model,kind,tail_lambda,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
ridge,ridge,0.0,0.3591416100717153,3444,0.14077906785893374,0.11489957043703462,0.04393927298967149,0.5651271686623719,0.47371143517954434,0.09141573348282755,0.13608961782978612,0.23088092933204263,0.0,1.0
extratrees,extratrees,0.0,0.37128580060942684,3444,0.17791769113542064,0.14063777978949538,0.050102295645429056,0.5795379091429029,0.4630886992216038,0.11644920992129915,0.15172120083822616,0.21636011616650536,0.0,1.0
extratrees_tailweighted,extratrees,2.0,0.35306834612884436,3444,0.1319981314994622,0.1182508188659388,0.01922672860822954,0.5644384089782735,0.46994854167154704,0.09448986730672643,0.12815493723627336,0.23281703775411422,0.0,1.0
xgb_basic,xgb,0.0,0.3636759894042756,3444,0.17538934650501173,0.14171276688959944,0.023302942161452837,0.5767559058792278,0.46613569953760614,0.11062020634162162,0.15358963373711415,0.25353339787028073,0.0,1.0
