model,kind,tail_lambda,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
ridge,ridge,0.0,0.3229793412767877,5034,0.04282442327481075,0.03875705949450033,0.024921724929958526,0.3311449877909671,0.28319367530062023,0.0479513124903469,0.08294142209519156,0.2479470198675497,0.0,1.0
extratrees,extratrees,0.0,0.3161554351133184,5034,0.03143689783660804,0.03389133382461812,0.008663005278237127,0.3314322061251559,0.2884274777719525,0.0430047283532034,0.075689747489949,0.2413245033112583,0.0,1.0
extratrees_tailweighted,extratrees,2.0,0.3089475227076535,5034,0.02416888435055263,0.025353623033701728,-0.003979755019423907,0.3206581738450667,0.2771440485460546,0.04351412529901205,0.09322892538385019,0.2664900662251656,0.0,1.0
xgb_basic,xgb,0.0,0.3170701001940115,5034,0.033422690178155995,0.037321375392928444,0.00713850012280037,0.33145271112623126,0.2779015375031887,0.05355117362304257,0.10140704755462099,0.2505960264900662,0.0,1.0
