model,kind,tail_lambda,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
ridge,ridge,0.0,0.400316879211504,3444,0.2283529984839964,0.17818767128203808,0.0968060356622959,0.6455227468768631,0.568320422558635,0.07720232431822804,0.12500000168937575,0.22700871248789933,0.0,1.0
extratrees,extratrees,0.0,0.4056790042957779,3444,0.23958558907840435,0.1841039173330609,0.10679145787517856,0.6454259410450038,0.5631897353999036,0.08223620564510026,0.12034883748111858,0.22700871248789933,0.0,1.0
extratrees_tailweighted,extratrees,2.0,0.3990992455331236,3444,0.22815830798836156,0.1812297232935118,0.08869118738572969,0.6493465612405354,0.5681752145636578,0.08117134667687753,0.12950581595908073,0.22894482090997098,0.0,1.0
xgb_basic,xgb,0.0,0.3752118805726605,3444,0.19930313474721117,0.15537019756736178,0.043546005152386,0.6399080320013487,0.5734511106081185,0.06645692139323023,0.08241279091859277,0.24114230396902225,0.0,1.0
