n,logloss,accuracy,ev_top13_ret,ev_top13_wr,ev_top26_ret,ev_top26_wr,ev_top39_ret,ev_top39_wr,brier_tp,model,logloss_cv
93557,,0.9452098720566072,-0.004349233708479431,0.02178917941128104,-0.0044007604133210025,0.02010360138135175,-0.004429554782676163,0.0194863924137364,0.02683018395835274,ridge_clf,0.17662878562910464
93557,,0.9927210149962056,-0.0041887659780459755,0.030833744449926,-0.0042965519998177226,0.02585923367867127,-0.004361942996402736,0.023433003535505797,0.016929567217883607,et_clf,0.1942800202424222
93557,,0.9311435809185844,-0.004273987457981727,0.03264265745765499,-0.004328191560508358,0.02816148659759908,-0.0043754436811903295,0.024858168662811413,0.07074606399462778,catboost_clf,0.730365676851379
