alpha,delta,gamma,ranking_top_k_pct,eval_top_k_pct,cooldown_hours,PnL_total,PnL_per_day,Trades_per_day,Unique_Symbols_Selected,Unique_Symbols_Total,Sortino,MaxDD,IntradayRisk,TemporalStability,TemporalInstability,ObjectiveScore,Sharpe,ProfitFactor,AvgWin,AvgLoss,Ulcer,TUW,N_days,N_neg_days,Mean_daily,Downside_dev,IC,RankingObjective,RankingIC,RankingMeanGross,RankingMeanNet,RankingHitAboveCost,RankingNSelected,WinRate,GrossWinRate,N_neg_trades,N_selected,threshold_low,threshold_high,oof_fallback_occurred,pos_sizing,stage,base_size,rank_multiplier
0.01851665853323073,0.9799571833332771,0.7377174531809843,0.4,0.02,0.0,0.008045381330441278,3.013251434622201e-05,0.0749063670411985,73,79,0.5756808782660977,0.0017765918066789954,2.315023853081741,0.40541306663125626,1.4666200532444866,0.0041406918867040845,0.0,2.9770965985545934,0.0013460746997750802,-0.00036993554250313123,0.06989802588723473,0.7,267.0,0,1.1285585897461427e-07,0.0,0.13144926047975689,0.15992806558589337,0.13144926047975689,0.009930103222026266,0.007430103222026265,0.48826291079812206,426,0.45,0.45,0,20,0.0009876538248436472,0.12023926812513724,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.11074342217464421, 'median': 0.11285734921693802, 'std': 0.013499158448341337, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.016994457946115944,1.064401429493129,0.728337485498536,0.4,0.02,0.0,0.008108897420837164,3.0370402325232824e-05,0.0749063670411985,73,79,0.5802257217236454,0.0017880063616763087,2.3161161153145695,0.40541301907361865,1.466620342595388,0.004171109925996012,0.0,2.9831758319753,0.001355304648219163,-0.00037171312846684575,0.07025069874318036,0.7,267.0,0,1.1374682518813792e-07,0.0,0.13089840242087517,0.1601490891729861,0.13089840242087517,0.009942146307819396,0.007442146307819394,0.48826291079812206,426,0.45,0.45,0,20,0.0005982225682595343,0.12189240719588729,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.11264938944600579, 'median': 0.11480488628149033, 'std': 0.013589992678014, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.016414083340694222,0.9211414313595563,0.6440495062725271,0.4,0.02,0.0,0.008010144003670198,3.0000539339588758e-05,0.0749063670411985,73,79,0.5731594993046591,0.0017779332888436805,2.3151937475551767,0.4054130933404548,1.4666198907400048,0.00412220466789027,0.0,2.9684442632883457,0.001342157834955353,-0.00036993422826618,0.0699533158962154,0.7,267.0,0,1.1236157056025751e-07,0.0,0.13439395554933561,0.16253659533522416,0.13439395554933561,0.01004935335422573,0.00754935335422573,0.49295774647887325,426,0.45,0.45,0,20,0.00120456667169198,0.12179307910110002,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.10970039007961191, 'median': 0.11187601089477539, 'std': 0.013488127568064705, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.024747317182460576,0.8934070682200307,0.5854365570084765,0.4,0.02,0.0,0.007821921638930106,2.9295586662659573e-05,0.0749063670411985,73,79,0.5596913973226048,0.0020075384746846003,2.3419438430764123,0.4054132400850381,1.4666189979149264,0.0039720696682384845,0.0,2.8179683920836003,0.0013471648437552628,-0.0003911419958970237,0.07864040921745291,0.7,267.0,0,1.0972129836202088e-07,0.0,0.1363893292560075,0.16207308657247516,0.1363893292560075,0.010022062472693027,0.007522062472693027,0.4953051643192488,426,0.45,0.45,0,20,-0.00048352054343568044,0.11956585765515448,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.10991997616435577, 'median': 0.11193500459194183, 'std': 0.01362144578080329, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.0013527183180227493,1.4195395203658996,0.5942847753650966,0.4,0.02,0.0,0.00787753304507766,2.9503869082687864e-05,0.07865168539325842,73,79,0.5636706273699741,0.0017911220600338451,2.3829835342499646,0.4054131959986327,1.466619266145872,0.004002684066949188,0.0,2.7940405970223545,0.0013631641935257627,-0.00036591205805451733,0.07825100840424003,0.7142857142857143,267.0,0,1.1050138233216429e-07,0.0,0.13152373194549927,0.15824262026565636,0.13152373194549927,0.00984826272172075,0.007348262721720749,0.49061032863849763,426,0.42857142857142855,0.42857142857142855,0,21,0.006582756081938503,0.1261906986172683,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.1149917165517695, 'median': 0.11709634214639664, 'std': 0.01363896990624267, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.00011997872798046368,0.8591664751930789,0.5652105095810919,0.3,0.02,0.0,0.005157388569122591,1.9316062056638917e-05,0.0749063670411985,73,79,0.3690328474298906,0.0030741173360540053,2.4573146185798564,0.4054164664844901,1.4665993679816574,0.0024778555368818156,0.0,1.9194880625596833,0.0013457958558012826,-0.00046741485644063925,0.11603075552389827,0.7,267.0,0,7.234480171025811e-08,0.0,0.11471985613896162,0.13583107056610338,0.11471985613896162,0.009772535935189808,0.007272535935189806,0.45625,320,0.4,0.4,0,20,0.05027027433050223,0.15380774577916956,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.11489022386407383, 'median': 0.11711908876895905, 'std': 0.013704185641348817, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.007146766456329676,1.2755020214775041,0.7856554227955567,0.4,0.02,0.0,0.008112727138381428,3.038474583663456e-05,0.0749063670411985,73,79,0.5804997541242043,0.0017827621896726598,2.315780976286903,0.40541301622992326,1.4666203598970453,0.004173765607059827,0.0,2.9863260662353666,0.0013552238719307104,-0.000371298882635906,0.07014422990596186,0.7,267.0,0,1.1380054620462382e-07,0.0,0.12680102313821712,0.15962562585362422,0.12680102313821712,0.009926710360871515,0.007426710360871512,0.4859154929577465,426,0.45,0.45,0,20,0.0023270966403342295,0.12255075203128332,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.11407239714609389, 'median': 0.11619502305984497, 'std': 0.013547627007464173, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.030405398960304017,0.822134939071174,0.34762920783736084,0.4,0.02,0.0,0.0048451192587296715,1.8146514077639218e-05,0.0749063670411985,73,79,0.3466886646647605,0.002635310396946422,2.83216993436868,0.4049866201869052,1.469217376955541,0.00224428206325312,0.0,1.9323283513243392,0.0014345591712698964,-0.00039975345693535417,0.14142133439261356,0.8,267.0,0,6.796447220089594e-08,0.0,0.1349302520088989,0.1629611763185927,0.1349302520088989,0.010068625187667463,0.007568625187667462,0.49295774647887325,426,0.35,0.35,0,20,0.0011633825733463805,0.11546267729596355,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.10640706765934602, 'median': 0.10845169425010681, 'std': 0.013131453762418857, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.038031957913402435,0.7543209408043352,0.33318902818189605,0.4,0.02,0.0,0.005180404592358577,1.9402264390856093e-05,0.0749063670411985,73,79,0.3706797407126925,0.002280359419017386,2.756584811656106,0.4049859690696958,1.4692213468459832,0.0024853760835504887,0.0,2.0560849551282265,0.0012607120161242601,-0.00040877429471962537,0.11658124446635124,0.8,267.0,0,7.266765689459211e-08,0.0,0.13074039782861388,0.15847599341584728,0.13074039782861388,0.009861467320891753,0.007361467320891752,0.4953051643192488,426,0.4,0.4,0,20,0.0002903924513396137,0.11666776742433282,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.10570851523793282, 'median': 0.10770367458462715, 'std': 0.013033908074607626, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.03890124305813671,1.2373498664263225,0.14737707491928298,0.2,0.02,0.0,-0.0052424073281256076,-1.9634484375002275e-05,0.06741573033707865,73,79,-0.37511629728039825,0.006264584020742037,4.026103804720197,0.40541631288472185,1.4666003025002723,-0.0017019330634934693,0.0,0.3412094891972371,0.0003394021121399266,-0.000795762422524502,0.4468811286637681,0.8888888888888888,267.0,0,-7.353739466292986e-08,0.0,0.09566734969187715,0.1351147252122935,0.09566734969187715,0.011430157485151304,0.008930157485151304,0.5070422535211268,213,0.4444444444444444,0.4444444444444444,0,18,0.11926302841201646,0.21127788407762832,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.11808879206559264, 'median': 0.1200966164469719, 'std': 0.013351284477810114, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.008988429017913128,1.5482779015407537,0.4897167842198319,0.5,0.02,0.0,0.007258219922507023,2.718434427905252e-05,0.0749063670411985,73,79,0.5193561682188343,0.001779881481526302,2.486325165983897,0.4051983859722108,1.4679269084467226,0.0036938465130830185,0.0,2.7140971230758812,0.0014365809224813893,-0.0003528689547786742,0.07699517384643945,0.75,267.0,0,1.0181402351705065e-07,0.0,0.13045298233002567,0.15976494092637356,0.13045298233002567,0.009143895949053234,0.006643895949053233,0.4793233082706767,532,0.4,0.4,0,20,0.00033471518297044237,0.08354621835854595,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.11184529820247029, 'median': 0.11398857831954956, 'std': 0.013559190638042194, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.03565832312146397,0.7632397370983567,0.36871257128805623,0.4,0.02,0.0,0.005184693521975444,1.941832779766084e-05,0.0749063670411985,73,79,0.3709866316687891,0.0022847460440393874,2.7572397960187556,0.4049859612861809,1.4692213943024952,0.0024866680261165447,0.0,2.0552398182864575,0.0012622472621056772,-0.0004094403812391644,0.11679518596221233,0.8,267.0,0,7.272781946689453e-08,0.0,0.13018611292337454,0.15270956564348193,0.13018611292337454,0.009583425742001252,0.00708342574200125,0.49061032863849763,426,0.4,0.4,0,20,2.5633371613216493e-05,0.11504805655986866,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.10593434997897287, 'median': 0.10783778131008148, 'std': 0.013041776544029368, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.007640610802996426,1.0028633805080795,0.6491964845970158,0.4,0.02,0.0,0.008118962645984667,3.0408099797695384e-05,0.0749063670411985,73,79,0.5809459309237907,0.0017914218086998446,2.316294090486131,0.4054130116055868,1.4666203880325077,0.0041759270077735096,0.0,2.9843841220103164,0.0013567099534318409,-0.00037194790317290004,0.070306608353344,0.7,267.0,0,1.1388801422357822e-07,0.0,0.13312776079721253,0.16057246746272574,0.13312776079721253,0.009957258414669495,0.007457258414669494,0.49295774647887325,426,0.45,0.45,0,20,0.001286986156883644,0.12160439847310277,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.11206045524266206, 'median': 0.11419835686683655, 'std': 0.013687574294381052, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.030624733811954182,0.8557161505919314,0.24499540583984414,0.4,0.02,0.0,0.004826342701660927,1.807618989386115e-05,0.0749063670411985,73,79,0.34534512302015896,0.0026110092618700786,2.828006359905588,0.40498665932549904,1.4692171383262085,0.002239828865643917,0.0,1.9341582251035634,0.0014275511337724313,-0.00039742424882662235,0.14005777737332578,0.8,267.0,0,6.770108574479832e-08,0.0,0.12903758988087233,0.15836775591324284,0.12903758988087233,0.009860348262487443,0.007360348262487442,0.4953051643192488,426,0.35,0.35,0,20,0.0008352927575075364,0.11674097041248672,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.10619816323182077, 'median': 0.10826142132282257, 'std': 0.013009788451346906, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.002203499079344578,0.6805035727459245,0.4716964468716384,0.3,0.02,0.0,0.006715255476680527,2.5150769575582498e-05,0.0749063670411985,73,79,0.4805047780606108,0.0016679543582382994,2.0917183518210565,0.4054142692471004,1.4666127362934507,0.003591005657464988,0.0,2.646499445548973,0.0013492200030645342,-0.00033987537898631234,0.04557149624878045,0.65,267.0,0,9.419763885985955e-08,0.0,0.12171994413021336,0.13668162114257426,0.12171994413021336,0.009800517317125923,0.00730051731712592,0.46875,320,0.4,0.4,0,20,0.04489103036697635,0.15092229021822157,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.1152193101445087, 'median': 0.1169818863272667, 'std': 0.01395415622194346, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,
0.0226739865237804,0.7995106732375397,0.3648559873736288,0.4,0.05,0.5,0.007880637365140747,2.951549574959081e-05,0.1760299625468165,73,79,0.5638927545292646,0.006386489935759632,3.6955932148324204,0.4067100467383483,1.458754112468083,0.0026381251537349244,0.0,1.6010292174133713,0.0009542064230579929,-0.0005244761576854036,0.4169672767105082,0.8085106382978723,267.0,0,1.1054492790108918e-07,0.0,0.13396308207159596,0.16380159070606154,0.13396308207159596,0.010111686374616105,0.007611686374616103,0.49061032863849763,426,0.46808510638297873,0.46808510638297873,0,47,0.0005915177023556048,0.1159606270804858,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.10544369831345135, 'median': 0.10755403339862823, 'std': 0.012999326979604375, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage2_sizing,0.05,0.1
0.0226739865237804,0.7995106732375397,0.3648559873736288,0.4,0.3,3.0,0.024840477914978336,9.303549780890763e-05,0.9101123595505618,73,79,1.7774406899194162,0.01742708147189309,5.172979991395547,0.508261121975054,0.9674926071742331,0.006042405119135239,0.0,1.4658456351171212,0.00073739517137696,-0.0003892219726348864,0.8550477304747707,0.8518518518518519,267.0,0,3.484475573367327e-07,0.0,0.13396308207159596,0.16380159070606154,0.13396308207159596,0.010111686374616105,0.007611686374616103,0.49061032863849763,426,0.43621399176954734,0.43621399176954734,0,243,0.0005915177023556048,0.1159606270804858,False,"{'base_size': 0.04, 'rank_multiplier': 0.1, 'max_position': 0.14, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.0954436961646871, 'median': 0.0975540354847908, 'std': 0.012999326813752217, 'min': 0.03999999910593033, 'max': 0.14, 'n_zero': 0, 'n_max': 1}",stage2_sizing,0.04,0.1
