k,precision@topk,NDCG@k,PnL/day(%),PnL_std_14d,Sortino,MaxDD,Spearman_IC,Avg_trades_day,Gain_to_Pain,cost_per_trade,mean_win,mean_loss,win_loss_ratio,effective_tp_sl_ratio,coverage_global_tau085_raw,coverage_topdec_tau085_raw,coverage_global_tau085_cal,coverage_topdec_tau085_cal,monotonicity_bin_spearman,tail_shape_0.6_0.9,tail_shape_0.7_0.9,tail_shape_0.8_0.9
0.7,0.3736979166666667,0.3736979166666667,-0.004405237220874672,0.0053704102992097776,0.07809834255315391,0.4850685151908267,0.045714492693870526,7.177570093457944,1.1433661332743248,0.005,0.012692929197870234,-0.006623893691102922,1.9162338331182935,1.9162338331182935,0.484375,0.0,0.484375,0.0,,1.0,1.0,1.0
0.75,0.371875,0.371875,-0.004549145383662107,0.004736773690085296,0.057979014058481625,0.9302635649386403,0.045714492693870526,5.981308411214953,1.1060760762442376,0.005,0.012641746863848021,-0.006766638803829795,1.8682461455890067,1.8682461455890067,0.484375,0.0,0.484375,0.0,,1.0,1.0,1.0
0.8,0.35812133072407043,0.35812133072407043,-0.004919689685077117,0.004667384435885915,0.010405877804755385,1.3685122589883465,0.045714492693870526,4.775700934579439,1.0185973111971636,0.005,0.012282690436953342,-0.0067277249360880136,1.8256826124189596,1.8256826124189596,0.484375,0.0,0.484375,0.0,,1.0,1.0,1.0
0.8500000000000001,0.391644908616188,0.391644908616188,-0.004296275125017059,0.004312358968283993,0.09137658258321092,0.4645799904337716,0.045714492693870526,3.5794392523364484,1.1721230456655316,0.005,0.012236144588484118,-0.0067205796616058,1.820697797600459,1.820697797600459,0.484375,0.0,0.484375,0.0,,1.0,1.0,1.0
0.9000000000000001,0.403921568627451,0.403921568627451,-0.0043925246354146845,0.004988685911775,0.07958777313768645,0.6392319877696908,0.045714492693870526,2.383177570093458,1.1534142528347637,0.005,0.011307099932981022,-0.006642928125840722,1.7021258876784862,1.7021258876784862,0.484375,0.0,0.484375,0.0,,1.0,1.0,1.0
