n,logloss,accuracy,ev_top13_ret,ev_top13_wr,ev_top26_ret,ev_top26_wr,ev_top39_ret,ev_top39_wr,brier_tp,model,logloss_cv
93924,0.1446415465766002,0.9536433712363187,-0.004757145106685802,0.0095004095004095,-0.004757140350303109,0.008558558558558558,-0.00473914584061696,0.00808080808080808,0.005715956168121356,ridge_clf,0.14840446797034548
93924,0.20397574413683311,0.9993931263574806,-0.004743122380515398,0.01203931203931204,-0.004739684871607829,0.011138411138411138,-0.004750423040038977,0.010483210483210484,0.004950437325558352,et_clf,0.20423620255727418
93924,1.0395785865390492,0.4497253098249649,-0.004739532237514285,0.010565110565110565,-0.004720165228636591,0.00819000819000819,-0.004707306177166122,0.010374010374010374,0.10057504650963471,catboost_clf,1.0395891731033604
