model,kind,tail_lambda,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
ridge,ridge,0.0,0.35330906683914587,3444,0.08758179205208394,0.09557521212188076,0.050263273301312,0.3394658056223929,0.27491091912427945,0.06455488649811347,0.10663583919517278,0.23378509196515007,0.0,1.0
extratrees,extratrees,0.0,0.3805296616695062,3444,0.13293190508618424,0.14855898733678907,0.07035355578263512,0.34750195980711684,0.2606614282418273,0.08684053156528954,0.14110098634714527,0.2144240077444337,0.0,1.0
extratrees_tailweighted,extratrees,2.0,0.3684750454475001,3444,0.09867077593389298,0.1065272170436903,0.08621386210008002,0.349828539991058,0.2791641298828566,0.0706644101082014,0.13115783812912035,0.2202323330106486,0.0,1.0
xgb_basic,xgb,0.0,0.372984273248132,3444,0.13940950472972788,0.14806188847839516,0.045865059522579875,0.35448130104217296,0.255540720356637,0.09894058068553596,0.1609193748528585,0.23088092933204263,0.0,1.0
