target_name,ridge_ic,ridge_topq_u,ridge_topq_u_std,ridge_composite_score,precision_at_30,lift_at_30,ridge_topq_n,ridge_pass_gate
winsorized,0.002530658785394912,-0.0015290860445247745,0.0015195999543038852,-1000000000000.0,0.4375,0.9617768595041323,160,False
winsorized_voladj,0.038571948658036204,-0.0013806847437763281,0.0015100458465667544,-1000000000000.0,0.4875,1.0716942148760331,160,False
huber_adv,0.02464049587130837,-0.003065704935988833,0.003923191902458711,-1000000000000.0,0.4875,1.0716942148760331,160,False
huber_adv_voladj,0.028788194071467793,-0.00270974307063625,0.0042404613948292535,-1000000000000.0,0.4875,1.0716942148760331,160,False
rolling_rank,-0.00016312806130002952,-0.0012775677813351648,0.0030133516920159307,-1000000000000.0,0.45,0.9892561983471074,160,False
rolling_rank_voladj,0.00031875895430984527,-0.0008360790740425727,0.002879864322994763,-1000000000000.0,0.44375,0.9755165289256198,160,False
rank_residual,-0.022254976451145197,-0.0010398198972779936,0.003203009565504544,-1000000000000.0,0.45625,1.002995867768595,160,False
rank_residual_voladj,-0.022534143673907634,-0.0011345474404606648,0.0032874266547423757,-1000000000000.0,0.46875,1.0304752066115703,160,False
