model,kind,tail_lambda,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
ridge,ridge,0.0,0.34447901929515057,3444,0.10588668956002249,0.10613981867127624,0.006743639422133622,0.5325417859958294,0.4562783777726285,0.07626340822320088,0.09628671008977108,0.23959341723136496,0.0,0.9990319457889641
extratrees,extratrees,0.0,0.41108027460934793,3444,0.15744611366855155,0.16620247525107165,0.14866428169639756,0.5456828494129805,0.43862947184386925,0.10705337756911126,0.16994672043582015,0.20861568247821877,0.0,1.0
extratrees_tailweighted,extratrees,2.0,0.38258122420483076,3444,0.14541718061104567,0.14635624626758822,0.08012908565931834,0.5515931148626566,0.4505437901281884,0.1010493247344682,0.15623199239763735,0.22604065827686354,0.0,1.0
xgb_basic,xgb,0.0,0.3797090117244886,3444,0.16034471209343432,0.16479989166056863,0.04596351686753727,0.5617316366233732,0.45282563235744155,0.10890600426593167,0.176013895691011,0.24346563407550825,0.0,1.0
