n,logloss,accuracy,ev_top13_ret,ev_top13_wr,ev_top26_ret,ev_top26_wr,ev_top39_ret,ev_top39_wr,brier_tp,model,logloss_cv
43518,,0.07417620295050324,-0.004678703042131327,0.008661834894820575,-0.004583223999776569,0.011578575216545872,-0.004438046998523433,0.015731793542304973,0.10756041566140036,ridge_clf,1.1227635441051733
43518,,0.9994485040672825,-0.004003281147332616,0.03217252960933357,-0.0040512580038380205,0.030758352483648575,-0.004181524850884085,0.026337497053971246,0.012630770053709104,et_clf,0.12947796987421634
43518,,0.8417896043016683,-0.004275449353014561,0.024041011136644863,-0.004335785394455133,0.02200813151847269,-0.004352659376213652,0.020268677822295546,0.09122831463709283,catboost_clf,0.8708718074426224
