config_id,mode,pct,min_range_pct,min_vol_zscore,min_sign_consistency,barrier_k_tp,barrier_sl_base_mult,barrier_disp_floor,expansion_name,expansion_offsets,n_candidates_mean,ic,ic_std,ks_stat,snr,class_balance,mean_feat_ic,sharpe,candidate_rate,mean_return_bps,volatility_bps,sortino,hit_rate,tail_ratio,ic_spearman,oof_mae,oof_directional_acc,auc,brier,ridge_alpha,ridge_top_frac,ridge_selected_k_mean,ridge_jaccard_median,ridge_replacement_rate_median,mean_abs_ret6h,median_abs_ret6h,ret6h_q01,ret6h_q05,atr_mean,atr_q10,atr_q50,atr_q90,atr_decile_worst,atr_decile_worst_share,atr_decile_pnl_json,slice_overall_sharpe,slice_overall_sortino,slice_overall_opportunities_per_day,slice_total_samples,slice_metrics_json,policy_icstd_threshold,policy_pass_stability,global_score_x,policy_rank,global_rank,global_score_y
A_P06_R07,atr,0.06,0.07,1.6,0.7,1.0,0.5,0.1,none,,0.04683648315529992,0.039917176560260455,0.9505763976108149,0.0,0.0,0.0,0.0,9.630756073025054,0.00048285034180721567,679.3622672557831,6624.270081520081,10.038164062222265,0.17180883242589232,1.5143321586553369,0.004116682829682303,0.5940907597541809,0.1718377088305489,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.30866214632987976,0.0,-2.053748846054077,-1.0417181253433225,1.154133915901184,0.4652392864227295,1.1656931042671204,1.878344476222992,6,0.7077826857566833,"{""0"": 4.55672550201416, ""1"": 2.863558292388916, ""2"": 8.549367904663086, ""3"": -2.9619500637054443, ""4"": 6.277263641357422, ""5"": 18.491779327392578, ""6"": -7.174170970916748, ""7"": 5.386224269866943, ""8"": 16.455875396728516, ""9"": 3.930424928665161}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.5554404761904761,17,17,0.5554404761904761
A_P06_R08,atr,0.06,0.08,1.6,0.7,1.0,0.5,0.1,none,,0.03898790128354065,0.0010941582664705295,0.887138446374526,0.0,0.0,0.0,0.0,9.206712584579215,0.00040193712663443964,633.6246430873871,6502.580046653748,9.377287216902195,0.16569767441860464,1.4834716572072275,-0.010693407872250382,0.5513603091239929,0.16545718432510886,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.2984939515590668,0.0,-2.053748846054077,-1.0027138441801071,1.1501212120056152,0.46691818833351134,1.1354336142539978,1.8754167437553406,6,0.7962061166763306,"{""0"": 4.414113998413086, ""1"": 0.5884926319122314, ""2"": 7.800226211547852, ""3"": -1.0573134422302246, ""4"": 4.04630184173584, ""5"": 10.930038452148438, ""6"": -6.144933700561523, ""7"": 7.120818138122559, ""8"": 15.697040557861328, ""9"": -0.5155200958251953}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.5785166666666668,16,16,0.5785166666666668
A_P06_V14,atr,0.06,0.06,1.4,0.7,1.0,0.5,0.1,none,,0.0687955118578755,-0.06126641635858751,0.9458355183715017,0.0,0.0,0.0,0.0,6.415225561495957,0.0007092320810090257,432.23243206739426,6442.312002182007,6.6992676564120535,0.16515650741350907,1.3390153521886101,-0.06906931266597245,0.5001072883605957,0.16475409836065574,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.29864367842674255,0.0,-2.053748846054077,-1.0986477971076964,1.126322627067566,0.42912276387214665,1.1277916431427002,1.8786750555038452,6,0.645323634147644,"{""0"": 3.893230676651001, ""1"": -1.1074538230895996, ""2"": 13.700966835021973, ""3"": -2.583810806274414, ""4"": 6.189614772796631, ""5"": 8.367634773254395, ""6"": -8.458303451538086, ""7"": -0.9575032591819763, ""8"": 11.854351997375488, ""9"": 0.5862799882888794}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.3766833333333333,36,36,0.3766833333333333
A_P06_V16,atr,0.06,0.06,1.6,0.7,1.0,0.5,0.1,none,,0.061938628056555124,-0.042646843582292815,0.9453742085415106,0.0,0.0,0.0,0.0,7.197686297866627,0.0006385425572840735,492.0669272542,6465.053558349609,7.459696066235099,0.16514181152790486,1.3591038620275713,-0.03704434907677498,0.49209678173065186,0.1783783783783784,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.29926374554634094,0.0,-2.053748846054077,-1.08242928981781,1.1247072219848633,0.44056864082813263,1.1183170080184937,1.8825893998146057,3,0.536344051361084,"{""0"": 2.296236276626587, ""1"": 0.14304119348526, ""2"": 11.373451232910156, ""3"": -4.218789577484131, ""4"": 5.465874195098877, ""5"": 12.308595657348633, ""6"": -3.6470375061035156, ""7"": 2.578681707382202, ""8"": 12.137025833129883, ""9"": 6.7475266456604}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4517428571428571,21,21,0.4517428571428571
A_P06_V18,atr,0.06,0.06,1.8,0.7,1.0,0.5,0.1,none,,0.05598843963392174,-0.04546768329427535,0.9713613848459893,0.0,0.0,0.0,0.0,6.782678377929107,0.0005772004085971313,448.5456272959709,6462.799310684204,7.195703131960272,0.16649797570850203,1.3271504395961176,-0.06347073889307397,0.5084495544433594,0.16848364717542122,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.3009459972381592,0.0,-2.053748846054077,-1.1077531576156616,1.1361502408981323,0.4349821627140046,1.1357779502868652,1.8829405546188354,6,0.37625497579574585,"{""0"": 0.6886075735092163, ""1"": -3.237152099609375, ""2"": 9.922891616821289, ""3"": -3.0965051651000977, ""4"": 4.119950294494629, ""5"": 17.24003791809082, ""6"": -4.152514457702637, ""7"": -0.5502654910087585, ""8"": 13.813155174255371, ""9"": 5.304131031036377}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4168690476190476,29,29,0.4168690476190476
A_P06_S60,atr,0.06,0.06,1.6,0.6,1.0,0.5,0.1,none,,0.0646587141926161,-0.03415086823802335,0.9501101037422854,0.0,0.0,0.0,0.0,7.07670560347485,0.0006665846823981041,476.37030482292175,6390.267610549927,7.253357273611063,0.16301489921121823,1.37243219623072,-0.037026639139335946,0.5124955773353577,0.16724137931034483,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.2940557301044464,0.0,-2.053748846054077,-1.0596365094184876,1.120046615600586,0.45039579570293425,1.111380696296692,1.8812722086906435,6,0.5285723209381104,"{""0"": 3.859555721282959, ""1"": -1.8916301727294922, ""2"": 10.91838264465332, ""3"": -3.856661558151245, ""4"": 9.47141170501709, ""5"": 10.610915184020996, ""6"": -6.445076942443848, ""7"": 4.748005390167236, ""8"": 13.218396186828613, ""9"": 4.693777561187744}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.45566904761904764,19,19,0.45566904761904764
A_P06_S70,atr,0.06,0.06,1.6,0.7,1.0,0.5,0.1,none,,0.061938628056555124,-0.042646843582292815,0.9453742085415106,0.0,0.0,0.0,0.0,7.197686297866627,0.0006385425572840735,492.0669272542,6465.053558349609,7.459696066235099,0.16514181152790486,1.3591038620275713,-0.03704434907677498,0.49209678173065186,0.1783783783783784,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.29926374554634094,0.0,-2.053748846054077,-1.08242928981781,1.1247072219848633,0.44056864082813263,1.1183170080184937,1.8825893998146057,3,0.536344051361084,"{""0"": 2.296236276626587, ""1"": 0.14304119348526, ""2"": 11.373451232910156, ""3"": -4.218789577484131, ""4"": 5.465874195098877, ""5"": 12.308595657348633, ""6"": -3.6470375061035156, ""7"": 2.578681707382202, ""8"": 12.137025833129883, ""9"": 6.7475266456604}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4517428571428571,22,22,0.4517428571428571
A_P06_S80,atr,0.06,0.06,1.6,0.8,1.0,0.5,0.1,none,,0.061938628056555124,-0.042646843582292815,0.9453742085415106,0.0,0.0,0.0,0.0,7.197686297866627,0.0006385425572840735,492.0669272542,6465.053558349609,7.459696066235099,0.16514181152790486,1.3591038620275713,-0.03704434907677498,0.49209678173065186,0.1783783783783784,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.29926374554634094,0.0,-2.053748846054077,-1.08242928981781,1.1247072219848633,0.44056864082813263,1.1183170080184937,1.8825893998146057,3,0.536344051361084,"{""0"": 2.296236276626587, ""1"": 0.14304119348526, ""2"": 11.373451232910156, ""3"": -4.218789577484131, ""4"": 5.465874195098877, ""5"": 12.308595657348633, ""6"": -3.6470375061035156, ""7"": 2.578681707382202, ""8"": 12.137025833129883, ""9"": 6.7475266456604}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4517428571428571,23,23,0.4517428571428571
VW_P06_R06,vol_weight,0.06,0.06,1.6,0.7,1.0,0.5,0.1,none,,0.07973252486328734,-0.0025684404204502622,0.9409654898655525,0.0,0.0,0.0,0.5301491411251126,2.959282111033588,0.0008219847924050241,181.7835494875908,5950.424075126648,2.8626294507436554,0.14676616915422885,1.1514516885393469,-0.008154964959382992,0.4108816385269165,0.17828900071890727,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.26263701915740967,0.0,-2.053748846054077,-1.0588778734207154,1.046621561050415,0.4109058737754822,1.0131860971450806,1.7126723766326906,9,0.41398826241493225,"{""0"": 5.950327396392822, ""1"": -2.610290765762329, ""2"": 8.935052871704102, ""3"": -3.268601417541504, ""4"": 5.370296955108643, ""5"": 7.312745571136475, ""6"": 3.2961018085479736, ""7"": 2.4150712490081787, ""8"": 2.98175311088562, ""9"": -4.153145790100098}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4129428571428571,30,30,0.4129428571428571
VW_P06_R07,vol_weight,0.06,0.07,1.6,0.7,1.0,0.5,0.1,none,,0.06655710764174198,-0.02727504901597923,0.9556100924934074,0.0,0.0,0.0,0.5301491411251126,3.231194353187016,0.0006861557488839381,189.79543820023537,5902.18722820282,3.107672875769748,0.14559386973180077,1.1943647537392597,-0.008266598401948525,0.44315457344055176,0.18252595155709342,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.25879567861557007,0.0,-2.053748846054077,-1.0271926641464233,1.0479063987731934,0.40273832678794863,1.019110918045044,1.7085127592086793,1,0.986251711845398,"{""0"": 8.875581741333008, ""1"": -3.9954798221588135, ""2"": 5.062824249267578, ""3"": -0.05569690465927124, ""4"": 5.145212173461914, ""5"": 3.00248384475708, ""6"": 4.325863838195801, ""7"": 1.9125211238861084, ""8"": 3.2809998989105225, ""9"": 2.5751287937164307}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.3993166666666666,35,35,0.3993166666666666
VW_P06_R08,vol_weight,0.06,0.08,1.6,0.7,1.0,0.5,0.1,none,,0.058566854617062875,-0.022042197627678936,0.921070989519094,0.0,0.0,0.0,0.0,3.041800643275674,0.000603782006361473,180.5737428367138,5898.861885070801,2.9244700860491437,0.14513788098693758,1.1694962706441852,-0.02052490110823929,0.4352060854434967,0.1787819253438114,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.25782647728919983,0.0,-2.053748846054077,-1.0272757053375243,1.0533266067504883,0.3995366454124451,1.0223828554153442,1.7105435848236084,9,0.36364370584487915,"{""0"": 5.406654357910156, ""1"": -1.5379735231399536, ""2"": 3.4475836753845215, ""3"": -0.8136952519416809, ""4"": 6.5753583908081055, ""5"": 3.4328248500823975, ""6"": -0.729314923286438, ""7"": 1.2215325832366943, ""8"": 6.664453983306885, ""9"": -1.7606180906295776}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.42352619047619045,26,26,0.42352619047619045
VW_P06_V14,vol_weight,0.06,0.06,1.4,0.7,1.0,0.5,0.1,none,,0.08942283172300457,-0.0312020392305751,0.9492754470193931,0.0,0.0,0.0,0.5301491411251126,2.7231774863251603,0.0009218848631237583,167.63543710112572,5962.686538696289,2.629374173545554,0.14860583016476553,1.136179323007823,-0.04591801015062055,0.41937142610549927,0.17296604740550928,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.26421961188316345,0.0,-2.053748846054077,-1.072999894618988,1.0523427724838257,0.41133169531822206,1.011299729347229,1.7399109959602357,9,0.7825160622596741,"{""0"": 6.708783149719238, ""1"": -0.2783345580101013, ""2"": 6.90289831161499, ""3"": 1.2763521671295166, ""4"": 9.26567554473877, ""5"": 3.3071067333221436, ""6"": 3.3399782180786133, ""7"": -3.7026093006134033, ""8"": 1.344146728515625, ""9"": -14.32359504699707}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.35543571428571424,41,41,0.35543571428571424
VW_P06_V16,vol_weight,0.06,0.06,1.6,0.7,1.0,0.5,0.1,none,,0.07973252486328734,-0.0025684404204502622,0.9409654898655525,0.0,0.0,0.0,0.5301491411251126,2.959282111033588,0.0008219847924050241,181.7835494875908,5950.424075126648,2.8626294507436554,0.14676616915422885,1.1514516885393469,-0.008154964959382992,0.4108816385269165,0.17828900071890727,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.26263701915740967,0.0,-2.053748846054077,-1.0588778734207154,1.046621561050415,0.4109058737754822,1.0131860971450806,1.7126723766326906,9,0.41398826241493225,"{""0"": 5.950327396392822, ""1"": -2.610290765762329, ""2"": 8.935052871704102, ""3"": -3.268601417541504, ""4"": 5.370296955108643, ""5"": 7.312745571136475, ""6"": 3.2961018085479736, ""7"": 2.4150712490081787, ""8"": 2.98175311088562, ""9"": -4.153145790100098}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4129428571428571,31,31,0.4129428571428571
VW_P06_V18,vol_weight,0.06,0.06,1.8,0.7,1.0,0.5,0.1,none,,0.07069390530700138,-0.016843839578712622,0.8974081170069277,0.0,0.0,0.0,0.0,3.2934656653840384,0.0007288031474948596,181.25679343938828,5946.045517921448,3.187557393008201,0.14589178356713428,1.1323268328948288,-0.04349331408910313,0.4167950451374054,0.16815597075548336,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.26208168268203735,0.0,-2.053748846054077,-1.0767063617706298,1.0563030242919922,0.4138747751712799,1.016960620880127,1.7340216517448424,9,0.5185632705688477,"{""0"": 4.041829586029053, ""1"": -3.3001129627227783, ""2"": 7.126995086669922, ""3"": -1.3816654682159424, ""4"": 7.642543792724609, ""5"": 7.007447719573975, ""6"": 3.045105218887329, ""7"": 0.8807260990142822, ""8"": 5.735479354858398, ""9"": -5.042819023132324}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.4406928571428571,24,24,0.4406928571428571
