n,logloss,accuracy,ev_top13_ret,ev_top13_wr,ev_top26_ret,ev_top26_wr,ev_top39_ret,ev_top39_wr,brier_tp,model,logloss_cv
44805,1.2084442526178432,0.2880482089052561,-0.004633466531291987,0.008070054945054946,-0.004696578151886817,0.007811829341574384,-0.004731968450493153,0.008126824243117954,0.14199876199510475,ridge_clf,1.2088569993370915
44805,0.0737790115648215,0.9986831826805044,-0.0046955260818940725,0.010817307692307692,-0.0047512720260914475,0.011760666151600995,-0.0047462405575870205,0.011503462484976822,0.0005331884675832305,et_clf,0.07640947480094544
44805,1.0506508879262741,0.6482312241937284,-0.004683972751022444,0.010645604395604396,-0.004727806648689542,0.009013649240278136,-0.004764353041898304,0.009500372002518171,0.10427945890747885,catboost_clf,1.050673243323015
