fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.0040178937,0.3230682,-0.7356827062368393,-0.013243401888757944,0.7778083592653271
1,-0.0038599838,0.3180032,-0.7394648265838623,-0.011719389352947474,0.778920529484749
2,-0.003864143,0.31761688,-0.7402795475721359,-0.010178482625633478,0.7816817945241934
