feature_name,group,usage_count
volume_autocorr_48,regime,15
dist_prior_day_low,location,15
loc_range_pos_24,location,14
compression_score,regime,14
dist_weekly_vwap,location,13
volatility_ratio_short_long,regime,11
dist_rolling_7d_high,location,11
dist_ema200_atr,location,11
loc_vwap_dev_z_48,location,11
loc_prev_week_range_pos_48,location,9
zscore_price_50,location,8
range_expansion_ratio,regime,8
loc_session_pos_24,location,8
loc_prev_week_range_pos_24,location,8
dist_ma100_atr,location,7
true_range_percentile,regime,7
direction_entropy_20,regime,7
up_down_return_mass_ratio_tanh,regime,7
ema20_slope_5h,regime,6
bars_outside_ema20_atr_band_log_norm,regime,6
loc_prior_bar_pos_24,location,6
loc_ema_stack_pos_48,location,6
loc_initial_balance_pos_24,location,6
pullback_depth,location,6
loc_pivot_ladder_pos_48,location,5
trend_acceleration,regime,5
loc_swing_range_pos_48,location,5
variance_ratio_10_48,regime,5
loc_pullback_depth_48,location,5
volume_zscore_48h,regime,5
loc_prev_day_range_pos_24,location,5
compression_ratio,regime,5
loc_range_pos_48,location,4
loc_session_pos_48,location,4
dist_local_swing,location,4
loc_initial_balance_pos_48,location,4
rolling_range_20,regime,4
bars_since_ema20_ema50_cross_log_norm,regime,4
ema50_slope,regime,4
tail_asymmetry_q90_q10_atr_norm,regime,3
dist_ema50_atr,location,3
atr_compression_ratio,regime,3
return_autocorr_48,regime,3
loc_prior_bar_pos_48,location,3
loc_prev_day_range_pos_48,location,3
realized_volatility_24h,regime,3
bollinger_band_width,regime,2
choppiness_index_20,regime,2
volume_percentile,regime,2
bars_in_high_vol_state_log_norm,location,2
dist_prior_day_high,location,2
atr_percentile,regime,2
prior_volatility,regime,2
dist_range_mid_atr,location,2
dist_vwap_atr,location,2
loc_swing_range_pos_24,location,2
efficiency_ratio_20,regime,2
ema_slope_norm,regime,2
loc_bb_channel_pos_24,location,2
dist_ema20_atr,location,1
volume_trend_48,regime,1
loc_ema_stack_pos_24,location,1
zscore_price_200,location,1
loc_pivot_ladder_pos_24,location,1
