fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,1,0.11064574711990802,6,64,16,quantile,0.65,quantile,quantile,atr_norm_returns_target,3
1,42,7,0.11496307621701836,6,64,22,quantile,0.65,quantile,quantile,atr_norm_returns_target,3
2,42,8,0.11482733661458017,6,64,27,quantile,0.65,quantile,quantile,atr_norm_returns_target,3
