fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,114.43257,33.0
0,42,asset_state,1399.5718,68.0
0,42,compression,1285.6345,114.0
0,42,context,308.29703,37.0
0,42,crowding,132.0488,32.0
0,42,funding,569.8346,120.0
0,42,liquidity,497.88403,101.0
0,42,momentum,542.2369,64.0
0,42,open_interest,5006.33,673.0
0,42,path_structure,1275.9469,190.0
0,42,perp_tradeability,1780.8914,349.0
0,42,residual,633.3613,145.0
0,42,trend,322.26486,45.0
0,42,volatility,228.18176,28.0
0,42,volatility_term_structure,942.97626,107.0
1,42,asset_relative_funding,14.055941,3.0
1,42,asset_state,1077.1587,27.0
1,42,compression,1029.48,34.0
1,42,context,149.75429,9.0
1,42,crowding,13.05867,3.0
1,42,funding,133.15295,21.0
1,42,liquidity,28.885838,9.0
1,42,momentum,137.9739,13.0
1,42,open_interest,1522.6488,113.0
1,42,path_structure,238.45557,21.0
1,42,perp_tradeability,325.60846,45.0
1,42,residual,50.07162,12.0
1,42,trend,65.63646,6.0
1,42,volatility,22.08862,4.0
1,42,volatility_term_structure,293.38934,22.0
2,42,liquidity,4.31151,1.0
2,42,open_interest,23.7971,3.0
2,42,path_structure,21.0171,1.0
2,42,volatility_term_structure,6.15922,1.0
3,42,asset_relative_funding,120.31401,32.0
3,42,asset_state,1160.3896,81.0
3,42,compression,1818.6367,133.0
3,42,context,511.79288,41.0
3,42,crowding,85.8419,28.0
3,42,funding,347.37653,100.0
3,42,liquidity,486.1307,119.0
3,42,momentum,345.00967,56.0
3,42,open_interest,3974.834,709.0
3,42,path_structure,912.5283,144.0
3,42,perp_tradeability,1438.6177,355.0
3,42,residual,396.6074,134.0
3,42,trend,184.46771,39.0
3,42,volatility,199.70882,42.0
3,42,volatility_term_structure,573.8085,86.0
4,42,asset_relative_funding,74.71268,22.0
4,42,asset_state,832.04895,76.0
4,42,compression,1826.0143,114.0
4,42,context,297.2643,51.0
4,42,crowding,154.01099,38.0
4,42,funding,212.41283,64.0
4,42,liquidity,304.6384,89.0
4,42,momentum,300.3306,50.0
4,42,open_interest,3503.8286,640.0
4,42,path_structure,767.58496,140.0
4,42,perp_tradeability,1128.0232,276.0
4,42,residual,305.7445,100.0
4,42,trend,268.4829,45.0
4,42,volatility,305.88065,58.0
4,42,volatility_term_structure,514.8568,93.0
