fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,5.813425e-05,0.012371283,-0.036995888,1.2221335e-12,0.03486222
1,3.1473086e-05,0.012408976,-0.037570547,0.0,0.03491574
2,-2.3251067e-05,0.012205856,-0.037547223,4.8512305e-12,0.03461931
3,-4.013182e-05,0.012139344,-0.037383236,-9.706014e-12,0.03440981
4,-4.659602e-05,0.011832765,-0.036924616,0.0,0.034002684
