fold_id,seed,group,gain,split
0,42,location,7013.047,918.0
0,42,regime,15039.893,2106.0
1,42,location,3492.9587,214.0
1,42,regime,5101.419,342.0
2,42,location,207.0479,3.0
2,42,regime,55.28493,6.0
3,42,location,7537.465,1019.0
3,42,regime,12556.064,2099.0
4,42,location,7738.748,980.0
4,42,regime,10795.835,1856.0
