feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,30,63,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,38,70,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,33,70,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,22,31,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,36,59,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,45,84,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,28,69,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,22,51,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,42,79,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,28,54,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,37,49,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,31,49,0,True,True,False
atr_percentile,regime,atr_percentile,compression,43,100,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,38,82,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,36,75,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,46,86,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,30,64,0,True,True,False
dist_local_swing,location,dist_local_swing,context,22,39,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,39,75,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,31,66,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,41,73,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,29,54,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,23,50,0,True,True,False
distance_to_ema,location,distance_to_ema,context,27,51,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,25,53,0,True,True,False
pullback_depth,location,pullback_depth,context,27,42,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,40,83,0,True,True,False
zscore_price_50,location,zscore_price_50,context,33,55,0,True,True,False
ema50_slope,regime,ema50_slope,trend,39,74,0,True,True,False
zscore_price_200,location,zscore_price_200,context,33,48,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,30,55,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,28,34,0,True,True,False
prior_range,regime,prior_range,context,37,72,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,35,57,0,True,True,False
prior_volatility,regime,prior_volatility,context,36,57,0,True,True,False
loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,33,64,0,True,True,False
range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,33,65,0,True,True,False
loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,36,49,0,True,True,False
realized_volatility_24h,regime,realized_volatility_24h,volatility,21,54,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,33,58,0,True,True,False
return_autocorr_48,regime,return_autocorr_48,momentum,44,71,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,32,71,0,True,True,False
rolling_range_20,regime,rolling_range_20,compression,28,54,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,35,46,0,True,True,False
trend_acceleration,regime,trend_acceleration,trend,34,81,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,25,51,0,True,True,False
true_range_percentile,regime,true_range_percentile,volatility,37,68,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,40,65,0,True,True,False
variance_ratio_10_48,regime,variance_ratio_10_48,volatility,28,47,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,26,61,0,True,True,False
volatility_ratio_short_long,regime,volatility_ratio_short_long,volatility,32,59,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,32,62,0,True,True,False
volume_autocorr_48,regime,volume_autocorr_48,liquidity,35,63,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,28,63,0,True,True,False
volume_percentile,regime,volume_percentile,liquidity,32,93,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,34,42,0,True,True,False
volume_trend_48,regime,volume_trend_48,liquidity,25,60,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,29,57,0,True,True,False
volume_zscore_48h,regime,volume_zscore_48h,liquidity,32,39,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,33,53,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,26,52,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,32,53,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,39,103,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,34,54,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,29,50,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,43,64,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,33,72,0,True,True,False
loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,31,49,0,True,True,False
loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,24,38,0,True,True,False
bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,22,32,0,True,True,False
