fold_id,seed,group,gain,split
0,42,location,16.8699,5.0
0,42,regime,16.638538,5.0
1,42,location,632.00323,629.0
1,42,regime,618.12354,501.0
2,42,location,697.0186,630.0
2,42,regime,646.97815,500.0
