fold_id,seed,regime_family,gain,split
0,42,compression,3.34408,1.0
0,42,momentum,0.431509,1.0
0,42,volatility,12.862948,3.0
1,42,compression,56.6188,47.0
1,42,context,26.288315,35.0
1,42,liquidity,67.2411,54.0
1,42,momentum,20.642977,29.0
1,42,path_structure,135.539,93.0
1,42,trend,102.382164,89.0
1,42,volatility,122.848404,84.0
1,42,volatility_term_structure,86.562744,70.0
2,42,compression,61.207764,59.0
2,42,context,45.47429,38.0
2,42,liquidity,92.07114,70.0
2,42,momentum,17.614658,14.0
2,42,path_structure,112.35913,91.0
2,42,trend,110.15221,84.0
2,42,volatility,116.71588,64.0
2,42,volatility_term_structure,91.38309,80.0
