fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,atr_percentile,regime,compression,compression,3.34408,1.0
0,42,loc_vwap_dev_z_24,location,,liquidity,2.29721,1.0
0,42,loc_vwap_dev_z_48,location,,liquidity,2.75638,1.0
0,42,return_autocorr_48,regime,momentum,momentum,0.431509,1.0
0,42,loc_swing_range_pos_24,location,,context,0.558559,1.0
0,42,variance_ratio_10_48,regime,volatility,volatility,12.862948,3.0
0,42,loc_prev_day_range_pos_48,location,,context,11.25775,2.0
1,42,bars_since_ema20_ema50_cross_log_norm,regime,trend,trend,34.595093,14.0
1,42,dist_ema20_atr,location,,context,5.662221,17.0
1,42,bars_outside_ema20_atr_band_log_norm,regime,volatility,volatility,11.784818,14.0
1,42,dist_ema50_atr,location,,context,6.2540784,12.0
1,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,19.973747,21.0
1,42,dist_ema200_atr,location,,context,22.231478,19.0
1,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,36.414974,15.0
1,42,dist_vwap_atr,location,,context,32.281696,10.0
1,42,tail_asymmetry_q90_q10_atr_norm,regime,path_structure,path_structure,9.390608,17.0
1,42,dist_weekly_vwap,location,,context,5.215445,11.0
1,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,14.831399,21.0
1,42,dist_prior_day_high,location,,context,7.8006387,12.0
1,42,atr_percentile,regime,compression,compression,42.242317,22.0
1,42,dist_prior_day_low,location,,context,22.423939,20.0
1,42,bollinger_band_width,regime,compression,compression,10.203102,17.0
1,42,dist_rolling_7d_high,location,,context,26.455875,30.0
1,42,choppiness_index_20,regime,path_structure,path_structure,13.81314,18.0
1,42,dist_local_swing,location,,context,9.440572,14.0
1,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,37.000336,15.0
1,42,dist_range_mid_atr,location,,context,10.713685,17.0
1,42,compression_score,regime,volatility_term_structure,volatility_term_structure,18.319244,20.0
1,42,dist_ma100_atr,location,,context,11.083646,15.0
1,42,direction_entropy_20,regime,path_structure,path_structure,35.70492,13.0
1,42,distance_to_ema,location,,context,19.29537,18.0
1,42,efficiency_ratio_20,regime,path_structure,path_structure,20.241604,9.0
1,42,pullback_depth,location,,context,5.10849,11.0
1,42,ema20_slope_5h,regime,trend,trend,19.450079,21.0
1,42,zscore_price_50,location,,context,11.731377,19.0
1,42,ema50_slope,regime,trend,trend,11.682627,20.0
1,42,zscore_price_200,location,,context,20.701355,13.0
1,42,ema_slope_norm,regime,trend,trend,17.907906,15.0
1,42,loc_ema_stack_pos_24,location,,trend,23.45817,14.0
1,42,prior_range,regime,context,context,19.692455,16.0
1,42,loc_ema_stack_pos_48,location,,trend,14.03692,22.0
1,42,prior_volatility,regime,context,context,6.595859,19.0
1,42,loc_vwap_dev_z_24,location,,liquidity,23.811176,19.0
1,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,16.411768,14.0
1,42,loc_vwap_dev_z_48,location,,liquidity,7.5798945,15.0
1,42,realized_volatility_24h,regime,volatility,volatility,14.02699,13.0
1,42,loc_range_pos_24,location,,context,13.894209,20.0
1,42,return_autocorr_48,regime,momentum,momentum,20.642977,29.0
1,42,loc_range_pos_48,location,,context,25.667938,22.0
1,42,rolling_range_20,regime,compression,compression,4.1733823,8.0
1,42,loc_prior_bar_pos_24,location,,context,10.182906,18.0
1,42,trend_acceleration,regime,trend,trend,18.746462,19.0
1,42,loc_prior_bar_pos_48,location,,context,8.683289,8.0
1,42,true_range_percentile,regime,volatility,volatility,65.93425,21.0
1,42,loc_swing_range_pos_24,location,,context,26.38725,19.0
1,42,variance_ratio_10_48,regime,volatility,volatility,18.759886,15.0
1,42,loc_swing_range_pos_48,location,,context,12.91482,17.0
1,42,volatility_ratio_short_long,regime,volatility,volatility,12.342465,21.0
1,42,loc_session_pos_24,location,,context,21.104097,16.0
1,42,volume_autocorr_48,regime,liquidity,liquidity,21.367237,20.0
1,42,loc_session_pos_48,location,,context,20.64848,14.0
1,42,volume_percentile,regime,liquidity,liquidity,30.051836,14.0
1,42,loc_initial_balance_pos_24,location,,context,4.108231,16.0
1,42,volume_trend_48,regime,liquidity,liquidity,5.992906,7.0
1,42,loc_initial_balance_pos_48,location,,context,30.02835,12.0
1,42,volume_zscore_48h,regime,liquidity,liquidity,9.829117,13.0
1,42,loc_prev_day_range_pos_24,location,,context,6.650889,13.0
1,42,loc_prev_day_range_pos_48,location,,context,24.772255,13.0
1,42,loc_prev_week_range_pos_24,location,,context,9.432821,14.0
1,42,loc_prev_week_range_pos_48,location,,context,16.52386,17.0
1,42,loc_bb_channel_pos_24,location,,compression,24.16805,11.0
1,42,loc_bb_channel_pos_48,location,,compression,23.198704,12.0
1,42,loc_pullback_depth_24,location,,path_structure,13.628642,20.0
1,42,loc_pullback_depth_48,location,,path_structure,20.04828,18.0
1,42,loc_pivot_ladder_pos_24,location,,context,15.691012,13.0
1,42,loc_pivot_ladder_pos_48,location,,context,11.376321,16.0
1,42,bars_in_high_vol_state_log_norm,location,,context,7.60681,12.0
2,42,bars_since_ema20_ema50_cross_log_norm,regime,trend,trend,12.390341,16.0
2,42,dist_ema20_atr,location,,context,26.984852,21.0
2,42,bars_outside_ema20_atr_band_log_norm,regime,volatility,volatility,38.172028,19.0
2,42,dist_ema50_atr,location,,context,4.539982,10.0
2,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,12.964956,15.0
2,42,dist_ema200_atr,location,,context,46.853382,26.0
2,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,17.047815,13.0
