feature_name,group,usage_count
mark_vs_perp_bps,regime,576
range_24h_pct,regime,557
mark_perp_dislocation,regime,552
symbol_minus_mkt_ret_1h,regime,519
asset_atr_level_pct,regime,444
dist_rolling_7d_high,location,348
up_down_semivol_ratio_tanh,regime,264
ob_imbalance_mkt_resid,regime,228
asset_funding_rate_mean_15d,regime,225
ob_pressure_mkt_resid,regime,216
dist_prior_day_high,location,210
pullback_depth,location,208
asset_vol_level_pct,regime,180
oi_1d_chg_z,regime,178
prior_range,regime,158
oi_value_1d_chg_z_90d,regime,157
abs_ret_per_oi_z_24h,regime,150
funding_mean_10d_robust_z,regime,133
dist_ema200_atr,location,132
dist_local_swing,location,124
price_x_oi_7d,regime,123
realized_volatility_24h,regime,117
atr_percentile,regime,115
prior_volatility,regime,110
loc_swing_range_pos_24,location,96
loc_swing_range_pos_48,location,92
ob_spread_z_24h,regime,92
path_efficiency_24_ts_resid,regime,85
asset_minus_universe_median_ret_24h,regime,83
trend_pct_resid,regime,81
entry_quality_composite_ts_resid,regime,81
loc_prior_bar_pos_24,location,81
zscore_price_200,location,81
trend_pct_mkt_resid,regime,79
price_trend_15d_vol_norm,regime,79
loc_session_pos_24,location,78
ret24h_bench_resid,regime,77
price_trend_7d_vol_norm,regime,76
rv_24h,regime,74
funding_per_hour,regime,73
oi_trend_10d_robust_z,regime,69
price_rv_15d_robust_z,regime,66
rv_24h_peer_resid,regime,65
price_trend_10d_vol_norm,regime,62
funding_rate,regime,62
trend_acceleration,regime,61
dist_oiw_z_delta_96h_atr,regime,59
oi_3d_chg_z,regime,58
loc_prior_bar_pos_48,location,57
asset_ret_vs_universe_24h,regime,56
loc_session_pos_48,location,55
return_autocorr_48,regime,55
coherence_24_ts_resid,regime,54
bars_in_high_vol_state_log_norm,location,54
spectral_entropy_ret_24,regime,53
log_oi_to_volume_1d,regime,52
dist_ema_fast,regime,52
range_expansion_ratio,regime,52
asset_funding_rate_abs_mean_7d,regime,52
asset_minus_universe_median_ret_4h,regime,51
asset_minus_mkt_oi_7d_z_180d,regime,51
log_oi_to_volume_7d,regime,51
asset_funding_rate_mean_3d,regime,50
dist_funding_pressure_price_96h_atr,regime,50
