fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-5.7564615e-05,0.009064277,-0.027730597,0.0,0.025336118
1,-8.633624e-05,0.00887214,-0.027401885,9.698908e-12,0.024916518
2,-0.00015610829,0.00872429,-0.027582174,9.701573e-12,0.02455206
3,-0.00014331311,0.008462537,-0.027048487,0.0,0.02411719
