fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,9.632943,4.0
0,42,asset_relative_return,847.2026,143.0
0,42,asset_state,1603.0723,71.0
0,42,compression,1611.2094,74.0
0,42,context,489.62946,34.0
0,42,cross_sectional,24.54447,3.0
0,42,crowding,7.818288,5.0
0,42,funding,339.14832,70.0
0,42,liquidity,146.61009,39.0
0,42,momentum,160.36612,27.0
0,42,open_interest,2535.51,472.0
0,42,orderbook,327.40128,33.0
0,42,path_structure,648.2418,93.0
0,42,perp_carry,316.88855,36.0
0,42,perp_tradeability,3249.124,349.0
0,42,residual,2108.6123,321.0
0,42,trend,184.13843,40.0
0,42,volatility,329.65573,60.0
0,42,volatility_term_structure,196.74487,40.0
1,42,asset_relative_funding,6.17296,1.0
1,42,asset_relative_return,135.0014,20.0
1,42,asset_state,860.2464,23.0
1,42,compression,1183.6913,33.0
1,42,context,223.67047,13.0
1,42,funding,72.62725,12.0
1,42,liquidity,3.943147,2.0
1,42,momentum,6.91943,1.0
1,42,open_interest,484.81873,67.0
1,42,orderbook,173.11203,6.0
1,42,path_structure,210.26616,14.0
1,42,perp_carry,10.380569,4.0
1,42,perp_tradeability,2458.3262,129.0
1,42,residual,1316.6893,63.0
1,42,trend,8.35372,2.0
1,42,volatility,218.53859,20.0
1,42,volatility_term_structure,37.21219,5.0
2,42,asset_relative_funding,6.0915136,3.0
2,42,asset_relative_return,1053.9843,163.0
2,42,asset_state,973.1624,53.0
2,42,compression,1271.6431,79.0
2,42,context,350.47552,35.0
2,42,cross_sectional,25.47036,5.0
2,42,crowding,12.909651,6.0
2,42,funding,252.66599,52.0
2,42,liquidity,82.62244,25.0
2,42,momentum,7.7584934,4.0
2,42,open_interest,1438.435,321.0
2,42,orderbook,222.67706,34.0
2,42,path_structure,519.97845,66.0
2,42,perp_carry,94.197845,19.0
2,42,perp_tradeability,3331.0122,286.0
2,42,residual,1975.9044,263.0
2,42,trend,162.57162,30.0
2,42,volatility,221.19112,39.0
2,42,volatility_term_structure,124.87134,25.0
3,42,asset_relative_funding,4.534139,4.0
3,42,asset_relative_return,1093.9473,204.0
3,42,asset_state,557.9156,50.0
3,42,compression,1149.4702,82.0
3,42,context,172.97949,28.0
3,42,cross_sectional,12.456537,5.0
3,42,crowding,4.062273,3.0
3,42,funding,132.21495,46.0
3,42,liquidity,90.589966,35.0
3,42,momentum,4.4302897,2.0
3,42,open_interest,2119.4272,459.0
3,42,orderbook,480.25034,59.0
3,42,path_structure,362.2745,71.0
3,42,perp_carry,81.85615,22.0
3,42,perp_tradeability,3510.4685,328.0
3,42,residual,2858.2668,381.0
3,42,trend,266.13788,57.0
3,42,volatility,265.00766,55.0
3,42,volatility_term_structure,133.09514,36.0
