fold_id,seed,group,gain,split
0,42,location,37.665913806296885,151
0,42,regime,271.33059360366315,1128
1,42,location,31.959650768898427,24
1,42,regime,253.64488332672045,177
2,42,location,51.03561165742576,226
2,42,regime,437.5769106792286,1208
