fold_id,seed,regime_family,gain,split
0,42,compression,0.055712200701236725,1
0,42,trend,78.6054259208031,268
0,42,volatility,190.31738910404965,840
0,42,volatility_term_structure,2.352066378109157,19
1,42,compression,0.09713389724493027,1
1,42,trend,96.92370117269456,49
1,42,volatility,155.4251482724212,126
1,42,volatility_term_structure,1.1988999843597412,1
2,42,compression,0.018288299441337585,1
2,42,trend,212.58986323699355,221
2,42,volatility,222.3916050810367,972
2,42,volatility_term_structure,2.577154061757028,14
