feature_a,feature_b,lift,final_pair_score
realized_volatility_24h,trend_overextension_z,8.020595052053844,8.020595052053844
ret4h,ffd_range_24_05,7.285799776134293,7.285799776134293
kf_score_rm24_mean,ffd_rv_12_06,6.138454423412727,6.138454423412727
volume_percentile,ffd_rv_12_06,6.07724261195142,6.07724261195142
volume_percentile,ffd_cvar_5pct_06,6.040338133095076,6.040338133095076
volume_percentile,accel_5h,5.924452271354692,5.924452271354692
mae_8h,atr_slope,5.09623236362372,5.09623236362372
trend_overextension_z,pullback_48,5.07100872454642,5.07100872454642
dir_path_long_2h,ffd_rv_12_06,4.898081558423114,4.898081558423114
volume_zscore_48h,mae_8h,4.869631772366326,4.869631772366326
trend_overextension_z,ffd_rv_12_06,4.850405919331937,4.850405919331937
ret4h,adx_14_slope,4.787362770334192,4.787362770334192
jump_rate_10h,adx_14_slope,4.54670194633432,4.54670194633432
asym_ft,tf_tape,4.542099585533413,4.542099585533413
mr_pct,bars_outside_ema20_atr_band_log_norm,4.519566673026678,4.519566673026678
pullback_48,ffd_cvar_5pct_06,4.474189817319646,4.474189817319646
asym_ft,ffd_cvar_5pct_06,4.395061128191007,4.395061128191007
adx_di_minus_7,ffd_rv_12_06,4.350545292559109,4.350545292559109
volume_percentile,kf_score_rm24_mean,4.214334432820111,4.214334432820111
funding_proxy,ffd_diff_8_05,4.1259948739236405,4.1259948739236405
kf_ret1h_mean,ffd_diff_8_05,4.081658139473961,4.081658139473961
ffd_diff_8_05,bars_outside_ema20_atr_band_log_norm,3.9256921369171422,3.9256921369171422
realized_volatility_24h,mae_8h,3.88593415012094,3.88593415012094
volume_percentile,realized_volatility_24h,3.8475499092558985,3.8475499092558985
ffd_vol_price_corr_10h_04,volume_zscore_48h,3.826249812874316,3.826249812874316
tf_tape,pullback_48,3.8248688344351955,3.8248688344351955
dist_vwap_24_atr,volume_zscore_48h,3.8155381221108136,3.8155381221108136
volume_percentile,ffd_diff_8_05,3.7874050218211286,3.7874050218211286
up_down_semivol_ratio_tanh,ffd_cvar_5pct_06,3.764565788024545,3.764565788024545
dist_vwap_96_atr,adx_di_minus_7,3.757381237646811,3.757381237646811
tf_tape,adx_di_minus_7,3.7122982071053614,3.7122982071053614
shannon_entropy_ret_16,mae_8h,3.7022012367181296,3.7022012367181296
funding_proxy,asym_ft,3.665946688235002,3.665946688235002
funding_proxy,liq_regime,3.658096889080411,3.658096889080411
dist_ema_slow_base,vp_accept_hvn_touchrate,3.651450741675646,3.651450741675646
volume_percentile,bars_outside_ema20_atr_band_log_norm,3.59811413378735,3.59811413378735
trend_overextension_z,mae_8h,3.5590813015278577,3.5590813015278577
mr_pct,mae_8h,3.523465262154423,3.523465262154423
ret4h,mr_pct,3.5141407997268472,3.5141407997268472
clv_collapse,mae_8h,3.5115367731899454,3.5115367731899454
volume_percentile,dist_ema_slow_base,3.5046514903972166,3.5046514903972166
mr_pct,dir_path_long_2h,3.4965974836143303,3.4965974836143303
mae_8h,adx_di_minus_7,3.474760905695549,3.474760905695549
volume_zscore_48h,ffd_rv_12_06,3.451800420847875,3.451800420847875
kf_score_rm24_mean,trend_overextension_z,3.437124140675966,3.437124140675966
asym_ft,bars_outside_ema20_atr_band_log_norm,3.418538237819197,3.418538237819197
ffd_ema_spread_06,ffd_rv_12_06,4.2297123378204455,3.383769870256357
mr_pct,liq_regime,3.369797743072979,3.369797743072979
