feature_name,group,usage_count
mkt_ret_eq_24h,regime,970
volume_autocorr_48,regime,349
symbol_minus_mkt_ret_24h,regime,343
compression_ratio,regime,326
dist_prior_day_high,location,302
dist_weekly_vwap,location,289
atr_compression_ratio,regime,265
bars_in_high_vol_state_log_norm,location,258
xasset_mkt_depth_z,regime,236
dist_rolling_7d_high,location,228
realized_volatility_24h,regime,194
market_dispersion_4h,regime,192
dist_prior_day_low,location,167
atr_percentile,regime,160
efficiency_ratio_20,regime,157
direction_entropy_20,regime,153
zscore_price_200,location,152
range_24h_pct,regime,144
return_autocorr_48,regime,143
spectral_entropy_ret_24,regime,136
loc_bb_channel_pos_48,location,127
prior_volatility,regime,125
xasset_mkt_ob_stress,regime,125
volatility_ratio_short_long,regime,121
dist_ma100_atr,location,121
loc_prev_week_range_pos_48,location,118
prior_range,regime,113
loc_swing_range_pos_48,location,105
dist_ema_fast,regime,104
up_down_return_mass_ratio_tanh,regime,104
rv_24h,regime,103
up_down_semivol_ratio_tanh,regime,103
xasset_mkt_spread_bps,regime,102
loc_pullback_depth_24,location,100
ema50_slope,regime,99
mark_index_basis,regime,98
basis_pct,regime,94
volume_trend_48,regime,89
variance_ratio_10_48,regime,87
loc_vwap_dev_z_24,location,86
choppiness_index_20,regime,84
loc_prev_week_range_pos_24,location,84
zscore_price_50,location,75
premium_index,regime,75
trend_acceleration,regime,73
loc_vwap_dev_z_48,location,72
dist_range_mid_atr,location,72
amihud_illiq,regime,70
rolling_range_20,regime,68
distance_to_ema,location,67
dist_ema50_atr,location,65
dist_ema20_atr,location,65
dist_ema200_atr,location,59
loc_ema_stack_pos_24,location,58
pullback_depth,location,58
loc_swing_range_pos_24,location,58
volume_entropy_24,regime,58
compression_score,regime,56
loc_prev_day_range_pos_24,location,56
range_expansion_ratio,regime,56
amihud_z,regime,56
premium_index_z,regime,55
loc_ema_stack_pos_48,location,53
tail_asymmetry_q90_q10_atr_norm,regime,49
perp_index_basis,regime,48
ema20_slope_5h,regime,46
basis_vol,regime,45
dist_vwap_atr,location,43
loc_pullback_depth_48,location,43
ob_spread_z_24h,regime,42
loc_range_pos_24,location,41
true_range_percentile,regime,39
loc_range_pos_48,location,38
bollinger_band_width,regime,37
volume_zscore_48h,regime,36
loc_prev_day_range_pos_48,location,34
basis_stretch,regime,32
loc_session_pos_24,location,31
loc_pivot_ladder_pos_24,location,29
loc_bb_channel_pos_24,location,29
volume_percentile,regime,27
cs_rank_ret_24h,regime,27
mark_index_basis_z,regime,25
dist_local_swing,location,24
ob_depth_usd_l20_z,regime,24
loc_pivot_ladder_pos_48,location,22
market_breadth_4h,regime,21
perp_index_basis_z,regime,20
loc_initial_balance_pos_24,location,17
basis_mom_4h,regime,16
premium_index_mom_8h,regime,14
loc_session_pos_48,location,14
ema_slope_norm,regime,14
mark_perp_dislocation,regime,12
market_breadth_24h,regime,10
loc_initial_balance_pos_48,location,10
loc_prior_bar_pos_24,location,9
loc_prior_bar_pos_48,location,7
market_dispersion_24h,regime,6
basis_pct_z,regime,6
