fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,61,,6,64,456,quantile,0.95,quantile,quantile,target_vame,10
1,42,211,,6,64,548,quantile,0.95,quantile,quantile,target_vame,10
2,42,113,,6,64,639,quantile,0.95,quantile,quantile,target_vame,10
3,42,19,,6,64,730,quantile,0.95,quantile,quantile,target_vame,10
4,42,15,,6,64,821,quantile,0.95,quantile,quantile,target_vame,10
