fold_id,seed,group,used_feature_count,split_count
0,42,location,15,107
0,42,regime,25,583
1,42,location,20,541
1,42,regime,29,1861
2,42,location,20,194
2,42,regime,26,1120
3,42,location,14,54
3,42,regime,15,178
4,42,location,10,37
4,42,regime,17,172
