fold_id,seed,regime_family,gain,split
0,42,compression,1.1321799755096436,1
0,42,trend,4.48430597782135,11
0,42,volatility,59.82489778050058,89
0,42,volatility_term_structure,4.877919979393482,4
1,42,trend,0.2635450065135956,1
1,42,volatility,7.843479483039118,7
2,42,trend,1.2728360146284103,3
2,42,volatility,13.70227850577794,16
3,42,compression,0.006654089782387018,1
3,42,trend,17.008472518548615,359
3,42,volatility,135.7015258528204,1608
3,42,volatility_term_structure,2.6476197683687133,64
4,42,trend,0.24232856021262705,2
4,42,volatility,10.445073988288641,6
