fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.38482183,0.27367803,0.0,0.3403227627277374,1.0
1,0.38452187,0.27443853,0.0,0.33928723633289337,1.0
2,0.38463968,0.27479392,0.0,0.3386770337820053,1.0
3,0.38627082,0.27519572,0.0,0.34059813618659973,1.0
4,0.38501042,0.27528664,0.0,0.33872655034065247,1.0
