feature_name,status,reason,support,group,regime_family
loc_dist_ema20_atr_ts_top20,retained,retained,321607,location,
loc_dist_ema20_atr_ts_bot20,retained,retained,79353,location,
loc_dist_ema20_atr_ts_top30,retained,retained,284286,location,
loc_dist_ema20_atr_ts_bot30,retained,retained,116664,location,
loc_dist_ema20_atr_ts_top40,retained,retained,248584,location,
loc_dist_ema20_atr_ts_bot40,retained,retained,152358,location,
loc_dist_ema20_atr_ts_top50,retained,retained,199699,location,
loc_dist_ema20_atr_ts_bot50,retained,retained,201241,location,
loc_dist_ema20_atr_ts_top60,retained,retained,152378,location,
loc_dist_ema20_atr_ts_bot60,retained,retained,248563,location,
loc_dist_ema20_atr_ts_top70,retained,retained,116743,location,
loc_dist_ema20_atr_ts_bot70,retained,retained,284205,location,
loc_dist_ema20_atr_ts_top80,retained,retained,79541,location,
loc_dist_ema20_atr_ts_bot80,retained,retained,321416,location,
loc_dist_ema20_atr_ts_band20_80,retained,retained,242343,location,
loc_dist_ema20_atr_ts_band25_75,retained,retained,204506,location,
loc_dist_ema20_atr_ts_band30_70,retained,retained,167811,location,
loc_dist_ema20_atr_ts_band40_60,retained,retained,96467,location,
loc_dist_ema50_atr_ts_top20,retained,retained,321607,location,
loc_dist_ema50_atr_ts_bot20,retained,retained,79353,location,
loc_dist_ema50_atr_ts_top30,retained,retained,284286,location,
loc_dist_ema50_atr_ts_bot30,retained,retained,116664,location,
loc_dist_ema50_atr_ts_top40,retained,retained,248584,location,
loc_dist_ema50_atr_ts_bot40,retained,retained,152358,location,
loc_dist_ema50_atr_ts_top50,retained,retained,199699,location,
loc_dist_ema50_atr_ts_bot50,retained,retained,201241,location,
loc_dist_ema50_atr_ts_top60,retained,retained,152378,location,
loc_dist_ema50_atr_ts_bot60,retained,retained,248563,location,
loc_dist_ema50_atr_ts_top70,retained,retained,116743,location,
loc_dist_ema50_atr_ts_bot70,retained,retained,284205,location,
loc_dist_ema50_atr_ts_top80,retained,retained,79541,location,
loc_dist_ema50_atr_ts_bot80,retained,retained,321416,location,
loc_dist_ema50_atr_ts_band20_80,retained,retained,242343,location,
loc_dist_ema50_atr_ts_band25_75,retained,retained,204506,location,
loc_dist_ema50_atr_ts_band30_70,retained,retained,167811,location,
loc_dist_ema50_atr_ts_band40_60,retained,retained,96467,location,
loc_dist_ema200_atr_ts_top20,retained,retained,321607,location,
loc_dist_ema200_atr_ts_bot20,retained,retained,79353,location,
loc_dist_ema200_atr_ts_top30,retained,retained,284286,location,
loc_dist_ema200_atr_ts_bot30,retained,retained,116664,location,
loc_dist_ema200_atr_ts_top40,retained,retained,248584,location,
loc_dist_ema200_atr_ts_bot40,retained,retained,152358,location,
loc_dist_ema200_atr_ts_top50,retained,retained,199699,location,
loc_dist_ema200_atr_ts_bot50,retained,retained,201241,location,
loc_dist_ema200_atr_ts_top60,retained,retained,152378,location,
loc_dist_ema200_atr_ts_bot60,retained,retained,248563,location,
loc_dist_ema200_atr_ts_top70,retained,retained,116743,location,
loc_dist_ema200_atr_ts_bot70,retained,retained,284205,location,
loc_dist_ema200_atr_ts_top80,retained,retained,79541,location,
loc_dist_ema200_atr_ts_bot80,retained,retained,321416,location,
loc_dist_ema200_atr_ts_band20_80,retained,retained,242343,location,
loc_dist_ema200_atr_ts_band25_75,retained,retained,204506,location,
loc_dist_ema200_atr_ts_band30_70,retained,retained,167811,location,
loc_dist_ema200_atr_ts_band40_60,retained,retained,96467,location,
loc_dist_vwap_atr_ts_top20,retained,retained,321607,location,
loc_dist_vwap_atr_ts_bot20,retained,retained,79353,location,
loc_dist_vwap_atr_ts_top30,retained,retained,284286,location,
loc_dist_vwap_atr_ts_bot30,retained,retained,116664,location,
loc_dist_vwap_atr_ts_top40,retained,retained,248584,location,
loc_dist_vwap_atr_ts_bot40,retained,retained,152358,location,
loc_dist_vwap_atr_ts_top50,retained,retained,199699,location,
loc_dist_vwap_atr_ts_bot50,retained,retained,201241,location,
loc_dist_vwap_atr_ts_top60,retained,retained,152378,location,
loc_dist_vwap_atr_ts_bot60,retained,retained,248563,location,
loc_dist_vwap_atr_ts_top70,retained,retained,116743,location,
loc_dist_vwap_atr_ts_bot70,retained,retained,284205,location,
loc_dist_vwap_atr_ts_top80,retained,retained,79541,location,
loc_dist_vwap_atr_ts_bot80,retained,retained,321416,location,
loc_dist_vwap_atr_ts_band20_80,retained,retained,242343,location,
loc_dist_vwap_atr_ts_band25_75,retained,retained,204506,location,
loc_dist_vwap_atr_ts_band30_70,retained,retained,167811,location,
loc_dist_vwap_atr_ts_band40_60,retained,retained,96467,location,
loc_dist_weekly_vwap_ts_top20,retained,retained,321607,location,
loc_dist_weekly_vwap_ts_bot20,retained,retained,79353,location,
loc_dist_weekly_vwap_ts_top30,retained,retained,284286,location,
loc_dist_weekly_vwap_ts_bot30,retained,retained,116664,location,
loc_dist_weekly_vwap_ts_top40,retained,retained,248584,location,
loc_dist_weekly_vwap_ts_bot40,retained,retained,152358,location,
loc_dist_weekly_vwap_ts_top50,retained,retained,199699,location,
loc_dist_weekly_vwap_ts_bot50,retained,retained,201241,location,
loc_dist_weekly_vwap_ts_top60,retained,retained,152378,location,
loc_dist_weekly_vwap_ts_bot60,retained,retained,248563,location,
loc_dist_weekly_vwap_ts_top70,retained,retained,116743,location,
loc_dist_weekly_vwap_ts_bot70,retained,retained,284205,location,
loc_dist_weekly_vwap_ts_top80,retained,retained,79541,location,
loc_dist_weekly_vwap_ts_bot80,retained,retained,321416,location,
loc_dist_weekly_vwap_ts_band20_80,retained,retained,242343,location,
loc_dist_weekly_vwap_ts_band25_75,retained,retained,204506,location,
