fold_id,seed,group,used_feature_count,split_count
0,42,location,10,15
0,42,regime,20,105
1,42,location,3,3
1,42,regime,6,8
2,42,location,3,3
2,42,regime,9,19
3,42,location,24,336
3,42,regime,37,2032
4,42,location,4,4
4,42,regime,6,8
