,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
mae_4h,0.11113279,0.006057103,2.0390105,128.83333,4.412734,3761.393,11776.608,520.2408,266585.22,5.8111796,0.25389993,133.0044,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
mfe_4h,0.089837074,0.004756595,1.6967391,107.0,8.041558,1423.729,10507.613,496.9769,222163.14,5.084312,0.29446828,87.78612,2.0,0.75,0.41666666,0.80653405,1.0,1.0,0.0,2.0,0.0,0.8435937,2.0
dir_path_short_2h,0.060045097,0.004706383,0.7660688,76.0,7.46101,774.15796,6082.7783,339.91687,108850.7,2.834908,0.17704439,45.393723,4.0,0.16666667,0.16666667,0.5358818,0.96363634,1.0,0.0,4.0,0.33333334,0.68564415,3.0
mae_2h,0.05998227,0.0050181537,0.71697146,79.166664,9.458976,662.5835,5991.3027,434.01096,82706.914,2.7948265,0.21053362,37.101227,6.0,0.33333334,0.33333334,0.53531104,0.8909091,1.0,0.0,3.5,1.0,0.66714835,4.0
mfe_2h,0.05861025,0.0032020367,1.0728052,103.0,8.041558,1319.2716,5903.9985,257.27417,135486.6,2.9226453,0.12773824,66.869995,3.0,0.33333334,0.083333336,0.5228466,0.90909094,1.0,0.0,4.5,0.8333333,0.6648383,5.0
mae_8h,0.052541304,0.0033939534,0.8133844,100.0,4.5092497,2217.6638,5031.681,469.75854,53895.383,2.4588377,0.21565887,28.034473,5.0,0.0,0.0,0.46771184,0.9818182,1.0,0.0,6.0,0.16666667,0.652696,6.0
clv_mean_4,0.031863086,0.0033479568,0.3032465,68.5,5.3463383,877.65674,2850.6177,342.35037,23735.979,1.4105041,0.16114394,12.346242,8.0,0.0,0.0,0.2798557,0.8727273,1.0,0.0,11.5,1.1666666,0.5221025,7.0
dir_path_edge_2h,0.033878632,0.0036097423,0.31796223,59.833332,6.693695,534.8358,3064.9846,358.58438,26197.824,1.5040791,0.18740952,12.071178,7.0,0.0,0.0,0.2981664,0.90909094,0.8333333,0.0,9.0,0.8333333,0.51626426,8.0
mfe_8h,0.031646788,0.0043444233,0.23052984,69.166664,6.7433095,709.44806,2874.4302,433.02615,19080.486,1.4528537,0.20849268,10.12402,10.0,0.25,0.16666667,0.27789068,0.8727273,0.8333333,0.0,10.0,1.1666666,0.4960217,9.0
t_trail_proxy,0.029399509,0.004183495,0.20660505,79.166664,4.8790936,1284.5338,2721.706,440.95255,16799.277,1.3065257,0.19967657,8.548873,11.0,0.0,0.0,0.25747475,0.90909094,0.6666667,0.0,11.5,0.8333333,0.46888387,10.0
time_since_trough_12h,0.027062437,0.0025481638,0.28741303,66.5,2.362908,1871.5288,2382.1016,262.8334,21589.371,1.184444,0.10322028,13.591393,9.0,0.083333336,0.083333336,0.23624305,0.8545455,0.5,0.0,12.5,1.3333334,0.41857004,11.0
kf_innov_var,0.042184394,0.019126663,0.077532396,53.333332,24.108551,98.32073,4071.5376,1853.18,7454.4917,1.9407458,0.8844979,3.5486183,21.0,0.0,0.0,0.37362203,0.036363635,0.8333333,0.0,8.0,8.833333,0.33958304,12.0
is_trending,0.042185746,0.019029591,0.07793288,60.333332,27.07192,112.05064,4008.7246,1813.052,7386.1978,1.9298732,0.87246025,3.5573833,20.0,0.0,0.0,0.3736343,0.0,0.8333333,0.0,7.5,9.166667,0.33049887,13.0
reject_dir2h_abs_prod,0.018227015,0.003728435,0.089105494,45.166668,10.415,195.87401,1675.8683,318.34448,8822.3125,0.82639,0.15212718,4.489142,16.0,0.0,0.0,0.15597558,0.7818182,0.16666667,0.13317628,17.0,2.0,0.31289995,14.0
atr_state,0.019990796,0.0048487657,0.08241932,57.166668,7.3124704,446.9116,1817.5741,446.60452,7397.0938,0.860294,0.20354962,3.6359968,19.0,0.083333336,0.083333336,0.17199907,0.76363635,0.16666667,0.0,14.5,2.1666667,0.31050858,15.0
impact_24,0.017913235,0.0035960767,0.089231685,61.833332,5.8142543,657.58405,1534.3984,325.1288,7241.371,0.7523514,0.13762072,4.1129894,17.0,0.16666667,0.16666667,0.15312499,0.8727273,0.0,0.0,17.0,1.1666666,0.30240056,16.0
dir_path_risk_long_2h,0.017867355,0.0018003111,0.17732622,64.166664,3.7601714,1094.9929,1588.6063,148.39847,17006.04,0.8191868,0.0683753,9.814466,12.0,0.083333336,0.083333336,0.15270817,0.8545455,0.0,0.0,15.5,1.3333334,0.29762587,17.0
accept_dir2h_abs_prod,0.01852175,0.0026482842,0.1295387,38.0,2.1602468,668.44214,1653.9039,217.72667,12563.451,0.8296633,0.099112235,6.9450674,13.0,0.0,0.0,0.15865318,0.7818182,0.0,0.0,16.5,2.0,0.2827138,18.0
dist_from_low_48h,0.013938827,0.0018539135,0.104800425,49.0,7.81025,307.41653,1237.4432,133.00703,11512.667,0.6187904,0.0742566,5.156465,14.0,0.16666667,0.16666667,0.117018536,0.8727273,0.0,0.0,21.0,1.1666666,0.28254202,19.0
tfq_x_dir_edge_2h,0.014834686,0.0026692592,0.082445316,49.833332,4.597705,540.1306,1318.4266,223.17415,7788.7544,0.6437899,0.11141385,3.7200527,18.0,0.083333336,0.083333336,0.12515718,0.8363636,0.0,0.0,19.0,1.5,0.27792734,20.0
time_since_event_extreme_12h,0.0116842985,0.0014790575,0.09230393,39.166668,6.4139605,239.17014,971.20575,105.839066,8912.027,0.501826,0.058433555,4.3096695,15.0,0.083333336,0.083333336,0.09653674,0.8909091,0.0,0.0,22.5,1.0,0.2758225,21.0
ffd_dist_ema_slow_04,0.011549671,0.0038524072,0.03462638,34.0,3.7416575,308.954,994.72095,343.19815,2883.086,0.49545383,0.15497905,1.5839205,27.0,0.0,0.0,0.09531368,0.8,0.0,0.44371438,25.5,1.8333334,0.27460825,22.0
impact_12,0.016381925,0.0075795907,0.035406593,61.166668,12.01966,311.27014,1379.5667,717.3794,2652.9954,0.7041159,0.3267709,1.5172075,26.0,0.0,0.0,0.13921343,0.54545456,0.16666667,0.0,20.5,4.1666665,0.23793104,23.0
vol_high,0.0010580408,0.0004091092,0.0027363116,26.5,6.0759087,115.57942,71.57513,29.407122,174.20947,0.046656646,0.018454563,0.117956884,60.0,0.0,0.0,0.0,0.8363636,0.0,0.5344171,58.5,1.5,0.23581176,24.0
dist_from_high_event_12h,0.0014284287,0.00042015593,0.004856312,20.5,3.304038,127.19285,102.06966,33.196514,313.83463,0.064720325,0.019780857,0.21175627,58.0,0.0,0.0,0.0033648761,0.74545455,0.0,0.93310237,58.0,2.3333333,0.23486944,25.0
tfq_dir2h_signed_mag,0.010397909,0.004971656,0.02174658,39.333332,6.4721627,239.04083,850.62524,439.7466,1645.4094,0.46184748,0.21230647,1.0046942,36.0,0.0,0.0,0.08485024,0.74545455,0.0,0.0,27.5,2.3333333,0.23303127,26.0
grind_score,0.007263471,0.0009973437,0.052898526,31.333334,4.189935,234.31815,619.57153,107.3328,3576.4358,0.30461648,0.04366849,2.1249006,22.0,0.0,0.0,0.05637469,0.7818182,0.0,0.1197232,30.0,2.0,0.23244679,27.0
liq_low,0.002422554,0.00070950785,0.008271603,12.166667,3.0776975,48.09692,168.98134,52.520954,543.6819,0.09652796,0.027276868,0.34159517,53.0,0.0,0.0,0.012396242,0.6545454,0.0,1.0,50.0,3.1666667,0.22045429,28.0
ts_12,0.0063261506,0.001471325,0.027200095,33.0,3.4641016,314.36722,543.11426,144.10225,2046.971,0.282313,0.06730245,1.1842158,31.0,0.0,0.0,0.047859386,0.74545455,0.0,0.14072607,32.0,2.3333333,0.2197226,29.0
cusum_strength_norm,0.002961441,0.0006043129,0.014512568,29.166666,1.6749793,507.88358,253.90799,52.25461,1233.7528,0.13369991,0.02454127,0.728392,43.0,0.0,0.0,0.017291887,0.74545455,0.0,0.4465253,47.0,2.3333333,0.21820043,30.0
mr_potential,0.009886718,0.0026609518,0.03673392,38.0,5.6862407,253.94633,889.4013,260.80148,3033.0913,0.4323748,0.12198263,1.5325786,24.0,0.0,0.0,0.0802062,0.6909091,0.0,0.0,24.5,2.8333333,0.21684068,31.0
prog_eff_12,0.007653792,0.0016264075,0.03601836,43.333332,6.649979,282.37347,645.09674,147.81172,2815.4045,0.32694954,0.071807995,1.4886366,25.0,0.0,0.0,0.059920654,0.6727273,0.0,0.22963896,29.0,3.0,0.21262014,32.0
ffd_amihud_04,0.0017494461,0.00027118606,0.011285838,23.166666,2.114763,253.78468,128.94106,25.48485,652.37964,0.077363096,0.01315042,0.4551223,48.0,0.0,0.0,0.006281235,0.74545455,0.0,0.35221303,54.5,2.3333333,0.20742898,33.0
rvol_hod_base,0.007449466,0.0013363252,0.04152772,42.333332,3.5901098,499.18002,650.1446,149.7757,2822.1401,0.33647588,0.065422006,1.7305493,23.0,0.083333336,0.083333336,0.058064405,0.6727273,0.0,0.13770056,27.5,3.0,0.20700227,34.0
tfq_dir2h_abs_prod,0.0043084826,0.00066710036,0.027826432,36.833332,6.066758,223.62758,324.89725,51.518566,2048.9355,0.18787529,0.02853183,1.2371138,30.0,0.0,0.0,0.029529404,0.6909091,0.0,0.3237843,39.5,2.8333333,0.20515767,35.0
vol_scale,0.002139323,0.00030399204,0.015055335,17.333334,3.2489314,92.474846,149.3842,22.304499,1000.4995,0.08769598,0.013924682,0.5522988,44.0,0.0,0.0,0.009823162,0.7090909,0.0,0.43541437,52.5,2.6666667,0.20444618,36.0
ll_count_12,0.0032046407,0.00065033307,0.015791481,23.333334,3.448027,157.9003,251.61295,60.132538,1052.8256,0.14069358,0.026800364,0.73859745,42.0,0.0,0.0,0.019501293,0.6363636,0.0,0.67514575,45.5,3.3333333,0.2035739,37.0
trend_age_hours,0.0034714837,0.00051536626,0.023383757,36.166668,2.3392782,559.15875,264.83923,38.82471,1806.5765,0.15498975,0.021797905,1.1020244,35.0,0.0,0.0,0.02192549,0.72727275,0.0,0.16486011,43.5,2.5,0.20212021,38.0
