feature_a,feature_b,lift,final_pair_score
trapped_longs_12,asym_ft,10.234199509073033,10.234199509073033
pullback_4,dist_ema_fast,8.670434580131666,8.670434580131666
atr_pct_base,roc_div,7.950906183884784,7.950906183884784
evr_slope,ffd_ema_spread_06,7.689605100536297,7.689605100536297
pullback_48,dv_z,7.45049053342869,7.45049053342869
vol_state,roc_div,7.156172325131499,7.156172325131499
dip_volume_profile,dv_z,6.357884828110246,6.357884828110246
G_VOL,dist_vwap_norm_G_VOL_1,6.14167974280773,6.14167974280773
dist_vwap_norm_G_VOL_1,ffd_ema_spread_06,5.882922109337205,5.882922109337205
dist_ema_fast,asym_ft,5.805931044283652,5.805931044283652
dist_vwap_norm_G_VOL_1,ffd_mr_z_04,5.796495768405979,5.796495768405979
dip_volume_profile,vol_state,5.677387914230021,5.677387914230021
vol_expansion_ratio,dist_vwap_norm_G_VOL_1,5.530597781865244,5.530597781865244
mr_potential_exhaust,ft_drop_8,5.505028144962369,5.505028144962369
pullback_2,roc_div,5.441382964479941,5.441382964479941
dir_path_short_2h,dist_vwap_norm_G_VOL_1,5.387932358915397,5.387932358915397
pullback_2,ffd_ema_spread_06,5.375875386336199,5.375875386336199
ffd_atr_expansion_06,dist_vwap_norm_G_VOL_1,5.324989651385563,5.324989651385563
ffd_atr_expansion_06,roc_div,5.175892802596335,5.175892802596335
mr_potential_exhaust,pullback_4,5.088332424110409,5.088332424110409
mae_8h,ffd_ema_spread_06,5.030667803639556,5.030667803639556
ffd_ema_spread_06,dist_ema_fast,5.00942095125908,5.00942095125908
vol_z_x_regime_trend,dist_vwap_norm_G_VOL_1,4.808417334725181,4.808417334725181
dv_z,roc_div,4.710087788466593,4.710087788466593
ffd_ema_spread_06,ker_16,4.647967082501301,4.647967082501301
vol_state,atr_pct_base,4.58411173097442,4.58411173097442
vol_expansion_ratio,dist_ema_fast,4.555330834530486,4.555330834530486
dn_vol_6,dist_vwap_norm_G_VOL_1,4.522527714897944,4.522527714897944
gamma_score,roc_div,4.475328410039435,4.475328410039435
pullback_2,G_MR_SPIKE,4.429089052792783,4.429089052792783
pullback_2,asym_ft,4.324692341120668,4.324692341120668
pullback_2,ffd_diff_2_04,4.2493092301483175,4.2493092301483175
trapped_longs_12,ffd_mr_z_04,4.2409266038717,4.2409266038717
mr_potential,dist_vwap_norm_G_VOL_1,4.228837948749391,4.228837948749391
trapped_longs_12,ft_drop_8,4.222676475821651,4.222676475821651
sin_hod,ffd_diff_2_04,4.126593039255946,4.126593039255946
pullback_2,liq_score,4.112874949516855,4.112874949516855
body_ratio,dist_vwap_norm_G_VOL_1,4.072533315280829,4.072533315280829
pullback_8,dv_z,4.016669834960656,4.016669834960656
pullback_2,dv_z,4.01611634712471,4.01611634712471
up_vol,dist_ema_fast,3.8974558888147826,3.8974558888147826
dv_z,ffd_ema_spread_06,3.8713595511498884,3.8713595511498884
G_VOL_LIQ_GT2,ffd_ema_spread_06,3.836776753960935,3.836776753960935
ffd_mr_z_04,ker_16,3.834386852543144,3.834386852543144
pullback_2,rsi_slope,3.8002407385526262,3.8002407385526262
dir_path_short_2h,dist_ema_fast,3.7473999142291565,3.7473999142291565
mae_8h,pullback_4,3.7238760866127425,3.7238760866127425
dv_z,range_16h_pct,3.7052148253510753,3.7052148253510753
