fold_id,seed,group,gain,split
0,42,location,8.251206041313708,40
0,42,regime,79.89573931973428,301
1,42,location,0.6765890121459961,1
1,42,regime,5.188822599127889,7
2,42,location,11.842555250041187,18
2,42,regime,87.52999206446111,168
