feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
loc_dist_ema20_atr_ts_top20,location,dist_ema20_atr,context,124,109,0,True,True,False
loc_dist_ema20_atr_ts_bot20,location,dist_ema20_atr,context,31,23,0,True,True,False
loc_dist_ema20_atr_ts_top30,location,dist_ema20_atr,context,131,21,0,True,True,False
loc_dist_ema20_atr_ts_bot30,location,dist_ema20_atr,context,72,7,0,True,True,False
loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,context,90,7,0,True,True,False
loc_dist_ema20_atr_ts_bot40,location,dist_ema20_atr,context,58,3,0,True,True,False
loc_dist_ema20_atr_ts_top50,location,dist_ema20_atr,context,79,5,0,True,True,False
loc_dist_ema20_atr_ts_bot50,location,dist_ema20_atr,context,80,6,0,True,True,False
loc_dist_ema20_atr_ts_top60,location,dist_ema20_atr,context,74,6,0,True,True,False
loc_dist_ema20_atr_ts_bot60,location,dist_ema20_atr,context,56,2,0,True,True,False
loc_dist_ema20_atr_ts_top70,location,dist_ema20_atr,context,60,5,0,True,True,False
loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,context,63,6,0,True,True,False
loc_dist_ema20_atr_ts_top80,location,dist_ema20_atr,context,34,17,0,True,True,False
loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,context,47,18,0,True,True,False
loc_dist_ema20_atr_ts_band20_80,location,dist_ema20_atr,context,91,86,0,True,True,False
loc_dist_ema20_atr_ts_band25_75,location,dist_ema20_atr,context,244,34,0,True,True,False
loc_dist_ema20_atr_ts_band30_70,location,dist_ema20_atr,context,60,6,0,True,True,False
loc_dist_ema20_atr_ts_band40_60,location,dist_ema20_atr,context,50,5,0,True,True,False
