fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.43528998,0.28178543,0.0,0.4444444179534912,0.9641714096069336
1,0.43542603,0.27931085,0.0,0.44585296511650085,0.9694763219356537
2,0.43200263,0.27854475,0.0,0.4439520537853241,0.9563830590248108
3,0.43443483,0.28050968,0.0,0.4457680881023407,0.9683248400688141
4,0.43614683,0.28066716,0.0,0.4460673928260803,0.9691359794139861
