,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
vp_accept_poc_touchrate,0.07180423,0.013605074,0.37896508,97.5,12.85496,739.50055,245.65182,60.821823,992.15735,0.16057555,0.036595304,0.70458513,1.0,1.0,0.16666667,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
trapped_longs_12,0.027859747,0.0038873656,0.19966364,48.833332,6.2561083,381.1786,90.374176,13.475515,606.0986,0.054885194,0.007477752,0.40284625,2.0,0.33333334,0.16666667,0.31451446,0.90434784,1.0,0.0,6.0,1.8333334,0.5490699,2.0
ffd_ema_spread_06,0.024205193,0.0031434023,0.18638766,46.0,4.9665546,426.04987,78.84679,12.13878,512.145,0.04941248,0.007494241,0.32579592,3.0,0.16666667,0.33333334,0.2575074,0.8173913,0.6666667,0.0,9.0,3.5,0.4459769,3.0
dist_stack,0.022837764,0.0040091076,0.13009463,41.333332,4.9888763,342.45074,71.85929,14.009142,368.59915,0.04726649,0.00867667,0.25748602,4.0,0.33333334,0.5,0.23617703,0.79130435,0.6666667,0.0,9.5,4.0,0.42772347,4.0
ffd_diff_8_04,0.025606913,0.008281716,0.079176106,48.666668,6.046119,391.7297,83.031685,27.983149,246.37186,0.052472014,0.0154745905,0.17792472,13.0,0.16666667,0.16666667,0.27937272,0.6695652,0.6666667,0.0,7.0,6.3333335,0.42104632,5.0
reversion_target_distance,0.02807947,0.00864227,0.09123258,49.333332,8.279828,293.9406,97.63427,34.357788,277.4466,0.059740305,0.020040011,0.17808892,9.0,0.8333333,1.0,0.31794187,0.5478261,0.6666667,0.1396921,6.5,8.666667,0.41880918,6.0
ffd_mr_z_04,0.02309973,0.0054339315,0.09819732,43.666668,6.3683243,299.41592,78.76084,21.551416,287.83585,0.04972464,0.012624007,0.19586015,8.0,0.16666667,0.33333334,0.24026342,0.59130436,0.5,0.0,11.5,7.8333335,0.354971,7.0
tail_asymmetry_q90_q10_atr_norm_G_VOL_1,0.025875045,0.009471944,0.07068433,41.5,9.269124,185.80504,88.68675,35.21023,223.38223,0.05618885,0.020792829,0.1518402,18.5,0.0,0.0,0.28355527,0.42608696,0.5,0.0,8.5,11.0,0.33747715,8.0
dir_path_edge_2h,0.020044578,0.0038734642,0.10372759,40.5,5.155903,318.13052,61.98856,11.708662,328.1828,0.038678695,0.00668569,0.22376768,5.0,0.33333334,0.5,0.19260642,0.70434785,0.33333334,0.0,15.5,5.6666665,0.33202052,9.0
vol_z_x_regime_trend,0.019148674,0.0048402846,0.07575416,49.0,7.071068,339.55267,56.208424,18.44908,171.24904,0.040555127,0.011719061,0.14034557,17.0,0.33333334,0.33333334,0.17863129,0.6434783,0.33333334,0.0,21.5,6.8333335,0.30911678,10.0
bollinger_band_width,0.019306218,0.0041982722,0.08878178,41.833332,6.4398932,271.74796,60.869713,15.804482,234.43488,0.041443158,0.009794723,0.17535314,12.0,0.16666667,0.33333334,0.18108882,0.70434785,0.16666667,0.14362402,15.5,5.6666665,0.30786702,11.0
return_autocorr_48,0.018776676,0.0037530442,0.09394068,44.166668,5.4594464,357.30627,57.12806,15.46409,211.04474,0.0420581,0.010350524,0.17089798,11.0,0.0,0.16666667,0.17282854,0.6434783,0.16666667,0.3843866,16.0,6.8333335,0.3001446,12.0
vp_accept_hvn_touchrate,0.019984059,0.006872943,0.058106493,48.166668,10.79223,214.97205,56.621323,22.154924,144.70706,0.041222945,0.016060349,0.105809115,26.0,0.16666667,0.16666667,0.19166239,0.57391304,0.33333334,0.0,24.0,8.166667,0.2988926,13.0
spike_score,0.020136429,0.0070203296,0.057757366,43.5,9.569918,197.72896,54.88874,18.309622,164.54594,0.03796224,0.011851882,0.12159518,24.0,0.0,0.16666667,0.1940392,0.46086955,0.5,0.0,18.5,10.333333,0.29693896,14.0
dist_vwap_norm_G_VOL_1,0.018873911,0.005791101,0.061512392,39.0,8.850612,171.85252,58.251568,20.488794,165.61467,0.03864266,0.013602408,0.10977873,23.0,0.0,0.16666667,0.1743453,0.49565217,0.33333334,0.508571,20.0,9.666667,0.29523152,15.0
rv_48h,0.020669471,0.007898521,0.054089505,44.0,9.3985815,205.98853,66.1492,27.349184,159.99442,0.04713516,0.018470382,0.12028572,25.0,0.33333334,0.5,0.20235406,0.4695652,0.33333334,0.15321,21.5,10.166667,0.28634655,16.0
asset_atr_level,0.01263184,0.0015351463,0.10394018,40.5,3.5472994,462.394,33.562954,7.0684934,159.36522,0.027020331,0.0048946775,0.14916167,10.0,0.0,0.16666667,0.076975875,0.8347826,0.0,0.3781284,36.0,3.1666667,0.2699388,17.0
retrace_12,0.015999716,0.0035734095,0.07163773,39.833332,7.289643,217.66423,48.295963,13.996336,166.65076,0.03493876,0.0089681875,0.13611636,20.0,0.0,0.16666667,0.12951103,0.7217391,0.0,0.33213654,28.0,5.3333335,0.26827267,18.0
