feature_a,feature_b,lift,final_pair_score
pullback_48,thrust_decay_8,7.505232536174392,7.505232536174392
vp_lvn_depth_ratio,asym_ft,6.428236856419678,6.428236856419678
asym_ft,ret8h_G_VOL_1,6.301074750406949,6.301074750406949
ret8h_G_VOL_1,mkt_rv_ratio_G_VOL_1,6.192146402183403,6.192146402183403
entry_quality_composite,asym_ft,5.966826969504766,5.966826969504766
ffd_amihud_04,asym_ft,5.531739132177748,5.531739132177748
kf_atr_mean,mkt_rv_ratio,5.525483576819355,5.525483576819355
efficiency,G_LIQ_GOOD,5.304086978880071,5.304086978880071
dist_from_high_48h,rv_120h,5.208454405759574,5.208454405759574
return_autocorr_48,slope,5.138103741525857,5.138103741525857
asset_atr_level,pullback_48,5.04608915270317,5.04608915270317
vp_dist_hvn_above_atr,mkt_rv_ratio_G_VOL_1,4.946235308214259,4.946235308214259
ema20_gt_ema50,vp_lvn_depth_ratio,4.905465427860561,4.905465427860561
adx_14_slope,thrust_decay_8,4.8497723974852835,4.8497723974852835
adx_di_minus_7,slope,4.815790953713562,4.815790953713562
dist_vwap_norm_G_VOL_1,asym_ft,4.770534600859855,4.770534600859855
entry_quality_composite,ret8h_G_VOL_1,4.455836746630224,4.455836746630224
vp_in_lvn_above_zone,pullback_48,4.280564231872813,4.280564231872813
retrace_12,thrust_decay_8,4.269114336415433,4.269114336415433
efficiency,ema50_ema200_spread_atr,4.206345647304707,4.206345647304707
return_autocorr_48,slope_G_VOL_1,4.17476780058381,4.17476780058381
vp_lvn_depth_ratio,mkt_rv_ratio_G_VOL_1,4.166717371463341,4.166717371463341
slope_G_VOL_1,dist_from_high_48h,4.150595224651712,4.150595224651712
asset_atr_level,vp_lvn_depth_ratio,4.115159968102837,4.115159968102837
adx_di_plus_10,rv_120h,4.065694844562537,4.065694844562537
dist_vwap_norm_G_VOL_1,slope_G_VOL_1,3.9862891340969977,3.9862891340969977
entry_quality_composite,vp_dist_poc_atr,3.9778242437031213,3.9778242437031213
trapped_longs_24,thrust_decay_8,3.9134202472698543,3.9134202472698543
slope_G_VOL_1,ret8h_G_VOL_1,3.9018970942382665,3.9018970942382665
adx_di_plus_10,entry_quality_composite,3.886724249568278,3.886724249568278
dist_from_high_48h,mkt_rv_ratio_G_VOL_1,3.8670899033766695,3.8670899033766695
adx_14_slope,mkt_rv_ratio_G_VOL_1,3.866915749017846,3.866915749017846
trapped_longs_24,ret8h_G_VOL_1,3.797548121851203,3.797548121851203
retrace_12,ema50_ema200_spread_atr,3.777849149708296,3.777849149708296
cumulative_delta_stall,vp_in_lvn_above_zone,3.7575044833130877,3.7575044833130877
trapped_longs_24,vp_dist_poc_atr,3.7178334899196686,3.7178334899196686
rv_48h,mkt_rv_ratio,3.7119532366912673,3.7119532366912673
kf_ret1h_mean,vp_dist_hvn_above_atr,3.7039774385476196,3.7039774385476196
pullback_48,mkt_rv_ratio,3.692565769226092,3.692565769226092
price_lt_ema200,kf_atr_mean,3.680098633579416,3.680098633579416
dist_vwap_norm_G_VOL_1,mkt_rv_ratio_G_VOL_1,3.5647724992164225,3.5647724992164225
bollinger_band_width,ret8h_G_VOL_1,3.479705396713299,3.479705396713299
pullback_8,trapped_longs_24,3.4681686294589515,3.4681686294589515
kf_ret1h_mean,mkt_rv_ratio_G_VOL_1,3.45686280404673,3.45686280404673
vp_dist_hvn_above_atr,mkt_rv_ratio,3.45386418398737,3.45386418398737
trend_overextension_z,pullback_48,3.395427782480451,3.395427782480451
reversion_target_distance,rv_120h,3.384443150525022,3.384443150525022
pullback_8,entry_quality_composite,3.378169046423183,3.378169046423183
