fold_id,seed,group,used_feature_count,split_count
0,42,location,8,16
0,42,regime,16,139
1,42,location,9,26
1,42,regime,16,192
2,42,location,8,11
2,42,regime,13,101
3,42,location,5,7
3,42,regime,13,56
4,42,location,2,2
4,42,regime,7,12
