fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,2.5946274e-05,0.009015936,-0.025104212,0.0,0.026389834
1,2.2486933e-05,0.009035411,-0.025089853,4.849454e-12,0.026489222
2,4.2449927e-05,0.008838344,-0.025049673,4.8459015e-12,0.026487052
3,6.861819e-05,0.0087502245,-0.025092246,-4.8459015e-12,0.026523076
4,1.0832058e-05,0.008566262,-0.025132572,-4.8459015e-12,0.02656706
