strategy_id,reject_adverse_entry_threshold_bps,kept_rows,rejected_rows,rejected_fraction,net_hit_rate,gross_hit_rate,mean_net_return,mean_gross_return,mean_entry_adverse_bps,mean_entry_favorable_bps,mean_delay_max_adverse_bps
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,100.0,6315,0,0.0,0.5933491686460808,0.6125098970704671,0.02488262504068542,0.026909534674998303,,,0.056347089925532695
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,150.0,6315,0,0.0,0.5933491686460808,0.6125098970704671,0.02488262504068542,0.026909534674998303,,,0.056347089925532695
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,50.0,5195,0,0.0,0.531665062560154,0.5326275264677575,0.024242584368767958,0.0262688532735312,,,0.01296917255711677
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,100.0,5195,0,0.0,0.531665062560154,0.5326275264677575,0.024242584368767958,0.0262688532735312,,,0.01296917255711677
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,150.0,5195,0,0.0,0.531665062560154,0.5326275264677575,0.024242584368767958,0.0262688532735312,,,0.01296917255711677
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,50.0,4465,0,0.0,0.5773796192609183,0.5856662933930571,0.030204823382934908,0.03223706059616137,,,0.7047326687572516
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,100.0,4465,0,0.0,0.5773796192609183,0.5856662933930571,0.030204823382934908,0.03223706059616137,,,0.7047326687572516
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,150.0,4465,0,0.0,0.5773796192609183,0.5856662933930571,0.030204823382934908,0.03223706059616137,,,0.7047326687572516
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,50.0,2747,0,0.0,0.6905715325809975,0.6905715325809975,0.03668585309837327,0.03872457772584721,,,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,100.0,2747,0,0.0,0.6905715325809975,0.6905715325809975,0.03668585309837327,0.03872457772584721,,,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,150.0,2747,0,0.0,0.6905715325809975,0.6905715325809975,0.03668585309837327,0.03872457772584721,,,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,50.0,474,0,0.0,0.7383966244725738,0.7383966244725738,0.019461563858711048,0.021483047004367508,,,0.8838378732118921
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,100.0,474,0,0.0,0.7383966244725738,0.7383966244725738,0.019461563858711048,0.021483047004367508,,,0.8838378732118921
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,150.0,474,0,0.0,0.7383966244725738,0.7383966244725738,0.019461563858711048,0.021483047004367508,,,0.8838378732118921
