fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,0.370847,1.0
0,42,asset_relative_return,1159.4531,107.0
0,42,asset_state,1085.26,45.0
0,42,compression,999.8375,51.0
0,42,context,446.9073,27.0
0,42,cross_sectional,9.95523,3.0
0,42,crowding,6.689228,2.0
0,42,funding,383.86984,49.0
0,42,liquidity,91.67612,15.0
0,42,momentum,96.3815,12.0
0,42,open_interest,3223.3054,302.0
0,42,orderbook,83.76005,13.0
0,42,path_structure,476.18365,43.0
0,42,perp_carry,615.95886,45.0
0,42,perp_tradeability,2276.006,200.0
0,42,residual,2164.2,194.0
0,42,trend,91.22336,9.0
0,42,volatility,565.70355,46.0
0,42,volatility_term_structure,137.63754,16.0
1,42,asset_relative_funding,6.0596,1.0
1,42,asset_relative_return,308.34457,22.0
1,42,asset_state,381.3308,11.0
1,42,compression,339.4717,11.0
1,42,context,235.0289,8.0
1,42,funding,23.24852,6.0
1,42,liquidity,7.591971,2.0
1,42,open_interest,548.6405,37.0
1,42,orderbook,14.86925,2.0
1,42,path_structure,168.45105,10.0
1,42,perp_carry,129.72154,6.0
1,42,perp_tradeability,1122.1006,49.0
1,42,residual,665.1063,35.0
1,42,trend,13.422211,2.0
1,42,volatility,274.32202,17.0
1,42,volatility_term_structure,99.25087,10.0
2,42,asset_relative_funding,10.207475,4.0
2,42,asset_relative_return,1081.5365,83.0
2,42,asset_state,566.1992,34.0
2,42,compression,357.9948,24.0
2,42,context,228.27547,13.0
2,42,cross_sectional,9.01974,2.0
2,42,crowding,1.95726,1.0
2,42,funding,87.96898,11.0
2,42,liquidity,67.08028,10.0
2,42,momentum,17.41151,3.0
2,42,open_interest,1302.7147,125.0
2,42,orderbook,34.97596,5.0
2,42,path_structure,256.37216,28.0
2,42,perp_carry,176.06543,12.0
2,42,perp_tradeability,2285.7332,127.0
2,42,residual,1345.9695,109.0
2,42,trend,235.49913,18.0
2,42,volatility,282.36197,28.0
2,42,volatility_term_structure,159.82059,18.0
3,42,asset_relative_funding,41.95728,12.0
3,42,asset_relative_return,2410.27,379.0
3,42,asset_state,523.9386,56.0
3,42,compression,881.9552,134.0
3,42,context,395.88293,59.0
3,42,cross_sectional,43.190197,9.0
3,42,crowding,9.66748,3.0
3,42,funding,425.31467,119.0
3,42,liquidity,466.16122,114.0
3,42,momentum,131.38928,31.0
3,42,open_interest,5557.883,1018.0
3,42,orderbook,121.479576,31.0
3,42,path_structure,749.8446,148.0
3,42,perp_carry,485.70407,64.0
3,42,perp_tradeability,4439.4663,546.0
3,42,residual,4216.0396,760.0
3,42,trend,575.6874,98.0
3,42,volatility,1068.7249,178.0
3,42,volatility_term_structure,345.07117,64.0
