canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,preset,preset,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,preset,preset,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(*)|(asset_minus_universe_median_ret_4h<=-0.34045208&ob_pressure_mkt_resid<=-0.0020861626&oi_trend_10d_robust_z>-0.66254389&rsi_ts_resid<=1.3204349),*,*,asset_minus_universe_median_ret_4h<=-0.34045208&ob_pressure_mkt_resid<=-0.0020861626&oi_trend_10d_robust_z>-0.66254389&rsi_ts_resid<=1.3204349,0.004592962301103398,0.004592962301103398,0.002472733150942381,0.02220232831314206,0.10802429353121956,0.009296940814463564,1.0,1.0,0.671,946,,,0.07222920003900551,0.055899016879729334,0.07979437288968637,0.09612455604896254,,1.0,0.1486660816377497,3.694599962558641,1.0,0.28193097189068794,0.0732482879386057,1.0782992392778397,0.6049010809566862,0.9931562643859,0.0435321271027273,12.0,0.999329299739067,0.9999938558065222,0.999329299739067,0.8718169550249566,0.01,0.26041268367569786,0.26041268367569786,9.025935714910278e-05,0.004502702943954296,4,1,1,4,4,stage_a_context,,long,4-way,True,,production,production,production,production,0.0952,0.1486660816377497,0.0732482879386057,0.038226962089538574,1.0,primary_target,0,,0.9049360437748295,,0.6050069000163749,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004592962301103398, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 946, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5264788629147806,production,production,production,production,False,False,0.1,0.5264788629147806,0.2714349686978876,1.0,0.0143012739069544,0.008608617770958713,0.09548637939139835,4,0.9931562643859,within_leaf_future_edge,0.6255978912183647,
(*)|(*)|(asset_funding_rate_abs_mean_7d>0.000016854643&mark_vs_perp_bps>-0.61002046&range_24h_pct<=0.046984881),*,*,asset_funding_rate_abs_mean_7d>0.000016854643&mark_vs_perp_bps>-0.61002046&range_24h_pct<=0.046984881,0.006031332886777818,0.006031332886777818,0.001675446986107775,0.01939311297610402,0.12947970541938386,0.029221079697860673,1.0,1.0,0.6436436436436437,1345,,,0.10615613893884464,0.10465396967010396,0.11005967048687931,0.11156183975561998,,1.0,0.11697601316997826,2.342587413362948,1.0,0.25731319189071655,0.04155821947083427,1.140108048915863,0.45453335739471856,0.8482044391233565,0.03850096849041778,12.0,0.999329299739067,0.9999938558065222,0.999329299739067,0.7710580518066372,0.01,0.24092627189565274,0.24092627189565274,7.000702371622555e-05,0.005961325863061593,4,1,1,3,3,stage_a_context,,long,3-way,True,,production,production,production,production,0.08966666666666667,0.11697601316997826,0.04155821947083427,0.15236282348632812,1.0,primary_target,0,,0.9749136496514503,,0.6291602653950076,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006031332886777818, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1345, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.508522316498431,production,production,production,production,False,False,0.3,0.508522316498431,0.13417946786308654,0.75,0.007918614355541196,0.004845276775010409,0.026005299455330977,4,0.8482044391233565,within_leaf_future_edge,0.5746769399535185,
(*)|(*)|(asset_atr_level_pct<=0.52849203&asset_funding_rate_abs_mean_7d>0.000014890696&asset_minus_mkt_oi_1d_peer_resid<=-0.021288607&mark_vs_perp_bps>-1.5459861),*,*,asset_atr_level_pct<=0.52849203&asset_funding_rate_abs_mean_7d>0.000014890696&asset_minus_mkt_oi_1d_peer_resid<=-0.021288607&mark_vs_perp_bps>-1.5459861,0.007012196001596749,0.007012196001596749,0.0028651325586476024,0.02135125081986189,0.10047377632861104,0.02179019364345202,1.0,1.0,0.6606606606606606,965,,,0.09809197581499202,0.09244029082494498,0.09615796099474881,0.10180964598479585,,1.0,0.09043962119885857,1.5445387934096915,0.75,0.18797660432755947,0.015021827499714575,0.6621016040444374,0.3514058900136051,0.8646272855376216,0.043982336432281346,12.0,0.999329299739067,0.9999938558065222,0.999329299739067,0.8808332873968944,0.01,0.23068275592422569,0.23068275592422569,9.054138208282111e-05,0.006921654619513927,4,1,1,4,4,stage_a_context,,long,4-way,True,,production,production,production,production,0.06433333333333334,0.09043962119885857,0.015021827499714575,0.04261362552642822,1.0,primary_target,0,,0.8626531474402217,,0.6146098863136504,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.007012196001596749, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 965, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7167366136500823,production,production,production,production,False,False,0.1,0.7167366136500823,0.14925316617060363,1.0,0.010763487886127776,0.007006186399039367,0.010000026255773134,4,0.8646272855376216,within_leaf_future_edge,0.43730068544604306,
(*)|(*)|(asset_vol_level_pct<=0.45465603&oi_rank>0.28720239&symbol_minus_mkt_ret_1h<=0.24353571&symbol_minus_mkt_ret_4h<=-0.074965686),*,*,asset_vol_level_pct<=0.45465603&oi_rank>0.28720239&symbol_minus_mkt_ret_1h<=0.24353571&symbol_minus_mkt_ret_4h<=-0.074965686,0.005529822607059032,0.005529822607059032,0.0020053575275192385,0.02223064098507166,0.10077636234165355,0.01401757201135675,1.0,1.0,0.6006006006006006,818,,,0.08249064312912494,0.0677876523799491,0.07835969871618137,0.09306268946535722,,1.0,0.12536475604597708,2.33498287842529,1.0,0.2836089404299855,0.0499469623468331,1.1129418015480042,0.4365181179020158,0.9127802947837976,0.024509917723674612,12.0,0.999329299739067,0.9999938558065222,0.999329299739067,0.4908595848611196,0.01,0.20379118061184165,0.20379118061184165,9.052810615926259e-05,0.0054392945008997695,4,1,1,4,4,stage_a_context,,long,4-way,True,,production,production,production,production,0.08493333333333333,0.12536475604597708,0.0499469623468331,0.0437391996383667,1.0,primary_target,0,,0.8643476291132599,,0.6005588563783256,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.005529822607059032, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 818, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6700343368982675,production,production,production,production,False,False,0.1,0.6700343368982675,0.20795417595196786,1.0,0.011865784496961997,0.007212360368316886,0.04205237106694894,4,0.9127802947837976,within_leaf_future_edge,0.5832725177705219,
(*)|(*)|(asset_atr_level_pct<=0.39993051&mark_perp_dislocation>-0.0046374998&price_trend_15d_vol_norm<=-0.072928593),*,*,asset_atr_level_pct<=0.39993051&mark_perp_dislocation>-0.0046374998&price_trend_15d_vol_norm<=-0.072928593,0.0046146519598551095,0.0046146519598551095,0.0014345646618486533,0.019333610776811838,0.1017771718761712,0.0698223399940904,1.0,1.0,0.5895895895895896,446,,,0.061073997678736267,0.049675304627464584,0.06334582803473644,0.07474452108600813,,1.0,0.1030342566187896,1.8433846505233753,1.0,0.13611131347715855,0.02761646291964561,0.41996219754219055,0.37134012271842975,0.855315294073232,0.0294275062625,12.0,0.999329299739067,0.9930620009683111,0.999329299739067,0.5934578113848827,0.01,0.2013342531759524,0.2013342531759524,7.037750982224823e-05,0.004544274450032861,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.029733333333333334,0.1030342566187896,0.02761646291964561,0.1881338357925415,1.0,primary_target,0,,0.8699521625065587,,0.5942915191399124,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0046146519598551095, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 446, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6120071309819276,production,production,production,production,False,False,0.3,0.6120071309819276,0.09841888174121412,1.0,0.005829657011055594,0.004235284273167482,0.008325457071295714,4,0.855315294073232,within_leaf_future_edge,0.4773209503247657,
(*)|(*)|(asset_atr_level_pct<=0.59034055&asset_minus_mkt_oi_1d_peer_resid<=-0.36406627&mark_perp_dislocation>0.00023816203),*,*,asset_atr_level_pct<=0.59034055&asset_minus_mkt_oi_1d_peer_resid<=-0.36406627&mark_perp_dislocation>0.00023816203,0.006132855196483433,0.006132855196483433,0.0032210768999612386,0.020554016809910536,0.1115724833220898,0.020968818654832,1.0,1.0,0.555,1058,,,0.09266139118651445,0.06871842957742276,0.09041986102778268,0.11436282263687438,,1.0,0.09359363387531094,1.7963566661304702,1.0,0.2140543982386589,0.01817584017616695,0.7625674400478601,0.3012530952531598,0.849219134256369,0.0174869253745358,12.0,0.999329299739067,0.9948440103728337,0.999329299739067,0.3520231470019672,0.01,0.166728271254356,0.166728271254356,7.012620874289489e-05,0.0060627289877405385,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.07566666666666666,0.09359363387531094,0.01817584017616695,0.0853269100189209,1.0,primary_target,0,,0.9248059066037029,,0.6103385435833407,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.006132855196483433, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1058, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000130025320362,production,production,production,production,False,False,0.3,1.0000130025320362,0.12286118932495205,1.0,0.009374929699065023,0.006292808775222836,-0.020902618009238358,4,0.849219134256369,within_leaf_future_edge,0.48130805210822175,
(*)|(dist_rolling_7d_high<=0.21253406)|(asset_funding_rate_abs_mean_7d>0.000010390445&asset_ret_vs_universe_24h<=-0.58231914&mark_vs_perp_bps>-0.95747495),*,dist_rolling_7d_high<=0.21253406,asset_funding_rate_abs_mean_7d>0.000010390445&asset_ret_vs_universe_24h<=-0.58231914&mark_vs_perp_bps>-0.95747495,0.005432230420410633,0.005432230420410633,0.002112562061569048,0.022251084446907043,0.10448102840866502,0.013770294860600565,1.0,1.0,0.6406406406406406,916,,,0.08226189858213638,0.06211119243093786,0.08454418073294453,0.10469488688414307,,1.0,0.0759528102701622,0.726041988806063,0.5,0.13777800649404526,0.0005350165710182112,0.5690012648701668,0.025070171022755196,0.8441761759634471,0.02563634750915659,12.0,0.999329299739067,0.9998780495900411,0.999329299739067,0.5134780337911898,0.01,0.15028971275390984,0.15028971275390984,9.03789253756494e-05,0.005341851495034983,4,1,1,4,4,stage_a_context,,long,4-way,True,,production,production,production,production,0.0908,0.0759528102701622,0.0005350165710182112,0.008015990257263184,1.0,primary_target,0,,0.8850937590885242,,0.604193424931399,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.005432230420410633, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 916, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6375921887798699,production,production,production,production,False,False,0.1,0.6375921887798699,0.07953567282435985,1.0,0.006153711021020537,0.004418546507757207,-0.00023824466890698393,4,0.8441761759634471,within_leaf_future_edge,0.2252652223088846,
(*)|(*)|(donchian_zone_1d_atr>0.46712399&mark_vs_perp_bps>0.301734&range_24h_pct<=0.053797197),*,*,donchian_zone_1d_atr>0.46712399&mark_vs_perp_bps>0.301734&range_24h_pct<=0.053797197,0.0050412905984558165,0.0050412905984558165,0.0024331506242590605,0.0184936816804111,0.12895750318566823,0.03082647990334999,1.0,1.0,0.532,1147,,,0.09163934106378549,0.07410290107507639,0.09689351988876288,0.114429959877472,,1.0,0.08131980139668013,1.6175527649102164,1.0,0.14422721380833536,0.005902007697536151,0.7049271110445261,0.3854823132552025,0.8810948661353005,0.015582109134581135,12.0,0.999329299739067,0.9953747303430953,0.999329299739067,0.3135107122050854,0.01,0.1487988998038044,0.1487988998038044,7.00054816410126e-05,0.004971285116814804,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.09553333333333333,0.08131980139668013,0.005902007697536151,0.1892867088317871,1.0,primary_target,0,,0.9778379821602579,,0.6019188179947301,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0050412905984558165, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1147, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5977754641530197,production,production,production,production,False,False,0.3,0.5977754641530197,0.12856609050136228,1.0,0.0062193458938205,0.003749786323579415,0.027520686177603115,4,0.8810948661353005,within_leaf_future_edge,0.4015850059085334,
(*)|(*)|(asset_atr_level_pct<=0.61883253&mark_perp_dislocation>-0.00018914118&ob_spread_mkt_resid<=-0.11700812&oi_chg_8h_mkt_resid<=-0.064636931),*,*,asset_atr_level_pct<=0.61883253&mark_perp_dislocation>-0.00018914118&ob_spread_mkt_resid<=-0.11700812&oi_chg_8h_mkt_resid<=-0.064636931,0.005528195761144161,0.005528195761144161,0.0022975729441677283,0.019441714510321617,0.10121932763660896,0.011263870153005751,1.0,1.0,0.5446339017051154,931,,,0.08714350781641315,0.07356791683578914,0.08507613043828399,0.098651721418908,,1.0,0.09715777590845309,1.9296875667590434,1.0,0.20062322029843926,0.021739982209309103,0.7253576144576073,0.39912641793094483,0.8722325568196834,0.01213135398496179,12.0,0.999329299739067,0.9889747135367943,0.999329299739067,0.245661354317156,0.01,0.14851832186202468,0.14851832186202468,9.050896834024946e-05,0.005437686792803912,4,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low,production,production,production,production,0.08206666666666666,0.09715777590845309,0.021739982209309103,0.11484777927398682,1.0,primary_target,0,,0.86682823476501,,0.5903243299967145,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.005528195761144161, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 931, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6785615518018913,production,production,production,production,False,False,0.1,0.6785615518018913,0.18490044643645795,1.0,0.010078135399851314,0.005943791427209539,0.01553308973784838,4,0.8722325568196834,within_leaf_future_edge,0.5047189513708592,
(*)|(*)|(asset_ret_vs_universe_4h<=-0.62942171&oi_trend_10d_robust_z>-0.66254389&ret48h_bench_resid<=-0.60722965&symbol_minus_mkt_ret_1h<=0.38089782),*,*,asset_ret_vs_universe_4h<=-0.62942171&oi_trend_10d_robust_z>-0.66254389&ret48h_bench_resid<=-0.60722965&symbol_minus_mkt_ret_1h<=0.38089782,0.005173383047804236,0.005173383047804236,0.0028424148851004193,0.022286358755081892,0.11731807585638257,0.007728043332401014,1.0,1.0,0.5755755755755756,944,,,0.0862266627219495,0.0713386375210133,0.08616831693766672,0.1010563421386029,,1.0,0.08588500620686816,1.7997161364960321,0.75,0.13649497542064637,0.010467212507724172,0.5013408064842224,0.23893343004024342,0.8880633501750796,0.015093527087042894,12.0,0.999329299739067,0.995450633909844,0.999329299739067,0.3036573271340707,0.01,0.14751968283970615,0.14751968283970615,9.005311076269346e-05,0.005083329937041543,4,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low,production,production,production,production,0.10613897009219699,0.08588500620686816,0.010467212507724172,0.047658324241638184,1.0,primary_target,0,,0.9569812247957423,,0.5992129884002001,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.005173383047804236, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 944, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8113198273988554,production,production,production,production,False,False,0.1,0.8113198273988554,0.15266093226614028,1.0,0.009424330570021264,0.005917437003714254,0.026118440024870487,4,0.8880633501750796,within_leaf_future_edge,0.3864249477531126,
