fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,136,0.003926726540127097,6,64,3750,quantile,0.65,quantile,quantile,returns_target,10
1,42,27,0.0037685622785975834,6,64,3750,quantile,0.65,quantile,quantile,returns_target,10
2,42,79,0.00285585831315449,6,64,3750,quantile,0.65,quantile,quantile,returns_target,10
3,42,457,0.0033417536540612447,6,64,3750,quantile,0.65,quantile,quantile,returns_target,10
