fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.00012923375,0.012922074,-0.03434407,-4.853007e-12,0.038999915
1,0.00014163039,0.012677472,-0.033832848,-2.4229507e-12,0.038946904
2,0.00019595941,0.01244763,-0.03340591,0.0,0.03893828
3,0.00013417524,0.012050301,-0.032748092,0.0,0.03823602
