fold_id,seed,group,gain,split
0,42,location,1154.0675,76.0
0,42,regime,2009.3069,136.0
1,42,location,2012.3115,171.0
1,42,regime,4379.022,352.0
2,42,location,956.0121,60.0
2,42,regime,2087.4988,169.0
3,42,location,3680.2834,556.0
3,42,regime,8408.429,1337.0
4,42,location,70.16961,4.0
4,42,regime,100.04961,5.0
