fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,124,price_trend_15d_vol_norm,regime,price_trend_15d_vol_norm,open_interest,14
0,42,83,loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,4
0,42,43,pullback_depth,location,pullback_depth,context,5
0,42,122,price_rv_7d_robust_z,regime,price_rv_7d_robust_z,open_interest,4
0,42,46,atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,7
0,42,131,return_autocorr_48,regime,return_autocorr_48,momentum,3
0,42,12,dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,6
0,42,32,asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,6
0,42,58,compression_ratio,regime,compression_ratio,volatility_term_structure,1
0,42,70,ema_slope_norm,regime,ema_slope_norm,trend,1
0,42,64,direction_entropy_20,regime,direction_entropy_20,path_structure,1
0,42,108,oi_to_volume_1d_z_90d,regime,oi_to_volume_1d_z_90d,open_interest,1
0,42,8,dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,1
0,42,101,funding_z,regime,funding_z,funding,2
0,42,56,choppiness_index_20,regime,choppiness_index_20,path_structure,1
0,42,41,distance_to_ema,location,distance_to_ema,context,2
0,42,1,dist_ema20_atr,location,dist_ema20_atr,context,1
0,42,6,dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,4
0,42,138,variance_ratio_10_48,regime,variance_ratio_10_48,volatility,3
0,42,85,loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,7
0,42,81,loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,1
0,42,116,oi_vol_15d_robust_z,regime,oi_vol_15d_robust_z,open_interest,1
0,42,0,oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,3
0,42,35,dist_local_swing,location,dist_local_swing,context,6
0,42,97,funding_rate,regime,funding_rate,funding,4
0,42,126,prior_range,regime,prior_range,context,2
0,42,23,oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,3
0,42,129,range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,1
0,42,67,loc_session_pos_48,location,loc_session_pos_48,context,2
0,42,77,loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,2
0,42,34,asset_funding_z,regime,asset_funding_z,perp_tradeability,2
0,42,52,bollinger_band_width,regime,bollinger_band_width,compression,3
0,42,31,dist_prior_day_low,location,dist_prior_day_low,context,2
0,42,140,volume_autocorr_48,regime,volume_autocorr_48,liquidity,1
0,42,24,asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,1
0,42,69,loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,1
0,42,47,zscore_price_200,location,zscore_price_200,context,6
0,42,28,asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,1
0,42,21,oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,1
0,42,27,oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,2
0,42,79,loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,3
