canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(dist_funding_pressure_price_12h_atr<=0.68551356&pullback_depth<=0.93776339)|(asset_funding_rate_mean_7d<=0.0000080632999&asset_funding_rate_mean_7d>-0.0000097665215&price_rv_7d_robust_z<=0.80944169),*,dist_funding_pressure_price_12h_atr<=0.68551356&pullback_depth<=0.93776339,asset_funding_rate_mean_7d<=0.0000080632999&asset_funding_rate_mean_7d>-0.0000097665215&price_rv_7d_robust_z<=0.80944169,0.0011993294348940254,0.0011993294348940254,0.0027736282018088454,0.01775621883571148,0.12343706235912848,0.033543653864913016,1.0,1.0,0.61,651,,,0.015201384626158285,-0.009843402095470343,0.0016713127726381467,0.07275500686210824,,0.6,0.0413557988798582,0.6741239965176914,0.6,0.03471793904900551,0.014214529059056232,-10.522334769368172,0.020730931989032208,,,,,,,,,,,9.000219849666233e-05,0.001109327236397363,5,1,1,5,5,stage_a_context,,long,5-way,True,,production,0.0737,0.0413557988798582,0.014214529059056232,0.07549566626548768,1.0,primary_target,0,,0.9912475492111195,,0.3876682290271601,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0011993294348940254, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 651, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(log_oi_to_volume_1d>41.306911&price_rv_15d_robust_z<=0.18805759),*,*,log_oi_to_volume_1d>41.306911&price_rv_15d_robust_z<=0.18805759,0.0012038279906846582,0.0012038279906846582,0.0025490538640012,0.017673379741609097,0.10177135737540696,0.04875101253304612,1.0,1.0,0.745,700,,,0.015688740831348517,0.003709912537794586,0.006402664003116528,0.00799012346985345,,0.8,0.09461562210292544,1.4193793165701651,0.6,0.22966993674635888,0.06747435228212348,-1.267486321926117,0.049506039537975666,,,,,,,,,,,8.54586343624539e-05,0.0011183693563222043,5,1,1,2,2,stage_a_context,,long,2-way,True,,production,0.0552,0.09461562210292544,0.06747435228212348,0.21871132850646974,1.0,primary_target,0,,0.869919601302279,,0.42695457980442036,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0012038279906846582, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 700, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0011000335&zscore_price_200<=1.0634861)|(funding_vol_7d_robust_z<=0.23675458&oi_value_log_7d_robust_z>-0.54935807),*,dist_local_swing<=0.0011000335&zscore_price_200<=1.0634861,funding_vol_7d_robust_z<=0.23675458&oi_value_log_7d_robust_z>-0.54935807,0.0006979911762755364,0.0006979911762755364,0.0007448922264246741,0.020073233358561992,0.1887515101427498,0.04047002080402167,1.0,1.0,0.61,1044,,,0.016305441128288543,0.004323603579875331,0.016170208465640726,0.024201630688710372,,0.8,0.030793602174746887,0.9345782140362501,0.6,0.0551502913236618,0.0036523323539449206,0.01879308223724365,0.402339483775231,,,,,,,,,,,9.18289147704665e-05,0.0006061622615050699,5,1,1,4,4,stage_a_context,,long,4-way,True,,production,0.1367,0.030793602174746887,0.0036523323539449206,-0.0666438639163971,0.3799758377160034,primary_target,0,,0.3429915432006011,,0.2960940765853775,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0006979911762755364, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1044, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(log_oi_to_volume_1d>42.015663),*,*,log_oi_to_volume_1d>42.015663,0.0003163900706567802,0.0003163900706567802,0.0011418517986450183,0.015959801338613033,0.1112503055346857,0.04657209793598018,1.0,1.0,0.801,688,,,0.008094677589598911,0.005640194681917665,0.006640681693332146,0.010762020720892591,,1.0,0.07527587964943051,1.7217147605287735,0.8,0.14488861560821534,0.048134609828628536,-6.436346161365509,0.1862698506464047,,,,,,,,,,,0.0001001890540978895,0.00021620101655889066,5,1,1,1,1,stage_a_context,,long,1-way,True,,production,0.06215,0.07527587964943051,0.048134609828628536,0.22614885568618776,1.0,primary_target,0,,0.9230017109942399,,0.36269692898349853,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0003163900706567802, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 688, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(price_rv_10d_robust_z<=-0.29488087&up_down_semivol_ratio_tanh>0.72257012),*,*,price_rv_10d_robust_z<=-0.29488087&up_down_semivol_ratio_tanh>0.72257012,0.001707808510400355,0.001707808510400355,0.0039616886065639775,0.017699231021106245,0.11840463060355624,0.04783623192485174,1.0,1.0,0.524,281,,,0.0280703680880074,0.04103464262810771,0.04523372697511151,0.04738667266990923,,0.8,-0.002983543469745225,-0.1047576716769956,0.6,0.10839356407523155,-0.03012481329054719,5.634466278553009,0.09269691483383224,,,,,,,,,,,8.503697406285422e-05,0.0016227715363375007,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.06255,-0.002983543469745225,-0.03012481329054719,-0.05849660038948059,1.0,primary_target,0,,0.9630659313799148,,0.4582961507212499,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.001707808510400355, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 281, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_rolling_7d_high>0.18870781&loc_prev_week_range_pos_24<=0.27039218)|(*),*,dist_rolling_7d_high>0.18870781&loc_prev_week_range_pos_24<=0.27039218,*,0.00285377410473302,0.00285377410473302,0.0013477912251819405,0.021122786030173302,0.18395772602053592,0.08496466442851563,1.0,1.0,0.5635635635635635,1229,,,0.04243956516740245,0.03910118962203838,0.04773907498513732,0.05419980577871051,,1.0,0.02630104953199618,0.5432978129834667,0.6,-0.006309771537780761,-0.0008402202888057847,-2.2270164370536802,0.04213971061076667,,,,,,,,,,,8.647730571944285e-05,0.002767296799013577,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.0617,0.02630104953199618,-0.0008402202888057847,0.09661812782287597,0.4566763836714254,primary_target,0,,0.3698367342849988,,0.48716094241325564,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00285377410473302, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1229, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_pullback_depth_48<=0.143639)|(price_trend_15d_vol_norm>-0.089667022&price_trend_7d_vol_norm>-0.089542069&range_24h_pct>0.070653789),*,loc_pullback_depth_48<=0.143639,price_trend_15d_vol_norm>-0.089667022&price_trend_7d_vol_norm>-0.089542069&range_24h_pct>0.070653789,0.00465773775940761,0.00465773775940761,0.003466366445080736,0.029888352006673814,0.09397490107688454,0.03105048581480508,1.0,1.0,0.5430861723446894,170,,,0.04320851925294645,0.002125924062526514,0.06366019846902059,0.07190239023476586,,0.8,0.026539832652722112,0.6256478751848622,0.6,-0.07337313257157803,-0.0006014371680798491,-11.190519104897977,0.04225616442646101,,,,,,,,,,,9.08663010868702e-05,0.00456687145832074,5,1,1,4,4,stage_a_context,,long,4-way,False,b_support_too_low|b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.04257450538442274,0.026539832652722112,-0.0006014371680798491,0.10744554400444031,-inf,primary_target,0,,0.5262594460305534,,0.5263907611073866,b_support_too_low|b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00465773775940761, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 170, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_support_too_low|b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_funding_pressure_price_12h_atr>0.76903313&loc_prev_week_range_pos_24>0.14263843)|(asset_funding_rate_mean_7d<=0.0000030603019&atr_compression_ratio>-0.2240981),*,dist_funding_pressure_price_12h_atr>0.76903313&loc_prev_week_range_pos_24>0.14263843,asset_funding_rate_mean_7d<=0.0000030603019&atr_compression_ratio>-0.2240981,0.0017018507234752179,0.0017018507234752179,0.0022578280795893225,0.027386200055480002,0.10448928374655649,0.041984880058983466,1.0,1.0,0.5075075075075075,220,,,0.007147052002036117,0.0023937468548466943,0.005507239815781923,0.01796375729480649,,0.8,0.028001660194722618,0.6030800697238841,0.8,0.061183225736021994,0.0008603903739206553,2.0878234343603252,0.13486414455921442,,,,,,,,,,,9.037862053310634e-05,0.0016114721029421115,5,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low,production,0.05509641873278237,0.028001660194722618,0.0008603903739206553,0.042423141002655027,1.0,primary_target,0,,0.8851399889807163,,0.38797085889640687,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0017018507234752179, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 220, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_prev_day_range_pos_24>0.051448766)|(oi_vol_7d_robust_z>-0.77848297&up_down_return_mass_ratio_tanh>1.2103484),*,loc_prev_day_range_pos_24>0.051448766,oi_vol_7d_robust_z>-0.77848297&up_down_return_mass_ratio_tanh>1.2103484,0.002124842116609216,0.002124842116609216,0.0007659757853974214,0.02586547639220953,0.09698812922614576,0.01270286050811335,1.0,1.0,0.5285285285285285,435,,,0.009823653217894463,0.008130955197804218,0.013271079866088902,0.015624728427836361,,0.8,-0.020814872331322367,-0.4258819845932168,0.6,-0.016062492877244948,-0.04795614215212433,-6.918656942248345,0.3349909064521402,,,,,,,,,,,7.054926543297577e-05,0.00205429285117624,5,1,1,3,3,stage_a_context,,long,3-way,False,b_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.08185,-0.020814872331322367,-0.04795614215212433,-0.009197145700454712,-inf,primary_target,0,,0.5431335236664162,,0.3927377698123117,b_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002124842116609216, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 435, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_rolling_7d_high>0.19255534&loc_bb_channel_pos_48<=0.63256526)|(*),*,dist_rolling_7d_high>0.19255534&loc_bb_channel_pos_48<=0.63256526,*,0.0019219334775698372,0.0019219334775698372,0.001711683819951237,0.023588872328400613,0.1801758051590283,0.0752006891447633,1.0,1.0,0.563,1093,,,0.023266759750282726,0.006338625368793507,0.022172932682577452,0.02601458617794151,,1.0,0.0825046392234469,1.1181129110011152,0.6,0.1748174637556076,0.055363369402644934,-5.808315420150757,0.12830334490290557,,,,,,,,,,,8.62938570268525e-05,0.0018356396205429846,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.06215,0.0825046392234469,0.055363369402644934,0.12126246690750123,0.5171871174555471,primary_target,0,,0.39101549110944145,,0.4116233936943577,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0019219334775698372, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1093, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
