canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(dist_range_mid_atr<=0.030608511&loc_session_pos_24>0.42165685)|(amihud_illiq<=1.5448121&price_trend_7d_vol_norm>-0.017849335&variance_ratio_10_48>-0.78152508),*,dist_range_mid_atr<=0.030608511&loc_session_pos_24>0.42165685,amihud_illiq<=1.5448121&price_trend_7d_vol_norm>-0.017849335&variance_ratio_10_48>-0.78152508,0.0036319950362667442,0.0036319950362667442,0.005950568240766791,0.0267803855240345,0.1061370999248685,0.04696207319252756,1.0,1.0,0.6606606606606606,81,,,0.020685375994406546,-0.015806734935585105,0.0067823000400941864,0.029856274085222945,,0.6,0.09815597226928878,1.5208155646630834,0.6,0.13268522247672082,0.07101470244848682,14.017848190665244,0.19445371775849982,0.0,0.03382059102974513,12.0,0.999329299739067,0.9945397415528515,0.999329299739067,0.681038720838261,0.01,0.20310003905088653,0.20310003905088653,9.032022809931995e-05,0.0035416748081674243,5,1,1,5,5,stage_a_context,,long,5-way,False,b_min_fold_support_too_low,production,0.0202854996243426,0.09815597226928878,0.07101470244848682,-0.018283915519714356,1.0,primary_target,0,,0.8943677595792636,,0.5132768059625723,b_min_fold_support_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0036319950362667442, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 81, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0003886766414762,production,False,False,0.1,1.0003886766414762,-0.05736318408988643,0.4,-0.004054658813208425,-0.0027729036144038743,-0.015844159527863454,5,0.0,within_leaf_future_edge,0.40767359458806335,
(*)|(*)|(atr_percentile<=-1.1366425&funding_vol_7d_robust_z>-0.19111472),*,*,atr_percentile<=-1.1366425&funding_vol_7d_robust_z>-0.19111472,0.0026618622010573744,0.0026618622010573744,0.0024289611890796216,0.023505504243075848,0.13893375406962186,0.04776781319921097,1.0,1.0,0.584,271,,,0.030207210770056548,0.013551365308268455,0.036641905860101034,0.04388097938883558,,0.8,0.08974056045851178,3.1589647571285773,1.0,0.22388680875301362,0.06259929063770983,7.8784649014472965,0.3269013524099905,0.0,0.011422749596399662,12.0,0.999329299739067,0.9820811706497384,0.37994896225522495,0.6126597991867168,0.01,0.1485548193870761,0.1485548193870761,8.50825135385509e-05,0.0025767796875188235,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.06786877034810919,0.08974056045851178,0.06259929063770983,0.051067161560058597,1.0,primary_target,0,,0.9219709772101174,,0.5191548578809885,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0026618622010573744, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 271, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6327031706261687,production,False,False,0.15,0.6327031706261687,-0.04305966110563278,0.4,-0.0044846406826477975,-0.0020962812643173273,0.010867133710881171,5,0.0,within_leaf_future_edge,0.5558303192728471,
(*)|(dist_funding_pressure_price_12h_atr<=0.29706532&pullback_depth<=1.1069927)|(fund_abs_z_mkt_resid>0.20359418&price_rv_10d_robust_z<=0.16489652&variance_ratio_10_48<=1.6172435),*,dist_funding_pressure_price_12h_atr<=0.29706532&pullback_depth<=1.1069927,fund_abs_z_mkt_resid>0.20359418&price_rv_10d_robust_z<=0.16489652&variance_ratio_10_48<=1.6172435,0.0018428058945573866,0.0018428058945573866,0.002528222704014591,0.017937286756932735,0.13762513398447282,0.02407448509633853,1.0,1.0,0.5355355355355356,629,,,0.03952501861699314,0.015178248808166532,0.02449777896823882,0.07897794271285205,,0.8,0.031635797924477294,0.5884034730187111,0.6,0.04586623013019562,0.004494528103675335,-5.709634053707123,0.3654024810729736,0.6250582493130646,0.004058824589311195,10.263543016207365,0.999329299739067,0.8346074288333459,0.9978671194448298,0.09753639483284449,0.01,0.0726957320395772,0.0726957320395772,9.007172730365666e-05,0.00175273416725373,5,1,1,5,5,stage_a_context,,long,5-way,False,b_sign_consistency_too_low,production,0.1034,0.031635797924477294,0.004494528103675335,0.009652417898178101,1.0,primary_target,0,,0.9292992496869521,,0.46107151089716397,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0018428058945573866, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 629, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8097441823311929,production,False,False,0.1,0.8097441823311929,0.03909595237837294,0.8,0.0015209561431530302,0.0008678283965027842,0.05221755218400466,5,0.6250582493130646,within_leaf_future_edge,0.23633959931793622,
(*)|(*)|(oi_trend_7d_robust_z<=0.31204289&price_rv_15d_robust_z<=-0.38559264&return_autocorr_48>-0.042229436),*,*,oi_trend_7d_robust_z<=0.31204289&price_rv_15d_robust_z<=-0.38559264&return_autocorr_48>-0.042229436,0.001932877578656189,0.001932877578656189,0.002439564456677745,0.018595987930893898,0.13610514901076887,0.044644657761935554,1.0,1.0,0.523,401,,,0.031870147726646474,0.009310546658076724,0.015732759238857336,0.04626244673592008,,0.8,0.0681579967467553,1.1236560310192494,0.8,0.047707509249448776,0.041016726925953345,18.141490453481673,0.08618225635113673,0.4673460126820643,0.0019300627767910436,7.872570843668721,0.999329299739067,0.6127393684727255,0.9895429160524619,0.06370630127007061,0.01,0.061496647596757714,0.061496647596757714,7.004316351709298e-05,0.0018628344151390961,5,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,0.08285,0.0681579967467553,0.041016726925953345,-0.003779029846191406,1.0,primary_target,0,,0.9378111655396943,,0.46661789890563726,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.001932877578656189, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 401, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6702887622525376,production,False,False,0.3,0.6702887622525376,0.03748529153267595,0.6,0.0012854781058862599,0.0005755167359396012,-0.019642799341568307,5,0.4673460126820643,within_leaf_future_edge,0.3073131688514812,
(*)|(bars_in_high_vol_state_log_norm>-0.38167596&loc_pullback_depth_24>0.082423307)|(price_trend_15d_vol_norm>-0.010093378&range_24h_pct<=0.079791173),*,bars_in_high_vol_state_log_norm>-0.38167596&loc_pullback_depth_24>0.082423307,price_trend_15d_vol_norm>-0.010093378&range_24h_pct<=0.079791173,0.003891636087791994,0.003891636087791994,0.007702386414281598,0.021989134326577186,0.11274298021537692,0.06515048825776332,1.0,1.0,0.526,34,,,0.005833312989044101,-0.018890319809867263,-0.013544759402739137,0.055045412528654504,,0.4,0.09834512436792772,1.5547174453734482,0.8,0.35879668444395063,0.07120385454712576,34.663011544942854,0.1882685051127718,0.7995439683197524,0.00036247038626132223,8.129353872070357,0.999329299739067,0.5484545697133616,0.26453506156123324,0.01,0.01,0.04327260170499857,0.04327260170499857,9.013521108060059e-05,0.0038015008767113933,5,1,1,4,4,stage_a_context,,long,4-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low|b_positive_ic_fraction_too_low,production,0.008514901076884547,0.09834512436792772,0.07120385454712576,0.015263602137565613,1.0,primary_target,0,,0.9313606892061106,,0.4870902078081355,b_min_fold_support_too_low|b_sign_consistency_too_low|b_positive_ic_fraction_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003891636087791994, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 34, ""threshold"": 50, ""passed"": false}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""min_support_actual=34 < 50"", ""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low|b_positive_ic_fraction_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.000370362265386,production,False,False,0.1,1.000370362265386,0.07171293587524095,1.0,0.0034677687202498506,0.00136005191879789,0.03090559383195439,4,0.7995439683197524,within_leaf_future_edge,0.5181657671862269,
(*)|(bars_in_high_vol_state_log_norm<=-0.42096239&loc_bb_channel_pos_48<=0.71283752)|(amihud_illiq<=1.1553991&asset_funding_rate_mean_15d>-0.0000063825851),*,bars_in_high_vol_state_log_norm<=-0.42096239&loc_bb_channel_pos_48<=0.71283752,amihud_illiq<=1.1553991&asset_funding_rate_mean_15d>-0.0000063825851,0.0037332215065362107,0.0037332215065362107,0.00788010173733094,0.02040395773947239,0.10212067117455548,0.04803302511894689,1.0,1.0,0.514,464,,,0.027838746402566023,-0.0026180024285005423,0.009234330770246458,0.02894927805857694,,0.6,0.11458444969515676,1.3692248619836735,0.8,0.09532137215137482,0.08744317987435482,-2.657813549041748,0.09412735719408696,0.11534879906405437,0.0005079342380478972,7.692137496495008,0.999329299739067,0.20573481689588866,0.9882141408724263,0.01,0.01,0.04282868449447538,0.04282868449447538,9.047111731875254e-05,0.003642750389217458,5,1,1,4,4,stage_a_context,,long,4-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.03035,0.11458444969515676,0.08744317987435482,0.0754101499915123,1.0,primary_target,0,,0.8718757585775105,,0.513191736493025,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0037332215065362107, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 464, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7754695675987304,production,False,False,0.1,0.7754695675987304,0.006431982524198113,0.6,0.0001808775468369529,-0.0008449108783011155,-0.037961610942588084,5,0.11534879906405437,within_leaf_future_edge,0.3655876551110511,
(*)|(dist_rolling_7d_high>0.18870781&loc_prev_week_range_pos_24<=0.27039218)|(*),*,dist_rolling_7d_high>0.18870781&loc_prev_week_range_pos_24<=0.27039218,*,0.00285377410473302,0.00285377410473302,0.0013477912251819405,0.021122786030173302,0.18395772602053592,0.08496466442851563,1.0,1.0,0.5635635635635635,1229,,,0.04243956516740245,0.03910118962203838,0.04773907498513732,0.05419980577871051,,1.0,0.02630104953199618,0.5432978129834667,0.6,-0.006309771537780761,-0.0008402202888057847,-2.2270164370536802,0.04213971061076667,0.03199591680671056,0.009651174432645524,12.0,0.999329299739067,0.9896748058319286,0.999329299739067,0.19529917306561648,0.01,0.04209880581982537,0.04209880581982537,8.647730571944285e-05,0.002767296799013577,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.0617,0.02630104953199618,-0.0008402202888057847,0.09661812782287597,0.4566763836714254,primary_target,0,,0.3698367342849988,,0.48716094241325564,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00285377410473302, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1229, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7481219542119432,production,False,False,0.15,0.7481219542119432,-0.035458963919928685,0.4,-0.0009088717829353599,0.0007916303357272692,0.002072014120733434,5,0.03199591680671056,within_leaf_future_edge,0.02255475694900417,
(*)|(oiw_z_delta_entry_dist_7d_atr<=-1.0349897)|(asset_minus_mkt_oi_1d_peer_resid<=0.57427877&price_rv_7d_robust_z>-0.27885115),*,oiw_z_delta_entry_dist_7d_atr<=-1.0349897,asset_minus_mkt_oi_1d_peer_resid<=0.57427877&price_rv_7d_robust_z>-0.27885115,0.0023208245751447977,0.0023208245751447977,0.0022989115994336423,0.020329339802265166,0.13438959679439016,0.06310631045611112,1.0,1.0,0.505,794,,,0.030197921199228945,0.00585900261908432,0.028143649670470745,0.04324872582718334,,0.8,0.07337272573337397,2.6524110604647757,1.0,-0.021638321317732336,0.046231455912572016,1.3158631198108197,0.33573750445651235,0.8832467337267791,0.0022168155677625054,11.50278714980362,0.999329299739067,0.8881510439190456,0.9990658231432363,0.01,0.01,0.03547932974253945,0.03547932974253945,7.003085758478642e-05,0.002250793717560011,5,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,0.05335,0.07337272573337397,0.046231455912572016,0.03400686979293823,1.0,primary_target,0,,0.947418257951415,,0.4801023738787098,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0023208245751447977, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 794, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7995651398969856,production,False,False,0.3,0.7995651398969856,0.05702916157794417,1.0,0.0034897908525345694,0.002721737473841051,0.05467585252938436,5,0.8832467337267791,within_leaf_future_edge,0.05372174591487723,
(*)|(loc_prev_week_range_pos_48<=0.25373128)|(price_rv_15d_robust_z>-0.056251287),*,loc_prev_week_range_pos_48<=0.25373128,price_rv_15d_robust_z>-0.056251287,0.003035551670473069,0.003035551670473069,0.0016675375133318488,0.020111961662769316,0.17309747808665166,0.06838519874474698,1.0,1.0,0.5045045045045045,998,,,0.05197882531242889,0.053805182057449864,0.05792528995108771,0.06068843876810809,,0.8,0.04557895070707278,1.2433950146841153,0.6,-0.08103629499673844,0.018437680886270826,-0.7606561630964279,0.028009248327711917,0.0,0.0023307424664152825,9.794218928547231,0.999329299739067,0.9356503770822697,0.9970847240743476,0.01,0.01,0.029583480648971507,0.029583480648971507,8.598318114427577e-05,0.0029495684893287933,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.0604,0.04557895070707278,0.018437680886270826,0.09155435562133789,0.6304403506135735,primary_target,0,,0.4306541227147507,,0.5041800989945913,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003035551670473069, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 998, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8698922057111539,production,False,False,0.15,0.8698922057111539,-0.02965708824264941,0.4,-0.0007797448180813835,-0.00019590655113326883,0.010906422596018605,5,0.0,within_leaf_future_edge,0.03274844220757117,
(*)|(loc_prev_week_range_pos_24<=0.26711169)|(price_rv_15d_robust_z>-0.098363817),*,loc_prev_week_range_pos_24<=0.26711169,price_rv_15d_robust_z>-0.098363817,0.0025346881709992887,0.0025346881709992887,0.0010946005289021114,0.019923580065369605,0.1897576458802905,0.07284407497443954,1.0,1.0,0.525,1114,,,0.04870255001373107,0.057624088317741795,0.05914685430671212,0.05954746087682264,,0.8,0.031056118431262585,0.7892676218813179,0.6,-0.10221459865570068,0.003914848610460631,-0.9189187119714916,0.018488078453734076,0.1581979233820235,0.002326357685636915,9.956641899522895,0.999329299739067,0.9336103868695741,0.9973835142677344,0.01,0.01,0.025100206981624802,0.025100206981624802,8.678225989748177e-05,0.002447905911101807,5,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.072,0.031056118431262585,0.003914848610460631,0.08023868799209595,0.363877665915352,primary_target,0,,0.3373571830703731,,0.4752671961457002,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0025346881709992887, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1114, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.1366152037815374,production,False,False,0.15,1.1366152037815374,-0.018159073067471262,0.4,0.0003106301598889227,0.000471703557158596,0.005073825310408442,5,0.1581979233820235,within_leaf_future_edge,0.024312233378100408,
