fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,5.96605,3.0
0,42,dist_ema20_atr,location,,context,7.2639,1.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,47.825203,2.0
0,42,dist_ema50_atr,location,,context,12.8964,1.0
0,42,dist_ema200_atr,location,,context,10.3101,1.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,8.146369,4.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,6.734547,2.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,2.29407,1.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,5.7308836,2.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,117.88816,6.0
0,42,dist_oiw_signed_delta_12h_atr,location,,open_interest_location,18.29157,2.0
0,42,dist_oiw_abs_delta_12h_atr,location,,open_interest_location,6.97932,1.0
0,42,dist_funding_pressure_price_12h_atr,location,,open_interest_location,39.9202,3.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,8.24635,1.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,11.5741,1.0
0,42,amihud_illiq,regime,liquidity,liquidity,2.85456,1.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,23.05804,3.0
0,42,asset_atr_level_pct,regime,asset_state,asset_state,16.3867,1.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,23.80975,2.0
0,42,asset_funding_rate_mean_15d,regime,perp_tradeability,perp_tradeability,12.1576,1.0
0,42,dist_prior_day_high,location,,context,56.040977,4.0
0,42,dist_prior_day_low,location,,context,24.6889,2.0
0,42,asset_funding_rate_mean_7d,regime,perp_tradeability,perp_tradeability,85.60593,6.0
0,42,asset_funding_z,regime,perp_tradeability,perp_tradeability,22.55253,2.0
0,42,dist_local_swing,location,,context,91.96081,6.0
0,42,asset_minus_mkt_oi_1d_peer_resid,regime,residual,residual,11.9953,1.0
0,42,distance_to_ema,location,,context,17.403101,2.0
0,42,pullback_depth,location,,context,108.8164,5.0
0,42,asset_vol_level_pct,regime,asset_state,asset_state,20.55484,2.0
0,42,zscore_price_50,location,,context,56.5286,3.0
0,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,36.41827,7.0
0,42,zscore_price_200,location,,context,144.03748,6.0
0,42,atr_percentile,regime,compression,compression,0.693984,1.0
0,42,loc_ema_stack_pos_24,location,,trend,3.46012,1.0
0,42,bollinger_band_width,regime,compression,compression,29.00288,3.0
0,42,loc_range_pos_24,location,,context,12.879,1.0
0,42,choppiness_index_20,regime,path_structure,path_structure,7.38586,1.0
0,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,0.0388687,1.0
0,42,compression_score,regime,volatility_term_structure,volatility_term_structure,8.11049,1.0
0,42,loc_swing_range_pos_48,location,,context,4.68491,1.0
0,42,direction_entropy_20,regime,path_structure,path_structure,3.92781,1.0
0,42,loc_session_pos_48,location,,context,6.4275403,2.0
0,42,loc_initial_balance_pos_24,location,,context,6.52438,1.0
0,42,ema_slope_norm,regime,trend,trend,20.4193,1.0
0,42,loc_prev_day_range_pos_24,location,,context,34.89436,2.0
0,42,fund_abs_z_mkt_resid,regime,residual,residual,14.95776,2.0
0,42,loc_prev_day_range_pos_48,location,,context,9.31848,1.0
0,42,loc_prev_week_range_pos_24,location,,context,59.71779,2.0
0,42,loc_prev_week_range_pos_48,location,,context,85.8472,3.0
0,42,funding_abs_z,regime,funding,funding,12.128639,2.0
0,42,loc_bb_channel_pos_24,location,,compression,28.5843,1.0
0,42,funding_mean_10d_robust_z,regime,open_interest,open_interest,7.407,1.0
0,42,loc_bb_channel_pos_48,location,,compression,109.240204,4.0
0,42,loc_pullback_depth_24,location,,path_structure,92.9713,7.0
0,42,funding_mean_7d_robust_z,regime,open_interest,open_interest,6.62533,2.0
0,42,funding_per_hour,regime,funding,funding,18.61833,2.0
0,42,loc_pivot_ladder_pos_48,location,,context,26.6666,1.0
0,42,funding_per_hour_mkt_resid,regime,residual,residual,6.81276,1.0
0,42,bars_in_high_vol_state_log_norm,location,,context,6.80624,2.0
0,42,funding_per_hour_z,regime,funding,funding,5.87225,1.0
0,42,funding_persistence,regime,funding,funding,3.82532,1.0
0,42,funding_rate,regime,funding,funding,40.54606,4.0
0,42,funding_vol_15d_robust_z,regime,open_interest,open_interest,10.722292,2.0
0,42,funding_z,regime,funding,funding,8.36655,2.0
0,42,grind_score_surprise,regime,residual,residual,6.57665,1.0
0,42,log_oi_to_volume_1d,regime,open_interest,open_interest,67.8219,2.0
0,42,log_oi_to_volume_7d,regime,open_interest,open_interest,45.353,2.0
0,42,oi_rank,regime,open_interest,open_interest,1.25852,1.0
0,42,oi_to_volume_1d_z_90d,regime,open_interest,open_interest,6.48914,1.0
0,42,oi_trend_7d_robust_z,regime,open_interest,open_interest,4.63692,1.0
0,42,oi_value_log_7d_robust_z,regime,open_interest,open_interest,19.73171,2.0
0,42,oi_vol_10d_robust_z,regime,open_interest,open_interest,6.09629,1.0
0,42,oi_vol_15d_robust_z,regime,open_interest,open_interest,0.305756,1.0
0,42,oi_vol_7d_robust_z,regime,open_interest,open_interest,6.78891,1.0
0,42,price_rv_10d_robust_z,regime,open_interest,open_interest,18.077099,2.0
0,42,price_rv_15d_robust_z,regime,open_interest,open_interest,15.899052,2.0
0,42,price_rv_7d_robust_z,regime,open_interest,open_interest,66.91598,4.0
0,42,price_trend_10d_vol_norm,regime,open_interest,open_interest,109.1484,4.0
0,42,price_trend_15d_vol_norm,regime,open_interest,open_interest,634.8968,14.0
0,42,price_trend_7d_vol_norm,regime,open_interest,open_interest,67.5255,2.0
0,42,prior_range,regime,context,context,24.94414,2.0
0,42,prior_volatility,regime,context,context,55.47227,4.0
0,42,range_24h_pct,regime,compression,compression,112.80475,8.0
0,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,10.8377,1.0
0,42,return_autocorr_48,regime,momentum,momentum,39.63822,3.0
0,42,spectral_entropy_ret_24,regime,path_structure,path_structure,5.59082,1.0
0,42,spike_score_surprise,regime,residual,residual,5.02931,1.0
0,42,variance_ratio_10_48,regime,volatility,volatility,26.58831,3.0
0,42,volume_autocorr_48,regime,liquidity,liquidity,24.0305,1.0
0,42,volume_percentile,regime,liquidity,liquidity,0.177627,1.0
0,42,volume_trend_48,regime,liquidity,liquidity,15.8086,1.0
0,42,volume_zscore_48h,regime,liquidity,liquidity,3.20982,1.0
0,42,xasset_asset_minus_basket_fund_z,regime,asset_relative_funding,asset_relative_funding,3.2998,1.0
1,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,11.996929,2.0
1,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,89.019936,6.0
1,42,dist_ema50_atr,location,,context,14.82435,2.0
1,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,6.39907,1.0
1,42,dist_ema200_atr,location,,context,16.628231,2.0
1,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,36.968338,8.0
1,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,6.6638,1.0
