fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,26.63268,40.0
0,42,loc_dist_ema20_atr_ts_top20,location,,5.4139123,9.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,9.270184,40.0
0,42,loc_dist_ema20_atr_ts_top30,location,,4.1895094,12.0
0,42,reg_atr_change_rate_ts_bot30,regime,volatility,0.3341253,5.0
0,42,loc_dist_ema20_atr_ts_bot30,location,,0.28463867,4.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,2.867576,33.0
0,42,loc_dist_ema20_atr_ts_top40,location,,0.64583576,8.0
0,42,reg_atr_change_rate_ts_bot40,regime,volatility,3.171148,10.0
0,42,loc_dist_ema20_atr_ts_bot40,location,,0.193521,1.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,11.432787,78.0
0,42,loc_dist_ema20_atr_ts_top50,location,,1.9809426,13.0
0,42,reg_atr_change_rate_ts_bot50,regime,volatility,3.1631782,6.0
0,42,reg_atr_change_rate_ts_top60,regime,volatility,9.549563,37.0
0,42,loc_dist_ema20_atr_ts_top60,location,,5.5947356,15.0
0,42,reg_atr_change_rate_ts_bot60,regime,volatility,2.4185622,3.0
0,42,loc_dist_ema20_atr_ts_bot60,location,,0.134961,1.0
0,42,reg_atr_change_rate_ts_top70,regime,volatility,10.334573,43.0
0,42,loc_dist_ema20_atr_ts_top70,location,,1.3803544,6.0
0,42,reg_atr_change_rate_ts_bot70,regime,volatility,0.9626665,3.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,0.803136,2.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,3.2569993,22.0
0,42,loc_dist_ema20_atr_ts_bot80,location,,0.771897,7.0
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,46.563198,26.0
0,42,loc_dist_ema20_atr_ts_band20_80,location,,5.3976803,3.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,12.753787,74.0
0,42,loc_dist_ema20_atr_ts_band25_75,location,,5.4044666,29.0
0,42,reg_atr_change_rate_ts_band30_70,regime,volatility,0.755858,1.0
0,42,loc_dist_ema20_atr_ts_band30_70,location,,0.050407,1.0
0,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,1.31064,1.0
0,42,reg_atr_compression_ratio_ts_band20_80,regime,volatility_term_structure,3.221669,4.0
0,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,0.4899326,2.0
0,42,loc_dist_ema50_atr_ts_band25_75,location,,0.30830532,4.0
0,42,reg_ema20_gt_ema50_raw,regime,trend,49.69803,47.0
0,42,reg_ema50_gt_ema200_raw,regime,trend,9.9416275,12.0
0,42,reg_price_lt_ema200_raw,regime,trend,5.482896,5.0
1,42,reg_atr_change_rate_ts_top20,regime,volatility,2.37951,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.193691,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,0.195523,1.0
1,42,reg_atr_change_rate_ts_bot50,regime,volatility,0.53252697,2.0
1,42,reg_atr_change_rate_ts_top60,regime,volatility,0.091662824,2.0
1,42,reg_atr_change_rate_ts_top70,regime,volatility,3.31923,1.0
1,42,loc_dist_ema20_atr_ts_bot80,location,,0.258875,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,0.16091749,2.0
1,42,reg_ema20_gt_ema50_raw,regime,trend,0.887521,1.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,30.55964,56.0
2,42,loc_dist_ema20_atr_ts_top20,location,,1.9005862,11.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,8.1472435,45.0
2,42,loc_dist_ema20_atr_ts_top30,location,,4.510656,14.0
2,42,reg_atr_change_rate_ts_bot30,regime,volatility,1.0037974,5.0
2,42,loc_dist_ema20_atr_ts_bot30,location,,0.21267901,4.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,4.9630346,48.0
2,42,loc_dist_ema20_atr_ts_top40,location,,1.0713332,12.0
2,42,reg_atr_change_rate_ts_bot40,regime,volatility,0.3249434,3.0
2,42,loc_dist_ema20_atr_ts_bot40,location,,0.465795,1.0
2,42,reg_atr_change_rate_ts_top50,regime,volatility,12.272164,89.0
2,42,loc_dist_ema20_atr_ts_top50,location,,3.2122614,19.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,1.8521734,8.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,6.3345375,85.0
2,42,loc_dist_ema20_atr_ts_top60,location,,2.1709683,25.0
2,42,reg_atr_change_rate_ts_bot60,regime,volatility,0.8295017,6.0
2,42,loc_dist_ema20_atr_ts_bot60,location,,0.03098103,2.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,28.895176,34.0
2,42,loc_dist_ema20_atr_ts_top70,location,,10.550976,12.0
2,42,reg_atr_change_rate_ts_bot70,regime,volatility,1.793164,2.0
2,42,loc_dist_ema20_atr_ts_bot70,location,,4.46571,2.0
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,5.9522834,48.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,2.263844,18.0
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,5.0013433,12.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,12.393274,90.0
2,42,loc_dist_ema20_atr_ts_band25_75,location,,1.8787394,30.0
2,42,reg_atr_change_rate_ts_band30_70,regime,volatility,8.165992,11.0
