,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
dn_vol,0.063347705,0.005243133,0.765369,80.166664,7.0099134,916.8008,170.01035,19.601086,1474.5874,0.09355654,0.010671345,0.8202176,1.0,0.33333334,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.95000005,1.0
impact_24,0.055347048,0.0063853036,0.4797416,81.0,6.1373177,1069.0338,148.94623,19.196991,1155.6487,0.085257754,0.0115714725,0.6281729,2.0,0.0,0.0,0.86290014,1.0,1.0,0.0,2.0,0.0,0.87459505,2.0
loc_range_pos_24,0.040311955,0.0070827543,0.2294381,58.333332,6.9920588,486.6632,106.863335,28.059063,406.9905,0.05725652,0.015060005,0.21768314,7.0,0.0,0.0,0.60525775,0.90697676,1.0,0.0,3.5,1.3333334,0.709636,3.0
loc_range_pos_48,0.037750244,0.0025642244,0.55575514,54.833332,5.01387,599.6754,102.85448,12.805477,826.1343,0.052960906,0.0068529546,0.40929168,3.0,0.33333334,0.33333334,0.56136006,0.95348835,1.0,0.0,4.0,0.6666667,0.6971201,4.0
loc_prev_week_range_pos_24,0.036558524,0.0042258576,0.3162732,64.666664,5.1532083,811.4902,96.52023,9.2416935,1008.05725,0.05447156,0.0058378396,0.5082618,4.0,0.6666667,0.6666667,0.5409387,0.9302326,1.0,0.0,4.5,1.0,0.68007445,5.0
rv_24h,0.03165849,0.0036343394,0.27577502,60.5,7.566373,483.75226,75.87619,6.7114706,857.81445,0.04445322,0.0037656673,0.52476454,5.0,0.0,0.0,0.45697132,0.9302326,1.0,0.0,7.0,1.0,0.6338924,6.0
dn_vol_6,0.027385127,0.0032154697,0.23323038,46.0,4.041452,523.5742,70.955864,9.451244,532.70605,0.038993757,0.0049853283,0.3049976,6.0,0.0,0.0,0.38374266,0.81395346,0.6666667,0.0,8.5,2.6666667,0.5145469,7.0
G_VOL_LIQ_GT1,0.024980206,0.004842849,0.12885198,80.5,11.236102,576.7347,52.836586,11.590378,240.86401,0.03497815,0.0075856345,0.16128789,8.0,0.6666667,0.0,0.34253177,0.8255814,0.6666667,0.0,10.0,2.5,0.4947878,8.0
dist_vwap_96_atr,0.023446951,0.004726994,0.11630215,48.666668,4.4969125,526.6824,63.049145,16.7526,237.28824,0.03574791,0.008802373,0.14517826,10.0,0.6666667,0.6666667,0.3162578,0.7209302,0.5,0.0,11.0,4.0,0.42917436,9.0
bb_pos_24,0.024046563,0.005419146,0.10670265,41.833332,4.450343,393.23434,58.994236,14.03564,247.96304,0.031054007,0.007057648,0.1366392,12.0,0.33333334,0.33333334,0.32653278,0.6627907,0.5,0.0,12.0,4.8333335,0.4202907,10.0
