feature_a,feature_b,lift,final_pair_score
impulse_ratio_24,clv_collapse,256.8561872909699,256.8561872909699
realized_volatility_24h,rsi_1h_slope,218.80341880341882,218.80341880341882
mtf_divergence_x_regime_vol_12h,cvar_5pct,198.44961240310076,198.44961240310076
ffd_d4_05,atr_expansion,172.97297297297297,172.97297297297297
comp_to_exp,range_norm_12,146.28571428571428,146.28571428571428
G_VOL_LIQ_GT2,loc_bb_channel_pos_48,145.27112232030265,145.27112232030265
clv_t,atr_pct_base,127.51973088368482,127.51973088368482
bars_in_high_vol_state_log_norm,ffd_vol_range_shock_06,112.2503112650896,112.2503112650896
dist_prior_day_high,range_16h_pct,109.40170940170941,109.40170940170941
range_norm_12,climax_range_24,106.66666666666666,106.66666666666666
jump_rate_10h,dist_prior_day_high,99.22480620155038,99.22480620155038
vol_asym,range_16h_pct,98.56985698569858,98.56985698569858
rvol_z_G_VOL_0,vp_in_hvn_above_zone,98.46153846153845,98.46153846153845
press_12,cumulative_delta_stall,97.92015300023907,97.92015300023907
trend_strength_vs_reversion,loc_initial_balance_pos_24,95.88014981273409,95.88014981273409
choppiness_index_20,vol_shock_asym_4_12,95.16728624535315,95.16728624535315
loc_pivot_ladder_pos_24,loc_swing_range_pos_24,117.0423422731115,93.6338738184892
comp_to_exp,vol_asym_6,93.32019704433499,93.32019704433499
ffd_rv_12_04,ffd_vol_price_corr_10h_06,107.58092702005493,86.06474161604395
regime_transition_entropy_12h,decel_4,84.92066664002238,84.92066664002238
vov_fast_slow_ratio,vp_profile_concentration,76.58119658119658,76.58119658119658
trend_snr,vol_shock_asym_4_12,74.55165160385718,74.55165160385718
gap_pct,vp_dist_lvn_above_atr,73.77521613832853,73.77521613832853
G_VOL_LIQ_GT1,mtf_divergence_x_regime_vol_12h,71.50837988826815,71.50837988826815
up_vol,dip_volume_profile,70.32967032967034,70.32967032967034
dist_prior_day_high,ffd_rv_12_04,70.32967032967032,70.32967032967032
ker_10,dir_path_long_2h,69.9902248289345,69.9902248289345
jump_rate_10h,impulse_ratio_24,69.88877654196159,69.88877654196159
dir_path_risk_long_2h,kf_vol_ratio_mean,68.67873910127432,68.67873910127432
rvol_z,ts_12,68.26666666666667,68.26666666666667
shannon_entropy_ret_16,kf_score_mean,67.5422138836773,67.5422138836773
ret10h,vp_accept_hvn_touchrate,66.85660018993353,66.85660018993353
atr_change_rate,ffd_vol_price_corr_10h_06,66.04264645449979,66.04264645449979
ffd_d4_05,mtf_divergence_x_regime_vol_12h,65.96785464709993,65.96785464709993
ffd_mr_z_04,is_high_vol_regime,65.67074090840502,65.67074090840502
vol_asym_6,body_ratio_15m,64.46280991735537,64.46280991735537
accel_5h,cumulative_delta_stall,63.47229429741106,63.47229429741106
range_norm_12,clv,62.71797088917711,62.71797088917711
spike_score,cumulative_delta_stall,62.71396675762839,62.71396675762839
atr_pct_base,trend_snr,62.44638646136773,62.44638646136773
jump_rate_10h,dip_velocity,60.72063159720912,60.72063159720912
down_up_vol_ratio_24,dip_volume_profile,59.53488372093023,59.53488372093023
ret24h_G_VOL_1,vp_in_hvn_below_zone,59.21597272948624,59.21597272948624
range_norm_12,ffd_vol_price_corr_10h_06,58.5499153473728,58.5499153473728
dist_vwap_atr,mtf_divergence_x_regime_vol_12h,57.78246470925606,57.78246470925606
trend_pct_base,ffd_diff_8_04,57.77777777777778,57.77777777777778
wick_body_ratio,delta_stall_6,57.68975847716004,57.68975847716004
ret10h,regime_transition_entropy_12h,57.399103139013455,57.399103139013455
