,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
clv_collapse,0.06934137,0.02445859,0.19658637,15.166667,5.580223,41.22197,12.173135,6.004911,24.677336,0.03179117,0.016094381,0.06279697,3.0,0.0,0.0,1.0,0.85,1.0,0.0,3.5,2.5,0.9125,1.0
complexity_regime_24h,0.059321254,0.0083089145,0.42352238,12.0,1.5275252,94.27013,18.388483,5.6301923,60.05769,0.04745025,0.014208923,0.1584586,2.0,1.0,1.0,0.8552548,0.92,1.0,0.0,4.0,1.3333334,0.8503902,2.0
bollinger_band_width,0.061749876,0.026891815,0.1417921,13.166667,5.669117,30.579914,10.559449,5.0372405,22.135527,0.027448082,0.013167611,0.05721594,4.0,0.0,0.0,0.89033735,0.52,0.8333333,0.063087516,2.5,8.0,0.7478399,3.0
entropy_jump_24h,0.04135848,0.0035677971,0.47943416,9.0,1.0,81.0,14.762251,5.18554,42.025333,0.03827429,0.013925634,0.105196014,1.0,0.0,0.0,0.5957742,0.93,1.0,0.5365903,7.5,1.1666666,0.7370053,4.0
is_high_vol_regime,0.053184703,0.021058936,0.13431887,12.166667,3.3374975,44.35293,12.286957,6.7952228,22.216976,0.032008063,0.017731898,0.05777814,5.0,0.0,0.0,0.7666095,0.65,0.8333333,0.48892826,3.0,5.8333335,0.73358166,5.0
volatility_ratio_short_long,0.050320484,0.025521744,0.09921544,10.833333,4.81029,24.397928,18.181494,10.505896,31.464878,0.046481103,0.026942834,0.080188036,6.0,0.0,0.0,0.7252345,0.68,0.6666667,0.12686077,5.5,5.3333335,0.6752221,6.0
spike_score,0.03694769,0.017215319,0.0792975,8.666667,3.543382,21.197577,6.269602,4.683351,8.393116,0.016734876,0.012162703,0.023025807,13.0,0.0,0.0,0.5320583,0.8,0.33333334,0.68982774,12.0,3.3333333,0.57712346,7.0
volume_zscore_48h,0.039899662,0.021554928,0.07385704,9.333333,5.1854496,16.799143,7.095189,4.635566,10.859883,0.018225232,0.011917336,0.027871924,14.0,0.0,0.0,0.57470095,0.45,0.6666667,0.41187826,6.0,9.166667,0.5491795,8.0
rv_24h,0.03291575,0.01155956,0.09372731,6.8333335,1.86339,25.058868,7.294466,4.056937,13.115617,0.018610686,0.0105856545,0.032719534,8.0,0.0,0.0,0.47381505,0.72,0.6666667,0.0,9.5,4.6666665,0.5405983,9.0
regime_transition_entropy_48h,0.031708915,0.009559259,0.10518131,6.3333335,2.1343749,18.79291,6.341604,2.1764395,18.477858,0.016059645,0.005529959,0.04663907,7.0,0.0,0.0,0.4563818,0.76,0.5,0.0,11.0,4.0,0.51601,10.0
