fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,1,,6,64,34,quantile,0.9,quantile,quantile,target_ela,10,9,7.495434,False,low_iterations_or_gain
1,42,1,,6,64,43,quantile,0.9,quantile,quantile,target_ela,10,9,3.8648078,False,low_iterations_or_gain
2,42,1,,6,64,43,quantile,0.9,quantile,quantile,target_ela,10,9,4.142269,False,low_iterations_or_gain
