fold_id,seed,group,gain,split
0,42,location,71.29458,365.0
0,42,regime,627.47534,1429.0
1,42,location,1.39504,1.0
1,42,regime,29.835108,11.0
2,42,location,75.42413,108.0
2,42,regime,378.5975,430.0
