fold_id,seed,group,gain,split
0,42,location,2850.6763,370.0
0,42,regime,6551.823,786.0
1,42,location,1177.3195,109.0
1,42,regime,2861.0625,193.0
2,42,location,1008.573,83.0
2,42,regime,1813.9446,138.0
3,42,location,1546.1923,194.0
3,42,regime,2614.3284,270.0
4,42,location,1203.6312,202.0
4,42,regime,3331.6921,424.0
