,uuid,family,params,purity,probe_ap,probe_auc,probe_rec,ranking_score,CI_score,PSR,Overlap_Ratio,CV_freq,IR_cv,Dir_consistency,OOS_R2,IC,IC_IR,DSR,SPA_p,Sparsity,feature_importance,event_count,Parent_Overlap,Interventional_Contrast,Overlap_Support,Path_Stability,Structural_Importance,Layer2Score,survival_status,timestamp
0,"CAUSAL_SURPRISE_{'params': (1.5, 'all'), 'risk_budget': 0.4, 'pt_mult': 1.5, 'sl_mult': 0.75, 'horizon': 12}_0",CAUSAL_SURPRISE,"{'params': (1.5, 'all'), 'risk_budget': 0.4, 'pt_mult': 1.5, 'sl_mult': 0.75, 'horizon': 12}",48.166160401952524,0.2060088408063447,0.7293827160493828,0.0,0.4969257186333651,0.03226882219314575,0.39351872018982936,0.946,0.765343060333077,0.21694668742826445,0.871,0.0,0.23254297974824123,0.37014538484901804,1.0,0.0,10.0,"[{'feature': 'downside_semivariance_w20', 'importance': 10.0}, {'feature': 'volatility_w20', 'importance': 9.0}, {'feature': 'macd_hist_w10', 'importance': 8.0}, {'feature': 'breakout_follow_through_w100', 'importance': 7.0}, {'feature': 'adx_trend_strength_w150', 'importance': 7.0}, {'feature': 'spec_reversal_specialist', 'importance': 7.0}, {'feature': 'bars_since_vol_spike_w150', 'importance': 7.0}, {'feature': 'rolling_kurtosis_w50', 'importance': 6.0}, {'feature': 'signed_price_impact_w100_causal_adjusted', 'importance': 6.0}, {'feature': 'bars_since_vol_spike_w10', 'importance': 6.0}, {'feature': 'trend_duration_w20', 'importance': 6.0}, {'feature': 'trend_duration_w100', 'importance': 6.0}, {'feature': 'ease_of_movement_w10', 'importance': 5.0}, {'feature': 'rolling_kurtosis_w100', 'importance': 5.0}, {'feature': 'volume_without_progress_w20', 'importance': 5.0}, {'feature': 'hurst_proxy_w10', 'importance': 5.0}, {'feature': 'force_index_w10_causal_denoised', 'importance': 4.0}, {'feature': 'range_per_volume_w20_causal_adjusted', 'importance': 4.0}, {'feature': 'spec_volatility_breakout_specialist_causal_adjusted', 'importance': 4.0}, {'feature': 'shadow_asymmetry_w100_causal_denoised', 'importance': 4.0}, {'feature': 'ehlers_fisher_transform_w50', 'importance': 4.0}, {'feature': 'volatility_zscore_w50', 'importance': 4.0}, {'feature': 'trend_efficiency_ratio_w100', 'importance': 4.0}, {'feature': 'ehlers_fisher_transform_w150', 'importance': 4.0}, {'feature': 'bars_since_breakout_attempt_w200', 'importance': 4.0}, {'feature': 'price_vol_correlation_w10_causal_adjusted', 'importance': 4.0}, {'feature': 'ehlers_fisher_transform_w100', 'importance': 4.0}, {'feature': 'left_tail_var_ratio_w50', 'importance': 4.0}, {'feature': 'bars_since_compression_ended_w20', 'importance': 4.0}, {'feature': 'ease_of_movement_w50', 'importance': 3.0}, {'feature': 'body_to_range_w150', 'importance': 3.0}, {'feature': 'volume_delta_w20_causal_denoised', 'importance': 3.0}, {'feature': 'shadow_asymmetry_w150', 'importance': 3.0}, {'feature': 'max_runup_w100', 'importance': 3.0}, {'feature': 'ehlers_fisher_transform_w20_causal_adjusted', 'importance': 3.0}, {'feature': 'touch_count_near_price_w100', 'importance': 3.0}, {'feature': 'compression_x_momentum_w200', 'importance': 3.0}, {'feature': 'trend_duration_w10', 'importance': 3.0}, {'feature': 'residual_return_causal_adjusted', 'importance': 3.0}, {'feature': 'drawdown_w20', 'importance': 3.0}, {'feature': 'compression_x_momentum_w100', 'importance': 3.0}, {'feature': 'macd_hist_w20_causal_adjusted', 'importance': 3.0}, {'feature': 'illiquidity', 'importance': 3.0}, {'feature': 'delta_volume_divergence_w150', 'importance': 3.0}, {'feature': 'cmf_w50', 'importance': 3.0}, {'feature': 'adx_trend_strength_w20', 'importance': 3.0}, {'feature': 'signed_price_impact_w20_causal_denoised', 'importance': 2.0}, {'feature': 'returns_4h', 'importance': 2.0}, {'feature': 'spec_cusum_break_specialist_causal_denoised', 'importance': 2.0}, {'feature': 'momentum_decay_w100', 'importance': 2.0}, {'feature': 'volume_delta_w10_causal_denoised', 'importance': 2.0}, {'feature': 'volume_weighted_rsi_w100_causal_adjusted', 'importance': 2.0}, {'feature': 'rsi_ratio_w20_vs_w80_causal_denoised', 'importance': 2.0}, {'feature': 'left_tail_var_ratio_w100', 'importance': 2.0}, {'feature': 'aroon_oscillator_w50', 'importance': 2.0}, {'feature': 'delta_volume_divergence_w20_causal_adjusted', 'importance': 2.0}, {'feature': 'adx_trend_strength_w10', 'importance': 2.0}, {'feature': 'close_location_value_w10', 'importance': 2.0}, {'feature': 'stochastic_k_w20', 'importance': 1.0}, {'feature': 'range_per_volume_w150_causal_adjusted', 'importance': 1.0}, {'feature': 'delta_volume_divergence_w100', 'importance': 1.0}, {'feature': 'rsi_kalman', 'importance': 1.0}, {'feature': 'downside_semivariance_w150', 'importance': 1.0}, {'feature': 'rolling_kurtosis_w20', 'importance': 1.0}, {'feature': 'range_per_volume_w200', 'importance': 1.0}, {'feature': 'donchian_width_w200', 'importance': 1.0}, {'feature': 'downside_semivariance_w200_causal_denoised', 'importance': 1.0}, {'feature': 'signed_price_impact_w50', 'importance': 1.0}, {'feature': 'adx_w200', 'importance': 1.0}, {'feature': 'bars_since_compression_ended_w50', 'importance': 1.0}, {'feature': 'volatility_zscore_w50_causal_adjusted', 'importance': 1.0}, {'feature': 'rogers_satchell_volatility_w150_causal_adjusted', 'importance': 1.0}, {'feature': 'force_index_w100', 'importance': 1.0}, {'feature': 'body_to_range_w100', 'importance': 1.0}, {'feature': 'donchian_width_w20', 'importance': 1.0}, {'feature': 'price_vol_correlation_w150', 'importance': 1.0}, {'feature': 'serial_corr', 'importance': 1.0}, {'feature': 'trend_duration_w50', 'importance': 1.0}, {'feature': 'spec_reversal_specialist_causal_denoised', 'importance': 1.0}, {'feature': 'price_vol_correlation_w20_causal_denoised', 'importance': 1.0}, {'feature': 'delta_volume_divergence_w20_causal_denoised', 'importance': 0.0}, {'feature': 'force_index_w10', 'importance': 0.0}, {'feature': 'close_location_value_w20', 'importance': 0.0}, {'feature': 'momentum_decay_w10', 'importance': 0.0}, {'feature': 'touch_count_near_price_w50', 'importance': 0.0}, {'feature': 'volatility_w100', 'importance': 0.0}, {'feature': 'downside_semivariance_w50', 'importance': 0.0}, {'feature': 'close_location_value_w200', 'importance': 0.0}, {'feature': 'smoothed_return', 'importance': 0.0}, {'feature': 'macd_hist_w150', 'importance': 0.0}, {'feature': 'vol_ratio_w150_vs_w600', 'importance': 0.0}, {'feature': 'downside_semivariance_w200_causal_adjusted', 'importance': 0.0}, {'feature': 'entropy', 'importance': 0.0}, {'feature': 'max_runup_w200', 'importance': 0.0}, {'feature': 'left_tail_var_ratio_w20', 'importance': 0.0}, {'feature': 'adx_trend_strength_w100', 'importance': 0.0}, {'feature': 'vol_trend_conflict_w100', 'importance': 0.0}, {'feature': 'drawdown_w10', 'importance': 0.0}, {'feature': 'macd_hist_w50', 'importance': 0.0}, {'feature': 'obv_slope_w10', 'importance': 0.0}]",500,0.946,0.02810614413022995,0.05400000000000005,0.21694668742826445,0.03977271025890604,0.4969257186333651,PASSED,2026-01-06 00:42:11
1,"VOLUME_SPECIALIST_{'threshold': 2.7, 'window': 20, 'risk_budget': 0.7, 'pt_mult': 2.0, 'sl_mult': 1.0, 'horizon': 12}_270",VOLUME_SPECIALIST,"{'threshold': 2.7, 'window': 20, 'risk_budget': 0.7, 'pt_mult': 2.0, 'sl_mult': 1.0, 'horizon': 12}",56.74597065463427,0.4908688711531224,0.7755541871921182,0.0,0.5783605946544136,0.01,0.3825650066774866,0.5671641791044776,0.2852299659110245,0.12516864933204783,0.915778251599147,0.0,0.15384246118481207,0.8840451975175052,1.0,0.0,10.0,"[{'feature': 'vol_trend_conflict_w20_causal_adjusted', 'importance': 9.0}, {'feature': 'shadow_asymmetry_w10', 'importance': 8.0}, {'feature': 'signed_price_impact_w100_causal_adjusted', 'importance': 7.0}, {'feature': 'donchian_width_w20', 'importance': 7.0}, {'feature': 'trend_slope_stability_w200', 'importance': 7.0}, {'feature': 'shadow_asymmetry_w200', 'importance': 6.0}, {'feature': 'volatility_zscore_w50_causal_adjusted', 'importance': 6.0}, {'feature': 'rolling_skewness_w10', 'importance': 6.0}, {'feature': 'momentum_decay_w10', 'importance': 5.0}, {'feature': 'volume_delta_w10_causal_adjusted', 'importance': 5.0}, {'feature': 'spec_volatility_specialist', 'importance': 5.0}, {'feature': 'sma_ratio_w20_vs_w80', 'importance': 5.0}, {'feature': 'vol_compression_duration_w200', 'importance': 5.0}, {'feature': 'donchian_width_w200', 'importance': 4.0}, {'feature': 'trend_alignment_score_w10', 'importance': 4.0}, {'feature': 'spec_tick_rule_specialist', 'importance': 4.0}, {'feature': 'directional_consistency_w200', 'importance': 4.0}, {'feature': 'rolling_skewness_w20_causal_adjusted', 'importance': 4.0}, {'feature': 'bars_since_trend_exhaustion_signal_w50', 'importance': 4.0}, {'feature': 'volume_delta_w150', 'importance': 4.0}, {'feature': 'body_to_range_w20', 'importance': 4.0}, {'feature': 'range_expansion_ratio_w20', 'importance': 4.0}, {'feature': 'adx_trend_strength_w10', 'importance': 4.0}, {'feature': 'spec_tick_rule_specialist_causal_denoised', 'importance': 4.0}, {'feature': 'rolling_skewness_w20_causal_denoised', 'importance': 4.0}, {'feature': 'vol_trend_conflict_w50', 'importance': 4.0}, {'feature': 'vol_trend_conflict_w20', 'importance': 4.0}, {'feature': 'obv_slope_w20', 'importance': 4.0}, {'feature': 'volatility_w200', 'importance': 3.0}, {'feature': 'touch_count_near_price_w50', 'importance': 3.0}, {'feature': 'ease_of_movement_w10', 'importance': 3.0}, {'feature': 'vol_ratio_w200_vs_w800', 'importance': 3.0}, {'feature': 'open_causal_denoised', 'importance': 3.0}, {'feature': 'volatility_zscore_w20', 'importance': 3.0}, {'feature': 'rsi_ratio_w20_vs_w80_causal_adjusted', 'importance': 3.0}, {'feature': 'illiquidity', 'importance': 3.0}, {'feature': 'left_tail_var_ratio_w50', 'importance': 3.0}, {'feature': 'false_break_rate_w10', 'importance': 3.0}, {'feature': 'directional_consistency_w150', 'importance': 2.0}, {'feature': 'spec_inventory_specialist', 'importance': 2.0}, {'feature': 'spec_volatility_breakout_specialist_causal_adjusted', 'importance': 2.0}, {'feature': 'consensus_x_ret', 'importance': 2.0}, {'feature': 'hilbert_transform_phase', 'importance': 2.0}, {'feature': 'cmf_w20', 'importance': 2.0}, {'feature': 'volatility_w10', 'importance': 2.0}, {'feature': 'returns_4h_causal_denoised', 'importance': 2.0}, {'feature': 'vol_trend_conflict_w150', 'importance': 2.0}, {'feature': 'absorption_x_vol_spike_w20', 'importance': 2.0}, {'feature': 'range_expansion_ratio_w100', 'importance': 2.0}, {'feature': 'compression_x_momentum_w10', 'importance': 2.0}, {'feature': 'false_break_rate_w200', 'importance': 2.0}, {'feature': 'time_weighted_sr_strength_w100', 'importance': 2.0}, {'feature': 'left_tail_var_ratio_w10_causal_denoised', 'importance': 1.0}, {'feature': 'trend_alignment_score_w200', 'importance': 1.0}, {'feature': 'yang_zhang_volatility_w150', 'importance': 1.0}, {'feature': 'downside_semivariance_w50', 'importance': 1.0}, {'feature': 'spec_inventory_specialist_causal_adjusted', 'importance': 1.0}, {'feature': 'macd_hist_w100', 'importance': 1.0}, {'feature': 'bars_since_compression_ended_w50', 'importance': 1.0}, {'feature': 'vol_acceleration_w50', 'importance': 1.0}, {'feature': 'rogers_satchell_volatility_w200', 'importance': 1.0}, {'feature': 'rsi_ratio_w50_vs_w200', 'importance': 1.0}, {'feature': 'close_location_value_w10_causal_adjusted', 'importance': 1.0}, {'feature': 'compression_x_momentum_w200', 'importance': 1.0}, {'feature': 'left_tail_var_ratio_w20', 'importance': 1.0}, {'feature': 'rv_z_short', 'importance': 1.0}, {'feature': 'trend_duration_w10', 'importance': 1.0}, {'feature': 'donchian_width_w50', 'importance': 1.0}, {'feature': 'serial_corr', 'importance': 1.0}, {'feature': 'spec_volatility_breakout_specialist_causal_denoised', 'importance': 1.0}, {'feature': 'day', 'importance': 1.0}, {'feature': 'vol_acceleration_w10', 'importance': 1.0}, {'feature': 'delta_volume_divergence_w20_causal_denoised', 'importance': 0.0}, {'feature': 'max_runup_w10', 'importance': 0.0}, {'feature': 'force_index_w10', 'importance': 0.0}, {'feature': 'ease_of_movement_w50', 'importance': 0.0}, {'feature': 'kalman_trend', 'importance': 0.0}, {'feature': 'returns_1h', 'importance': 0.0}, {'feature': 'force_index_w10_causal_denoised', 'importance': 0.0}, {'feature': 'delta_volume_divergence_w10', 'importance': 0.0}, {'feature': 'vol_trend_conflict_w20_causal_denoised', 'importance': 0.0}, {'feature': 'climax_volume_flag_w50', 'importance': 0.0}, {'feature': 'smoothed_return', 'importance': 0.0}, {'feature': 'vol_acceleration_w200', 'importance': 0.0}, {'feature': 'signed_price_impact_w50', 'importance': 0.0}, {'feature': 'max_runup_w200', 'importance': 0.0}, {'feature': 'rolling_skewness_w150_causal_denoised', 'importance': 0.0}, {'feature': 'spec_reversal_specialist', 'importance': 0.0}, {'feature': 'time_weighted_sr_strength_w50', 'importance': 0.0}, {'feature': 'cci_w150', 'importance': 0.0}, {'feature': 'climax_volume_flag_w100', 'importance': 0.0}, {'feature': 'vol_trend_conflict_w150_causal_denoised', 'importance': 0.0}, {'feature': 'body_to_range_w200', 'importance': 0.0}]",469,0.5671641791044776,0.009157782515991472,0.4328358208955224,0.12516864933204783,0.011538424611848121,0.5783605946544136,PASSED,2026-01-06 00:42:11
2,"VOLUME_SPECIALIST_{'threshold': 2.7, 'window': 30, 'risk_budget': 0.7, 'pt_mult': 1.5, 'sl_mult': 1.0, 'horizon': 12}_292",VOLUME_SPECIALIST,"{'threshold': 2.7, 'window': 30, 'risk_budget': 0.7, 'pt_mult': 1.5, 'sl_mult': 1.0, 'horizon': 12}",49.50317250530976,0.3636148255154307,0.6909734513274336,0.0,0.5704216066519179,0.01,0.35692735619688787,0.6179039301310044,0.3442669723393235,0.1148677202723465,0.9061135371179039,0.0,0.18178782921489642,1.1325375447751176,1.0,0.0,10.0,"[{'feature': 'vol_trend_conflict_w20_causal_adjusted', 'importance': 13.0}, {'feature': 'vol_acceleration_w50', 'importance': 10.0}, {'feature': 'donchian_width_w200', 'importance': 8.0}, {'feature': 'spec_tick_rule_specialist', 'importance': 8.0}, {'feature': 'volume_delta_w10_causal_adjusted', 'importance': 8.0}, {'feature': 'absorption_x_vol_spike_w20', 'importance': 8.0}, {'feature': 'rolling_skewness_w20_causal_denoised', 'importance': 8.0}, {'feature': 'trend_alignment_score_w200', 'importance': 7.0}, {'feature': 'vol_trend_conflict_w150_causal_denoised', 'importance': 7.0}, {'feature': 'shadow_asymmetry_w10', 'importance': 6.0}, {'feature': 'volatility_zscore_w50_causal_adjusted', 'importance': 6.0}, {'feature': 'donchian_width_w20', 'importance': 6.0}, {'feature': 'rolling_skewness_w10', 'importance': 6.0}, {'feature': 'illiquidity', 'importance': 6.0}, {'feature': 'downside_semivariance_w50', 'importance': 5.0}, {'feature': 'macd_hist_w100', 'importance': 5.0}, {'feature': 'spec_volatility_specialist', 'importance': 5.0}, {'feature': 'rv_z_short', 'importance': 5.0}, {'feature': 'returns_4h_causal_denoised', 'importance': 5.0}, {'feature': 'obv_slope_w20', 'importance': 5.0}, {'feature': 'delta_volume_divergence_w20_causal_denoised', 'importance': 4.0}, {'feature': 'left_tail_var_ratio_w10_causal_denoised', 'importance': 4.0}, {'feature': 'vol_trend_conflict_w20_causal_denoised', 'importance': 4.0}, {'feature': 'ease_of_movement_w10', 'importance': 4.0}, {'feature': 'consensus_x_ret', 'importance': 4.0}, {'feature': 'time_weighted_sr_strength_w50', 'importance': 4.0}, {'feature': 'close_location_value_w10_causal_adjusted', 'importance': 4.0}, {'feature': 'compression_x_momentum_w200', 'importance': 4.0}, {'feature': 'body_to_range_w20', 'importance': 4.0}, {'feature': 'rsi_ratio_w20_vs_w80_causal_adjusted', 'importance': 4.0}, {'feature': 'adx_trend_strength_w10', 'importance': 4.0}, {'feature': 'momentum_decay_w10', 'importance': 3.0}, {'feature': 'spec_inventory_specialist_causal_adjusted', 'importance': 3.0}, {'feature': 'shadow_asymmetry_w200', 'importance': 3.0}, {'feature': 'bars_since_compression_ended_w50', 'importance': 3.0}, {'feature': 'left_tail_var_ratio_w20', 'importance': 3.0}, {'feature': 'donchian_width_w50', 'importance': 3.0}, {'feature': 'compression_x_momentum_w10', 'importance': 3.0}, {'feature': 'volatility_w200', 'importance': 2.0}, {'feature': 'kalman_trend', 'importance': 2.0}, {'feature': 'returns_1h', 'importance': 2.0}, {'feature': 'max_runup_w200', 'importance': 2.0}, {'feature': 'vol_trend_conflict_w150', 'importance': 2.0}, {'feature': 'range_expansion_ratio_w20', 'importance': 2.0}, {'feature': 'left_tail_var_ratio_w50', 'importance': 2.0}, {'feature': 'vol_trend_conflict_w50', 'importance': 2.0}, {'feature': 'vol_trend_conflict_w20', 'importance': 2.0}, {'feature': 'directional_consistency_w150', 'importance': 1.0}, {'feature': 'force_index_w10', 'importance': 1.0}, {'feature': 'spec_inventory_specialist', 'importance': 1.0}, {'feature': 'delta_volume_divergence_w10', 'importance': 1.0}, {'feature': 'yang_zhang_volatility_w150', 'importance': 1.0}, {'feature': 'touch_count_near_price_w50', 'importance': 1.0}, {'feature': 'trend_alignment_score_w10', 'importance': 1.0}, {'feature': 'smoothed_return', 'importance': 1.0}, {'feature': 'signed_price_impact_w50', 'importance': 1.0}, {'feature': 'vol_ratio_w200_vs_w800', 'importance': 1.0}, {'feature': 'climax_volume_flag_w100', 'importance': 1.0}, {'feature': 'rsi_ratio_w50_vs_w200', 'importance': 1.0}, {'feature': 'rolling_skewness_w20_causal_adjusted', 'importance': 1.0}, {'feature': 'open_causal_denoised', 'importance': 1.0}, {'feature': 'trend_duration_w10', 'importance': 1.0}, {'feature': 'serial_corr', 'importance': 1.0}, {'feature': 'vol_compression_duration_w200', 'importance': 1.0}, {'feature': 'false_break_rate_w200', 'importance': 1.0}, {'feature': 'day', 'importance': 1.0}, {'feature': 'vol_acceleration_w10', 'importance': 1.0}, {'feature': 'trend_slope_stability_w200', 'importance': 1.0}, {'feature': 'max_runup_w10', 'importance': 0.0}, {'feature': 'ease_of_movement_w50', 'importance': 0.0}, {'feature': 'force_index_w10_causal_denoised', 'importance': 0.0}, {'feature': 'climax_volume_flag_w50', 'importance': 0.0}, {'feature': 'spec_volatility_breakout_specialist_causal_adjusted', 'importance': 0.0}, {'feature': 'vol_acceleration_w200', 'importance': 0.0}, {'feature': 'directional_consistency_w200', 'importance': 0.0}, {'feature': 'rolling_skewness_w150_causal_denoised', 'importance': 0.0}, {'feature': 'rogers_satchell_volatility_w200', 'importance': 0.0}, {'feature': 'spec_reversal_specialist', 'importance': 0.0}, {'feature': 'cci_w150', 'importance': 0.0}, {'feature': 'bars_since_trend_exhaustion_signal_w50', 'importance': 0.0}, {'feature': 'hilbert_transform_phase', 'importance': 0.0}, {'feature': 'signed_price_impact_w100_causal_adjusted', 'importance': 0.0}, {'feature': 'cmf_w20', 'importance': 0.0}, {'feature': 'volatility_zscore_w20', 'importance': 0.0}, {'feature': 'sma_ratio_w20_vs_w80', 'importance': 0.0}, {'feature': 'volatility_w10', 'importance': 0.0}, {'feature': 'volume_delta_w150', 'importance': 0.0}, {'feature': 'spec_volatility_breakout_specialist_causal_denoised', 'importance': 0.0}, {'feature': 'range_expansion_ratio_w100', 'importance': 0.0}, {'feature': 'body_to_range_w200', 'importance': 0.0}, {'feature': 'spec_tick_rule_specialist_causal_denoised', 'importance': 0.0}, {'feature': 'false_break_rate_w10', 'importance': 0.0}, {'feature': 'time_weighted_sr_strength_w100', 'importance': 0.0}]",458,0.6179039301310044,0.009061135371179039,0.3820960698689956,0.1148677202723465,0.011817878292148965,0.5704216066519179,PASSED,2026-01-06 00:42:11
3,"LIQUIDITY_SPECIALIST_{'threshold': 2.7, 'window': 20, 'risk_budget': 0.7, 'pt_mult': 1.5, 'sl_mult': 1.0, 'horizon': 24}_307",LIQUIDITY_SPECIALIST,"{'threshold': 2.7, 'window': 20, 'risk_budget': 0.7, 'pt_mult': 1.5, 'sl_mult': 1.0, 'horizon': 24}",44.18258054646769,0.35520405052984844,0.6287202380952381,0.0,0.564749358314144,0.01,0.4079861899137414,0.5696969696969697,0.38750539068184153,0.267463535696656,0.8909090909090909,0.0,0.16813233500542588,0.7623030932036919,1.0,0.0,10.0,"[{'feature': 'volatility_w200', 'importance': 12.0}, {'feature': 'adx_trend_strength_w20', 'importance': 12.0}, {'feature': 'vol_trend_conflict_w20', 'importance': 11.0}, {'feature': 'directional_consistency_w20', 'importance': 9.0}, {'feature': 'returns_4h_causal_adjusted', 'importance': 8.0}, {'feature': 'trend_alignment_score_w10', 'importance': 7.0}, {'feature': 'serial_corr', 'importance': 7.0}, {'feature': 'trend_alignment_score_w200', 'importance': 6.0}, {'feature': 'delta_volume_divergence_w10', 'importance': 6.0}, {'feature': 'aroon_oscillator_w200', 'importance': 6.0}, {'feature': 'ease_of_movement_w150', 'importance': 6.0}, {'feature': 'drawdown_w10_causal_adjusted', 'importance': 6.0}, {'feature': 'trend_slope_stability_w200', 'importance': 6.0}, {'feature': 'vol_acceleration_w200', 'importance': 5.0}, {'feature': 'max_runup_w200', 'importance': 5.0}, {'feature': 'vol_trend_conflict_w100_causal_denoised', 'importance': 5.0}, {'feature': 'shadow_asymmetry_w50', 'importance': 5.0}, {'feature': 'trend_per_vol_w200', 'importance': 5.0}, {'feature': 'illiquidity', 'importance': 5.0}, {'feature': 'volume_without_progress_w100', 'importance': 4.0}, {'feature': 'cci_w50', 'importance': 4.0}, {'feature': 'donchian_position_w10', 'importance': 4.0}, {'feature': 'drawdown_w10_causal_denoised', 'importance': 4.0}, {'feature': 'rv_z_short', 'importance': 4.0}, {'feature': 'downside_semivariance_w200', 'importance': 4.0}, {'feature': 'spec_entropy_specialist', 'importance': 3.0}, {'feature': 'smoothed_return', 'importance': 3.0}, {'feature': 'bars_since_compression_ended_w50', 'importance': 3.0}, {'feature': 'signed_price_impact_w100_causal_denoised', 'importance': 3.0}, {'feature': 'bars_since_trend_exhaustion_signal_w20', 'importance': 3.0}, {'feature': 'rolling_skewness_w20', 'importance': 3.0}, {'feature': 'bars_since_vol_spike_w100', 'importance': 3.0}, {'feature': 'macd_hist_w20_causal_adjusted', 'importance': 3.0}, {'feature': 'vol_trend_conflict_w10', 'importance': 3.0}, {'feature': 'sma_ratio_w100_vs_w400', 'importance': 3.0}, {'feature': 'close_causal_adjusted', 'importance': 3.0}, {'feature': 'day', 'importance': 3.0}, {'feature': 'rolling_skewness_w150_causal_denoised', 'importance': 2.0}, {'feature': 'vol_acceleration_w50', 'importance': 2.0}, {'feature': 'close_location_value_w10_causal_adjusted', 'importance': 2.0}, {'feature': 'touch_count_near_price_w100', 'importance': 2.0}, {'feature': 'bars_since_trend_exhaustion_signal_w50', 'importance': 2.0}, {'feature': 'efficiency_ratio_volatility', 'importance': 2.0}, {'feature': 'cci_w10', 'importance': 2.0}, {'feature': 'rsi_ratio_w20_vs_w80_causal_adjusted', 'importance': 2.0}, {'feature': 'price_vol_correlation_w50', 'importance': 2.0}, {'feature': 'shadow_asymmetry', 'importance': 2.0}, {'feature': 'close_location_value_w10_causal_denoised', 'importance': 2.0}, {'feature': 'aroon_oscillator_w10', 'importance': 2.0}, {'feature': 'body_to_range', 'importance': 2.0}, {'feature': 'obv_slope_w20', 'importance': 2.0}, {'feature': 'spec_trend_specialist', 'importance': 1.0}, {'feature': 'sma_ratio_w150_vs_w600', 'importance': 1.0}, {'feature': 'vwap_zscore_w150', 'importance': 1.0}, {'feature': 'volume_weighted_rsi_w200', 'importance': 1.0}, {'feature': 'signed_price_impact_w20_causal_denoised', 'importance': 1.0}, {'feature': 'shadow_asymmetry_w200', 'importance': 1.0}, {'feature': 'cci_w150', 'importance': 1.0}, {'feature': 'price_vol_correlation_w150', 'importance': 1.0}, {'feature': 'rolling_skewness_w10', 'importance': 1.0}, {'feature': 'rolling_skewness_w150', 'importance': 1.0}, {'feature': 'spec_reversal_specialist_causal_denoised', 'importance': 1.0}, {'feature': 'false_break_rate_w10', 'importance': 1.0}, {'feature': 'ehlers_fisher_transform_w20', 'importance': 1.0}, {'feature': 'rsi_kalman', 'importance': 0.0}, {'feature': 'spec_information_specialist_causal_adjusted', 'importance': 0.0}, {'feature': 'adx_trend_strength_w200', 'importance': 0.0}, {'feature': 'price_vol_correlation_w200', 'importance': 0.0}, {'feature': 'bars_since_breakout_attempt_w20', 'importance': 0.0}, {'feature': 'volume_without_progress_w50', 'importance': 0.0}]",330,0.5696969696969697,0.008909090909090908,0.4303030303030303,0.267463535696656,0.011681323350054259,0.564749358314144,PASSED,2026-01-06 00:42:11
