canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_ema20_atr<=1.1282327&dist_prior_day_high<=0.020318132&dist_rolling_7d_high<=0.1469927)|(atr_percentile>0.3162173&prior_range<=1.9114206),5,5,location|regime,compression|context,context,compression|context
(*)|(dist_ema20_atr>1.1282327&dist_prior_day_high<=0.020318132&dist_rolling_7d_high<=0.1469927)|(prior_range<=1.9114206),4,4,location|regime,context,context,context
(*)|(dist_ema20_atr<=-0.86035591&dist_prior_day_high>0.020318132&dist_rolling_7d_high<=0.1469927)|(prior_range<=1.9114206&realized_volatility_24h<=1.6295246),5,5,location|regime,context|volatility,context,context|volatility
(*)|(dist_ema20_atr>-0.86035591&dist_prior_day_high>0.020318132&dist_rolling_7d_high<=0.1469927&loc_swing_range_pos_48<=0.30952373)|(prior_range<=1.9114206&realized_volatility_24h<=1.6295246),6,6,location|regime,context|volatility,context,context|volatility
(*)|(dist_ema20_atr>-0.86035591&dist_prior_day_high>0.020318132&dist_rolling_7d_high<=0.1469927&loc_swing_range_pos_48>0.30952373)|(prior_range<=1.9114206&realized_volatility_24h<=1.6295246),6,6,location|regime,context|volatility,context,context|volatility
(*)|(dist_prior_day_high>0.020318132&dist_rolling_7d_high<=0.1469927)|(prior_range<=1.9114206&realized_volatility_24h>1.6295246),4,4,location|regime,context|volatility,context,context|volatility
(*)|(dist_rolling_7d_high<=0.1469927)|(prior_range>1.9114206),2,2,location|regime,context,context,context
(*)|(dist_rolling_7d_high>0.1469927)|(atr_percentile<=-1.7790407),2,2,location|regime,compression,context,compression|context
(*)|(dist_rolling_7d_high>0.1469927)|(amihud_illiq<=0.29486331&atr_percentile>-1.7790407),3,3,location|regime,compression|liquidity,context,compression|context|liquidity
(*)|(dist_rolling_7d_high>0.1469927)|(amihud_illiq>0.29486331&atr_percentile>-1.7790407),3,3,location|regime,compression|liquidity,context,compression|context|liquidity
(*)|(loc_ema_stack_pos_48<=0.15614109)|(amihud_illiq<=0.56034541&amihud_illiq>-0.14964806&return_autocorr_48<=0.91256434),4,4,location|regime,liquidity|momentum,trend,liquidity|momentum|trend
(*)|(loc_ema_stack_pos_48<=0.15614109)|(amihud_illiq>0.56034541&direction_entropy_20<=0.20438972&return_autocorr_48<=0.91256434),4,4,location|regime,liquidity|momentum|path_structure,trend,liquidity|momentum|path_structure|trend
(*)|(loc_ema_stack_pos_48<=0.15614109)|(amihud_illiq>0.56034541&direction_entropy_20>0.20438972&return_autocorr_48<=0.91256434),4,4,location|regime,liquidity|momentum|path_structure,trend,liquidity|momentum|path_structure|trend
(*)|(dist_ema200_atr<=0.007127706&dist_ma100_atr<=0.026444605&loc_ema_stack_pos_48>0.15614109)|(return_autocorr_48<=0.91256434&volume_entropy_24<=0.79051811),5,5,location|regime,liquidity|momentum,context|trend,context|liquidity|momentum|trend
(*)|(dist_ema200_atr>0.007127706&dist_ma100_atr<=0.026444605&loc_ema_stack_pos_48>0.15614109)|(return_autocorr_48<=0.91256434&volume_entropy_24<=0.79051811),5,5,location|regime,liquidity|momentum,context|trend,context|liquidity|momentum|trend
(*)|(dist_ma100_atr>0.026444605&loc_ema_stack_pos_48>0.15614109)|(return_autocorr_48<=0.91256434&volume_entropy_24<=0.79051811),4,4,location|regime,liquidity|momentum,context|trend,context|liquidity|momentum|trend
(*)|(loc_ema_stack_pos_48>0.15614109)|(return_autocorr_48<=0.91256434&volume_entropy_24>0.79051811),3,3,location|regime,liquidity|momentum,trend,liquidity|momentum|trend
(*)|(loc_ema_stack_pos_48<=0.53137755)|(return_autocorr_48>0.91256434&volume_autocorr_48<=-0.13856332),3,3,location|regime,liquidity|momentum,trend,liquidity|momentum|trend
(*)|(loc_ema_stack_pos_48<=0.53137755)|(return_autocorr_48>0.91256434&volume_autocorr_48>-0.13856332),3,3,location|regime,liquidity|momentum,trend,liquidity|momentum|trend
(*)|(loc_ema_stack_pos_48>0.53137755)|(return_autocorr_48>0.91256434),2,2,location|regime,momentum,trend,momentum|trend
(*)|(dist_prior_day_high<=0.027370237&dist_weekly_vwap<=0.026666636)|(compression_ratio<=-0.49669623&volume_autocorr_48>-0.15872765),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_high<=0.027370237&dist_weekly_vwap<=0.026666636)|(compression_ratio>-0.49669623&volume_autocorr_48>-0.15872765),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_high<=0.027370237&dist_weekly_vwap>0.026666636)|(compression_ratio<=0.33825183&volume_autocorr_48>-0.15872765),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_high<=0.027370237&dist_weekly_vwap>0.026666636)|(compression_ratio>0.33825183&volume_autocorr_48>-0.15872765),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_high>0.027370237&dist_rolling_7d_high<=0.18523084&loc_session_pos_24<=0.42040351)|(compression_ratio<=-0.084985524&volume_trend_48<=0.97120422),5,5,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_high>0.027370237&dist_rolling_7d_high<=0.18523084&loc_session_pos_24<=0.42040351)|(compression_ratio>-0.084985524&volume_trend_48<=0.97120422),5,5,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_high>0.027370237&dist_rolling_7d_high<=0.18523084&loc_session_pos_24<=0.42040351)|(volume_trend_48>0.97120422),4,4,location|regime,liquidity,context,context|liquidity
(*)|(dist_prior_day_high>0.027370237&dist_range_mid_atr<=0.000000031614661&dist_rolling_7d_high<=0.18523084&loc_session_pos_24>0.42040351)|(*),4,4,location,,context,context
(*)|(dist_prior_day_high>0.027370237&dist_range_mid_atr>0.000000031614661&dist_rolling_7d_high<=0.18523084&loc_session_pos_24>0.42040351)|(*),4,4,location,,context,context
(*)|(dist_prior_day_high>0.027370237&dist_rolling_7d_high>0.18523084)|(volume_trend_48<=-0.75178331),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_prior_day_high>0.027370237&dist_rolling_7d_high>0.18523084)|(volume_trend_48>-0.75178331),3,3,location|regime,liquidity,context,context|liquidity
(*)|(*)|(choppiness_index_20<=0.57233274&compression_ratio>0.089283556&efficiency_ratio_20<=-0.36791041),3,3,regime,path_structure|volatility_term_structure,,path_structure|volatility_term_structure
(*)|(*)|(atr_compression_ratio<=-0.311719&choppiness_index_20<=0.57233274&efficiency_ratio_20>-0.36791041&realized_volatility_24h<=-0.64293343),4,4,regime,path_structure|volatility|volatility_term_structure,,path_structure|volatility|volatility_term_structure
(*)|(*)|(atr_compression_ratio<=-0.311719&choppiness_index_20<=0.57233274&efficiency_ratio_20>-0.36791041&realized_volatility_24h>-0.64293343),4,4,regime,path_structure|volatility|volatility_term_structure,,path_structure|volatility|volatility_term_structure
(*)|(*)|(atr_compression_ratio>-0.311719&choppiness_index_20<=0.57233274&compression_ratio<=0.075753972&efficiency_ratio_20>-0.36791041),4,4,regime,path_structure|volatility_term_structure,,path_structure|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=1.916021)|(atr_compression_ratio>-0.311719&choppiness_index_20<=0.57233274&compression_ratio>0.075753972&efficiency_ratio_20>-0.36791041&realized_volatility_24h<=-0.4818795),6,6,location|regime,path_structure|volatility|volatility_term_structure,context,context|path_structure|volatility|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=1.916021)|(atr_compression_ratio>-0.311719&choppiness_index_20<=0.57233274&compression_ratio>0.075753972&efficiency_ratio_20>-0.36791041&realized_volatility_24h>-0.4818795),6,6,location|regime,path_structure|volatility|volatility_term_structure,context,context|path_structure|volatility|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm>1.916021)|(atr_compression_ratio>-0.311719&choppiness_index_20<=0.57233274&compression_ratio>0.075753972&efficiency_ratio_20>-0.36791041),5,5,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(*)|(choppiness_index_20>0.57233274&ema_slope_norm<=0.00000000000000000000000000000000001&up_down_semivol_ratio_tanh<=0.36719409),3,3,regime,path_structure|trend,,path_structure|trend
(*)|(*)|(choppiness_index_20>0.57233274&ema_slope_norm<=0.00000000000000000000000000000000001&up_down_semivol_ratio_tanh>0.36719409),3,3,regime,path_structure|trend,,path_structure|trend
(*)|(loc_ema_stack_pos_48<=0.56770843)|(choppiness_index_20>0.57233274&ema_slope_norm>0.00000000000000000000000000000000001),3,3,location|regime,path_structure|trend,trend,path_structure|trend
(*)|(loc_ema_stack_pos_48>0.56770843)|(choppiness_index_20>0.57233274&ema_slope_norm>0.00000000000000000000000000000000001),3,3,location|regime,path_structure|trend,trend,path_structure|trend
(*)|(dist_ema200_atr<=-0.012944737&zscore_price_200<=-0.6898005)|(compression_score<=1.1133413&range_24h_pct>0.036889315),4,4,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(dist_ema200_atr>-0.012944737&zscore_price_200<=-0.6898005)|(compression_score<=1.1133413&range_24h_pct<=0.066297293&range_24h_pct>0.036889315),5,5,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(dist_ema200_atr>-0.012944737&zscore_price_200<=-0.6898005)|(compression_score<=1.1133413&range_24h_pct>0.066297293),4,4,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(loc_session_pos_24<=0.61393315&zscore_price_200>-0.6898005)|(compression_score<=1.1133413&range_24h_pct>0.036889315&volume_autocorr_48<=0.1340863),5,5,location|regime,compression|liquidity|volatility_term_structure,context,compression|context|liquidity|volatility_term_structure
(*)|(loc_session_pos_24>0.61393315&zscore_price_200>-0.6898005)|(compression_score<=1.1133413&range_24h_pct>0.036889315&volume_autocorr_48<=0.1340863),5,5,location|regime,compression|liquidity|volatility_term_structure,context,compression|context|liquidity|volatility_term_structure
(*)|(dist_ema200_atr<=0.0055370103&zscore_price_200>-0.6898005)|(compression_score<=1.1133413&range_24h_pct>0.036889315&return_autocorr_48<=0.88744426&volume_autocorr_48>0.1340863),6,6,location|regime,compression|liquidity|momentum|volatility_term_structure,context,compression|context|liquidity|momentum|volatility_term_structure
(*)|(dist_ema200_atr>0.0055370103&zscore_price_200>-0.6898005)|(compression_score<=1.1133413&range_24h_pct>0.036889315&return_autocorr_48<=0.88744426&volume_autocorr_48>0.1340863),6,6,location|regime,compression|liquidity|momentum|volatility_term_structure,context,compression|context|liquidity|momentum|volatility_term_structure
(*)|(zscore_price_200>-0.6898005)|(compression_score<=1.1133413&range_24h_pct>0.036889315&return_autocorr_48>0.88744426&volume_autocorr_48>0.1340863),5,5,location|regime,compression|liquidity|momentum|volatility_term_structure,context,compression|context|liquidity|momentum|volatility_term_structure
(*)|(*)|(amihud_illiq<=-0.19491&compression_score>1.1133413),2,2,regime,liquidity|volatility_term_structure,,liquidity|volatility_term_structure
(*)|(*)|(amihud_illiq>-0.19491&compression_score>1.1133413),2,2,regime,liquidity|volatility_term_structure,,liquidity|volatility_term_structure
(*)|(dist_range_mid_atr>0.0000000038389945)|(volatility_ratio_short_long<=-0.46605277&volume_percentile<=-0.00000000000000000000000000000000001),3,3,location|regime,liquidity|volatility,context,context|liquidity|volatility
(*)|(dist_rolling_7d_high<=0.1379918)|(choppiness_index_20<=0.63363576&volatility_ratio_short_long>-0.46605277&volume_percentile<=-0.00000000000000000000000000000000001),4,4,location|regime,liquidity|path_structure|volatility,context,context|liquidity|path_structure|volatility
(*)|(dist_rolling_7d_high>0.1379918)|(choppiness_index_20<=0.63363576&volatility_ratio_short_long>-0.46605277&volume_percentile<=-0.00000000000000000000000000000000001),4,4,location|regime,liquidity|path_structure|volatility,context,context|liquidity|path_structure|volatility
(*)|(*)|(choppiness_index_20>0.63363576&volatility_ratio_short_long>-0.46605277&volume_percentile<=-0.00000000000000000000000000000000001),3,3,regime,liquidity|path_structure|volatility,,liquidity|path_structure|volatility
(*)|(loc_session_pos_24<=0.35963312&zscore_price_50<=0.041780006)|(volume_percentile>-0.00000000000000000000000000000000001),3,3,location|regime,liquidity,context,context|liquidity
(*)|(loc_session_pos_24<=0.35963312&zscore_price_50>0.041780006)|(volume_percentile>-0.00000000000000000000000000000000001),3,3,location|regime,liquidity,context,context|liquidity
(*)|(loc_prev_week_range_pos_48<=0.65096039&loc_session_pos_24>0.35963312)|(volume_percentile>-0.00000000000000000000000000000000001),3,3,location|regime,liquidity,context,context|liquidity
(*)|(loc_prev_week_range_pos_48>0.65096039&loc_session_pos_24>0.35963312)|(spectral_entropy_ret_24<=0.14536363&volume_percentile>-0.00000000000000000000000000000000001),4,4,location|regime,liquidity|path_structure,context,context|liquidity|path_structure
(*)|(loc_prev_week_range_pos_48>0.65096039&loc_session_pos_24>0.35963312)|(spectral_entropy_ret_24>0.14536363&volume_percentile>-0.00000000000000000000000000000000001),4,4,location|regime,liquidity|path_structure,context,context|liquidity|path_structure
(*)|(dist_ma100_atr<=-0.0097693391)|(compression_score<=1.2973549&rv_24h>-1.1721128&volume_autocorr_48<=1.1408062),4,4,location|regime,liquidity|volatility|volatility_term_structure,context,context|liquidity|volatility|volatility_term_structure
(*)|(dist_ma100_atr>-0.0097693391)|(compression_score<=1.2973549&prior_volatility<=-0.49006402&rv_24h>-1.1721128&volume_autocorr_48<=1.1408062),5,5,location|regime,context|liquidity|volatility|volatility_term_structure,context,context|liquidity|volatility|volatility_term_structure
(*)|(dist_ma100_atr>-0.0097693391)|(compression_score<=1.2973549&prior_volatility>-0.49006402&return_autocorr_48>0.55208999&rv_24h>-1.1721128&volume_autocorr_48<=1.1408062),6,6,location|regime,context|liquidity|momentum|volatility|volatility_term_structure,context,context|liquidity|momentum|volatility|volatility_term_structure
(*)|(*)|(compression_score>1.2973549&volume_autocorr_48<=1.1408062),2,2,regime,liquidity|volatility_term_structure,,liquidity|volatility_term_structure
(*)|(*)|(volume_autocorr_48>1.1408062),1,1,regime,liquidity,,liquidity
(*)|(*)|(spectral_entropy_ret_24>0.41819465&up_down_semivol_ratio_tanh<=-1.0718446),2,2,regime,path_structure,,path_structure
(*)|(zscore_price_200<=-0.85897553)|(choppiness_index_20<=-0.04334468&up_down_semivol_ratio_tanh>-1.0718446),3,3,location|regime,path_structure,context,context|path_structure
(*)|(zscore_price_200<=-0.85897553)|(choppiness_index_20<=0.53644359&choppiness_index_20>-0.04334468&up_down_semivol_ratio_tanh>-1.0718446),4,4,location|regime,path_structure,context,context|path_structure
(*)|(zscore_price_200<=-0.85897553)|(choppiness_index_20>0.53644359&up_down_semivol_ratio_tanh>-1.0718446),3,3,location|regime,path_structure,context,context|path_structure
(*)|(zscore_price_200>-0.85897553)|(choppiness_index_20<=0.34370056&up_down_semivol_ratio_tanh<=-0.050022971&up_down_semivol_ratio_tanh>-1.0718446),4,4,location|regime,path_structure,context,context|path_structure
(*)|(zscore_price_200>-0.85897553)|(choppiness_index_20>0.34370056&up_down_semivol_ratio_tanh<=-0.050022971&up_down_semivol_ratio_tanh>-1.0718446),4,4,location|regime,path_structure,context,context|path_structure
(*)|(loc_bb_channel_pos_48<=0.46375778&zscore_price_200>-0.85897553)|(dist_ema_fast<=-0.000046286063&up_down_semivol_ratio_tanh>-0.050022971),4,4,location|regime,path_structure|trend,compression|context,compression|context|path_structure|trend
(*)|(loc_bb_channel_pos_48>0.46375778&zscore_price_200>-0.85897553)|(dist_ema_fast<=-0.000046286063&up_down_semivol_ratio_tanh>-0.050022971),4,4,location|regime,path_structure|trend,compression|context,compression|context|path_structure|trend
(*)|(zscore_price_200>-0.85897553)|(amihud_illiq<=-0.061584387&dist_ema_fast>-0.000046286063&up_down_semivol_ratio_tanh>-0.050022971),4,4,location|regime,liquidity|path_structure|trend,context,context|liquidity|path_structure|trend
(*)|(zscore_price_200>-0.85897553)|(amihud_illiq>-0.061584387&dist_ema_fast>-0.000046286063&up_down_semivol_ratio_tanh>-0.050022971),4,4,location|regime,liquidity|path_structure|trend,context,context|liquidity|path_structure|trend
(*)|(loc_vwap_dev_z_48<=-0.5858171)|(choppiness_index_20<=0.57529837&direction_entropy_20<=-0.053374987&efficiency_ratio_20>-0.75973755&trend_acceleration<=0.20032704),5,5,location|regime,path_structure|trend,liquidity,liquidity|path_structure|trend
(*)|(loc_vwap_dev_z_48>-0.5858171)|(choppiness_index_20<=0.57529837&direction_entropy_20<=-0.053374987&efficiency_ratio_20>-0.75973755&trend_acceleration<=0.20032704),5,5,location|regime,path_structure|trend,liquidity,liquidity|path_structure|trend
